trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,45.07286387745313,45.07286387745313,1,1,1,102,27,99,7,7,0,0,229,0,542,1196,422,103,439,209,333,0.32238349885408707,54.2,33.3,cbaa_entry:333;collision_intent:103;state:106,0.1499999999999999,0.05808080808080818,known_visit_core_500,10,4,8
1,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,28.64914791644003,28.64914791644003,1,1,1,67,17,64,7,3,1,1,154,0,358,776,295,69,289,140,218,0.3414351851851852,35.8,21.8,cbaa_entry:218;collision_intent:69;state:71,0.3999999999999999,0.0859375,known_visit_core_500,10,4,8
2,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,39.783845975684514,39.783845975684514,0,0,0,93,24,97,0,6,1,1,204,0,500,1086,406,94,406,191,309,0.33553719008264465,50.0,30.9,cbaa_entry:309;collision_intent:94;state:97,0.30000000000000004,0.0077319587628865705,known_visit_core_500,10,4,8
3,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,37.68495751718156,37.68495751718156,0,0,0,83,22,86,1,4,3,3,202,0,433,896,398,88,345,175,258,0.3864077669902913,43.3,25.8,cbaa_entry:258;collision_intent:88;state:87,0.25,0.03488372093023262,known_visit_core_500,10,4,8
4,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,53.30041171731089,53.30041171731089,5,5,5,106,31,94,16,13,2,1,287,0,572,1564,147,110,462,220,352,0.10644460535843592,57.2,35.2,cbaa_entry:352;collision_intent:110;state:110,0.6499999999999999,0.12765957446808507,known_visit_core_500,10,4,8
5,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,34.77429106575018,34.77429106575018,1,1,1,81,21,81,4,2,0,0,178,0,397,816,371,81,316,166,231,0.3930084745762712,39.7,23.1,cbaa_entry:231;collision_intent:81;state:85,0.1499999999999999,0.04012345679012341,known_visit_core_500,10,4,8
6,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,61.044793683559845,61.044793683559845,8,8,8,133,35,105,32,6,0,0,317,0,595,1226,556,137,458,274,321,0.40554339897884756,59.5,32.1,cbaa_entry:321;collision_intent:137;state:137,0.5,0.10238095238095246,known_visit_core_500,10,4,8
7,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,41.61657877062777,41.61657877062777,3,3,3,92,24,89,7,2,0,0,221,0,447,1021,316,93,354,189,258,0.29867674858223064,44.7,25.8,cbaa_entry:258;collision_intent:93;state:96,0.30000000000000004,0.06460674157303381,known_visit_core_500,10,4,8
8,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,47.3908088598869,47.3908088598869,1,1,1,110,28,104,10,3,0,0,241,0,569,1284,420,111,458,225,344,0.3063457330415755,56.9,34.4,cbaa_entry:344;collision_intent:111;state:114,0.25,0.0625,known_visit_core_500,10,4,8
9,known_visit,CBAA,rayleigh_style,-42.16,19,361,4,10,cbaa_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,10,True,43.24630194994705,43.24630194994705,1,1,1,99,25,94,9,1,3,2,224,0,532,1150,443,103,429,206,326,0.34501557632398755,53.2,32.6,cbaa_entry:326;collision_intent:103;state:103,0.25,0.07978723404255317,known_visit_core_500,10,4,8
