trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,165.06460929708314,165.06460929708314,3,3,3,90,26,87,7,0,90,1,1067,3,406,1160,55,101,305,195,211,0.06030701754385965,40.6,21.1,collision_intent:101;pi_clear_path:10;pi_entry:201;state:94,0.3500000000000001,0.02586206896551735,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,63.61613391392108,63.61613391392108,1,1,1,98,37,95,7,1,0,0,382,0,292,815,59,102,190,204,88,0.10387323943661972,29.2,8.8,collision_intent:102;pi_clear_path:4;pi_entry:84;state:102,0.3999999999999999,0.19736842105263164,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,58.616273882350846,58.616273882350846,2,2,2,96,34,93,7,0,1,1,350,0,280,794,45,100,180,200,80,0.08348794063079777,28.0,8.0,collision_intent:100;pi_clear_path:3;pi_entry:77;state:100,0.30000000000000004,0.163978494623656,known_visit_horizon,commitment_horizon,12,h12,10,4
3,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,59.29454371651465,59.29454371651465,2,2,2,100,35,89,15,3,0,0,346,0,283,798,48,106,177,210,73,0.09090909090909091,28.3,7.3,collision_intent:106;pi_clear_path:5;pi_entry:68;state:104,0.3500000000000001,0.2219101123595506,known_visit_horizon,commitment_horizon,12,h12,10,4
4,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,101.86683986783058,101.86683986783058,5,5,5,129,58,113,20,0,0,0,646,0,339,947,67,134,205,267,72,0.10947712418300654,33.9,7.2,collision_intent:134;pi_clear_path:6;pi_entry:66;state:133,0.7,0.43141592920353977,known_visit_horizon,commitment_horizon,12,h12,10,4
5,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,78.42539862435484,78.42539862435484,1,1,1,95,45,93,6,3,0,0,507,0,281,807,33,99,182,198,83,0.06077348066298342,28.1,8.3,collision_intent:99;pi_clear_path:4;pi_entry:79;state:99,0.6000000000000001,0.271505376344086,known_visit_horizon,commitment_horizon,12,h12,10,4
6,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,72.70535890975252,72.70535890975252,4,4,4,100,43,86,18,2,0,0,455,0,313,849,87,105,208,209,104,0.14009661835748793,31.3,10.4,collision_intent:105;pi_clear_path:6;pi_entry:98;state:104,0.3999999999999999,0.2790697674418605,known_visit_horizon,commitment_horizon,12,h12,10,4
7,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,49.35654499003725,49.35654499003725,0,0,0,85,29,86,3,2,0,0,286,0,279,774,60,90,189,179,100,0.10638297872340426,27.9,10.0,collision_intent:90;pi_clear_path:4;pi_entry:96;state:89,0.25,0.16279069767441867,known_visit_horizon,commitment_horizon,12,h12,10,4
8,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,88.30420975350233,88.30420975350233,0,0,0,70,51,74,0,0,0,0,617,0,222,595,66,73,149,147,75,0.14831460674157304,22.2,7.5,collision_intent:73;pi_clear_path:3;pi_entry:72;state:74,0.6000000000000001,0.5405405405405406,known_visit_horizon,commitment_horizon,12,h12,10,4
9,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,44.11974291063804,44.11974291063804,0,0,0,87,26,91,0,0,0,0,244,0,285,758,94,91,194,182,103,0.16234887737478412,28.5,10.3,collision_intent:91;pi_clear_path:4;pi_entry:99;state:91,0.30000000000000004,0.09615384615384626,known_visit_horizon,commitment_horizon,12,h12,10,4
10,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,75.38304438966993,75.38304438966993,4,4,4,95,31,87,12,4,1,1,482,0,353,976,80,106,247,205,148,0.10840108401084012,35.3,14.8,collision_intent:106;pi_clear_path:10;pi_entry:138;state:99,0.5,0.17528735632183912,known_visit_horizon,commitment_horizon,12,h12,10,4
11,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,49.13514413360446,49.13514413360446,2,2,2,88,29,81,11,2,0,0,282,0,256,744,22,91,165,183,73,0.04462474645030426,25.6,7.3,collision_intent:91;pi_clear_path:4;pi_entry:69;state:92,0.25,0.15740740740740744,known_visit_horizon,commitment_horizon,12,h12,10,4
12,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,101.29753793707967,101.29753793707967,1,1,1,96,59,90,10,2,81,1,594,0,342,933,91,101,241,201,141,0.1262135922330097,34.2,14.1,collision_intent:101;pi_clear_path:5;pi_entry:136;state:100,0.6000000000000001,0.4388888888888889,known_visit_horizon,commitment_horizon,12,h12,10,4
13,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,206.00305875625835,206.00305875625835,1,1,1,99,46,94,9,0,90,1,1372,3,559,1608,66,108,451,211,348,0.04888888888888889,55.9,34.8,collision_intent:108;pi_clear_path:9;pi_entry:339;state:103,0.3500000000000001,0.2872340425531914,known_visit_horizon,commitment_horizon,12,h12,10,4
14,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,90.38837710969507,90.38837710969507,4,4,4,109,52,107,6,0,0,0,583,0,344,924,106,114,230,227,117,0.15406976744186046,34.4,11.7,collision_intent:114;pi_clear_path:5;pi_entry:112;state:113,0.5,0.3621495327102804,known_visit_horizon,commitment_horizon,12,h12,10,4
15,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,72.32181640060045,72.32181640060045,3,3,3,102,35,92,14,3,0,0,451,0,301,851,49,107,194,213,88,0.0846286701208981,30.1,8.8,collision_intent:107;pi_clear_path:7;pi_entry:81;state:106,0.5,0.15760869565217384,known_visit_horizon,commitment_horizon,12,h12,10,4
16,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,55.83760794743531,55.83760794743531,2,2,2,74,32,73,5,2,0,0,354,0,272,742,72,80,192,158,114,0.1254355400696864,27.2,11.4,collision_intent:80;pi_clear_path:7;pi_entry:107;state:78,0.5,0.2773972602739727,known_visit_horizon,commitment_horizon,12,h12,10,4
17,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,87.25228088897963,87.25228088897963,0,0,0,93,51,94,3,1,3,3,581,0,277,760,68,102,175,199,78,0.13026819923371646,27.7,7.8,collision_intent:102;pi_clear_path:8;pi_entry:70;state:97,0.6000000000000001,0.4148936170212767,known_visit_horizon,commitment_horizon,12,h12,10,4
18,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,76.75243867524955,76.75243867524955,2,2,2,90,44,91,3,3,15,1,483,0,316,895,51,99,217,193,123,0.07858243451463791,31.6,12.3,collision_intent:99;pi_clear_path:8;pi_entry:115;state:94,0.6000000000000001,0.3214285714285714,known_visit_horizon,commitment_horizon,12,h12,10,4
19,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,42.563618642449555,42.563618642449555,0,0,0,74,25,77,1,2,0,0,251,0,238,658,47,78,160,156,82,0.09915611814345991,23.8,8.2,collision_intent:78;pi_clear_path:6;pi_entry:76;state:78,0.1499999999999999,0.15909090909090917,known_visit_horizon,commitment_horizon,12,h12,10,4
20,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,77.3468378207403,77.3468378207403,0,0,0,86,44,90,0,4,0,0,510,0,280,769,68,93,187,183,97,0.12186379928315412,28.0,9.7,collision_intent:93;pi_clear_path:6;pi_entry:91;state:90,0.30000000000000004,0.3555555555555556,known_visit_horizon,commitment_horizon,12,h12,10,4
21,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,79.99583377119542,79.99583377119542,2,2,2,84,46,82,6,0,0,0,533,0,269,755,49,89,180,177,92,0.09124767225325885,26.9,9.2,collision_intent:89;pi_clear_path:6;pi_entry:86;state:88,0.7,0.44512195121951215,known_visit_horizon,commitment_horizon,12,h12,10,4
22,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,True,97.05628003532209,97.05628003532209,2,2,2,99,45,92,11,0,42,1,584,0,327,903,75,105,222,208,119,0.11312217194570136,32.7,11.9,collision_intent:105;pi_clear_path:5;pi_entry:114;state:103,0.3999999999999999,0.2934782608695652,known_visit_horizon,commitment_horizon,12,h12,10,4
