trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,1,9,10,25.49452110550357,25.49452110550357,01,01,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,2,8,11,21.332382459563814,21.332382459563814,01,01,2,1,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,3,2,1,3.935199144658903,3.935199144658903,00,00,2,1,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,4,1,7,2.1644270687730716,2.1644270687730716,01,01,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,5,17,13,159.09236410533606,159.09236410533606,03,03,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,6,4,13,16.692286737480533,16.692286737480533,03,03,2,1,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,7,0,11,2.9694674936726053,2.9694674936726053,02,02,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,8,5,8,10.840563043254294,10.840563043254294,01,01,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,9,0,13,9.638969922307595,9.638969922307595,03,03,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,14,9,165.06460929708314,165.06460929708314,01,01,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,1,16,15,60.003425140178976,60.003425140178976,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,2,17,5,29.210464443977198,29.210464443977198,01,01,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,3,14,13,52.65921100425617,52.65921100425617,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,4,15,3,29.354414016440824,29.354414016440824,00,00,2,1,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,5,13,7,40.04386534206299,40.04386534206299,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,6,11,2,20.560383501906376,20.560383501906376,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,7,15,16,63.61613391392108,63.61613391392108,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,8,16,6,25.422507541795763,25.422507541795763,01,01,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,9,9,14,18.098804664461852,18.098804664461852,02,02,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,10,7,16,13.997367449050683,13.997367449050683,03,03,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,1,0,4,5.706052862570862,5.706052862570862,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,2,8,8,19.71335989248004,19.71335989248004,02,02,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,3,13,2,31.54977357196734,31.54977357196734,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
2,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h12_rayleigh_m50_66,known_visit_10target_300.csv,4,0,2,2.177683290234325,2.177683290234325,00,00,2,1,True,known_visit_horizon,commitment_horizon,12,h12,10,4
