trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,1,9,10,17.86138884731212,17.86138884731212,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,2,8,11,14.192005014273814,14.192005014273814,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,3,2,1,3.8821669615927896,3.8821669615927896,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,4,1,7,2.12373701269796,2.12373701269796,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,5,17,13,36.94696480923524,36.94696480923524,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,6,4,13,14.812800572117292,14.812800572117292,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,7,0,11,0.49893903946805307,0.49893903946805307,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,8,5,8,11.149920663107954,11.149920663107954,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,9,0,13,7.630183457777838,7.630183457777838,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,10,14,9,28.15199306130728,28.15199306130728,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,1,16,15,32.009002398746205,32.009002398746205,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,2,17,5,33.343691279167246,33.343691279167246,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,3,14,13,28.029513077472203,28.029513077472203,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,4,15,3,29.825871006072774,29.825871006072774,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,5,13,7,22.119010207452384,22.119010207452384,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,6,11,2,20.735910506263874,20.735910506263874,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,7,15,16,28.304025101486708,28.304025101486708,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,8,16,6,29.562256924500787,29.562256924500787,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,9,9,14,17.22579888883903,17.22579888883903,02,02,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,10,7,16,14.31758139853248,14.31758139853248,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,1,0,4,2.2442838212123717,2.2442838212123717,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,2,8,8,34.78144243944498,34.78144243944498,01,01,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,3,13,2,24.492251275264927,24.492251275264927,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,4,0,2,2.2651024570610288,2.2651024570610288,00,00,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h2_ideal,known_visit_10target_300.csv,5,12,18,29.77014354650636,29.77014354650636,03,03,1,0,True,known_visit_horizon,commitment_horizon,2,h2,10,4
