trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,32.06247098120398,32.06247098120398,1,1,1,62,19,62,4,2,0,0,183,0,179,469,66,64,115,130,49,0.1924198250728863,17.9,4.9,collision_intent:64;dga_entry:49;state:66,0.25,0.1693548387096775,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,42.181794291207815,42.181794291207815,0,0,0,83,24,86,1,0,7,1,225,0,214,546,93,88,126,175,39,0.248,21.4,3.9,collision_intent:88;dga_entry:39;state:87,0.10000000000000009,0.05232558139534893,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,37.80387503183785,37.80387503183785,0,0,0,76,23,79,1,3,0,0,208,0,210,523,106,79,131,159,51,0.27040816326530615,21.0,5.1,collision_intent:79;dga_entry:51;state:80,0.10000000000000009,0.13607594936708867,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,33.216606310897,33.216606310897,1,1,1,62,20,64,2,2,1,1,190,0,184,466,84,65,119,131,53,0.23661971830985915,18.4,5.3,collision_intent:65;dga_entry:53;state:66,0.3500000000000001,0.1796875,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,38.37037744634972,38.37037744634972,2,2,2,77,23,72,9,3,0,0,213,0,224,562,108,81,143,162,62,0.2529274004683841,22.4,6.2,collision_intent:81;dga_entry:62;state:81,0.3500000000000001,0.19444444444444442,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,31.249456702410722,31.249456702410722,1,1,1,66,19,69,1,2,0,0,167,0,180,448,89,67,113,137,43,0.2648809523809524,18.0,4.3,collision_intent:67;dga_entry:43;state:70,0.1499999999999999,0.1123188405797102,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,35.42997377510178,35.42997377510178,0,0,0,72,21,75,1,2,0,0,193,0,210,523,106,76,134,152,58,0.26433915211970077,21.0,5.8,collision_intent:76;dga_entry:58;state:76,0.10000000000000009,0.09000000000000008,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,34.88908136844681,34.88908136844681,0,0,0,81,21,79,6,1,0,0,178,0,201,500,100,83,118,168,33,0.2849002849002849,20.1,3.3,collision_intent:83;dga_entry:33;state:85,0.25,0.07278481012658222,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,52.12599359248954,52.12599359248954,2,2,2,107,30,96,15,6,3,2,280,0,289,747,119,114,175,225,64,0.22709923664122136,28.9,6.4,collision_intent:114;dga_entry:64;state:111,0.25,0.07291666666666674,known_visit_horizon,commitment_horizon,1,h1,10,4
9,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,36.22453329611574,36.22453329611574,0,0,0,77,21,81,0,3,0,0,192,0,214,543,98,80,134,161,53,0.24438902743142144,21.4,5.3,collision_intent:80;dga_entry:53;state:81,0.25,0.02777777777777768,known_visit_horizon,commitment_horizon,1,h1,10,4
10,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,31.88108934146181,31.88108934146181,1,1,1,73,19,70,7,5,0,0,167,0,221,551,110,75,146,152,69,0.25229357798165136,22.1,6.9,collision_intent:75;dga_entry:69;state:77,0.1499999999999999,0.07857142857142851,known_visit_horizon,commitment_horizon,1,h1,10,4
11,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,56.871169016220065,56.871169016220065,3,3,3,105,33,98,11,8,2,1,322,0,295,741,138,109,186,218,77,0.25,29.5,7.7,collision_intent:109;dga_entry:77;state:109,0.10000000000000009,0.1428571428571428,known_visit_horizon,commitment_horizon,1,h1,10,4
12,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,10,True,39.71474872967366,39.71474872967366,0,0,0,67,24,71,0,6,0,0,232,0,197,494,94,70,127,141,56,0.24867724867724866,19.7,5.6,collision_intent:70;dga_entry:56;state:71,0.10000000000000009,0.1795774647887325,known_visit_horizon,commitment_horizon,1,h1,10,4
