trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,00,6,1,0,7,0,1,0,0,0,33,14,19,128,17,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,01,19,4,0,20,0,1,0,0,0,51,39,12,113,15,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,02,18,3,0,19,0,0,0,0,0,49,38,11,114,16,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,03,19,2,1,16,4,0,0,0,0,46,39,7,114,18,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,44,38,6,143,26,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,01,24,3,0,25,0,0,0,0,0,65,49,16,131,18,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,02,20,2,0,21,0,0,7,1,0,50,43,7,136,27,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,03,21,3,0,21,1,0,0,0,0,55,45,10,136,22,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,00,21,3,0,22,0,2,0,0,0,56,44,12,126,27,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h1_ge_075,known_visit_10target_300.csv,01,22,3,0,23,0,0,0,0,0,55,45,10,129,26,known_visit_horizon,commitment_horizon,1,h1,10,4
