trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(9,10);(8,11);(2,1);(1,7);(17,13);(4,13);(0,11);(5,8);(0,13);(14,9)",10,True,40.93436725952808,40.93436725952808,00:1;01:4;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(2,1);(17,13);(14,14);(9,10)",237,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(16,15);(17,5);(14,13);(15,3);(13,7);(11,2);(15,16);(16,6);(9,14);(7,16)",10,True,39.01146017431096,39.01146017431096,00:2;01:3;02:1;03:4,"(0,0);(0,6);(0,12);(0,18)","(17,3);(17,5);(9,13);(14,13)",211,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(0,4);(8,8);(13,2);(0,2);(12,18);(0,9);(16,12);(4,15);(14,2);(12,9)",10,True,47.22916354803956,47.22916354803956,00:4;01:1;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,9);(0,9);(8,8);(13,10)",241,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(15,11);(11,8);(11,16);(7,17);(10,5);(0,15);(0,13);(1,12);(3,14);(2,7)",10,True,42.531299597164136,42.531299597164136,00:1;01:3;02:4;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,5);(15,11);(3,14);(11,16)",257,0,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(13,1);(17,14);(8,0);(10,2);(16,10);(4,18);(0,17);(1,0);(12,16);(8,13)",10,True,35.129077813412636,35.129077813412636,00:4;01:1;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(13,1);(4,18);(17,10);(17,14)",186,0,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(1,9);(12,6);(16,8);(14,1);(3,5);(8,15);(1,6);(10,6);(16,3);(15,14)",10,True,40.04106894231779,40.04106894231779,00:3;01:3;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,8);(5,4);(7,5);(15,9)",217,0,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(4,12);(9,2);(4,2);(13,8);(16,13);(6,13);(18,2);(4,8);(0,15);(18,7)",10,True,41.774884700509894,41.774884700509894,00:4;01:3;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(18,7);(16,13);(9,2);(4,11)",223,0,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(7,3);(17,14);(1,9);(13,14);(10,5);(7,16);(18,15);(16,7);(2,12);(9,2)",10,True,38.7632611336094,38.7632611336094,00:2;01:2;02:2;03:4,"(0,0);(0,6);(0,12);(0,18)","(9,2);(16,10);(1,9);(18,15)",227,0,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(4,16);(9,10);(12,8);(12,15);(11,6);(17,7);(0,5);(2,5);(1,5);(17,0)",10,True,48.44349371520791,48.44349371520791,00:1;01:4;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(17,0);(11,8);(18,2);(12,15)",278,0,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(12,16);(16,17);(2,7);(18,12);(17,1);(8,2);(9,18);(10,3);(1,4);(1,1)",10,True,36.013782521487684,36.013782521487684,00:2;01:4;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(17,1);(10,3);(18,12);(17,16)",193,0,known_visit_horizon,commitment_horizon,3,h3,10,4
10,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(4,2);(13,14);(11,18);(12,10);(5,14);(10,7);(4,14);(8,6);(16,5);(9,18)",10,True,33.77359113030359,33.77359113030359,00:1;01:3;02:4;03:2,"(0,0);(0,6);(0,12);(0,18)","(5,14);(16,5);(12,10);(11,18)",179,0,known_visit_horizon,commitment_horizon,3,h3,10,4
11,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(0,16);(7,11);(14,15);(9,7);(5,12);(8,13);(18,17);(8,17);(13,9);(5,2)",10,True,38.75739324054214,38.75739324054214,00:4;01:2;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(8,13);(13,9);(18,14);(18,17)",205,0,known_visit_horizon,commitment_horizon,3,h3,10,4
12,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(16,8);(12,16);(3,3);(5,13);(18,15);(2,17);(2,9);(3,5);(12,6);(9,0)",10,True,46.69258891618477,46.69258891618477,00:1;01:2;02:3;03:4,"(0,0);(0,6);(0,12);(0,18)","(9,0);(7,9);(18,15);(3,3)",269,0,known_visit_horizon,commitment_horizon,3,h3,10,4
13,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(7,7);(3,3);(18,5);(2,10);(12,4);(1,9);(11,11);(13,1);(14,2);(18,3)",10,True,46.729031256279946,46.729031256279946,00:1;01:5;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(1,9);(18,5);(7,7);(11,11)",258,0,known_visit_horizon,commitment_horizon,3,h3,10,4
14,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(18,5);(5,1);(11,15);(4,17);(10,14);(7,16);(10,18);(0,2);(14,0);(7,3)",10,True,49.47451544060044,49.47451544060044,00:3;01:2;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(5,0);(18,5);(18,12);(11,11)",275,0,known_visit_horizon,commitment_horizon,3,h3,10,4
15,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(5,17);(2,5);(9,16);(12,15);(5,3);(12,10);(9,2);(1,10);(3,3);(0,1)",10,True,25.123147732925915,25.123147732925915,00:1;01:4;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(1,10);(9,2);(12,10);(12,15)",135,0,known_visit_horizon,commitment_horizon,3,h3,10,4
16,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(9,16);(12,0);(5,5);(0,5);(7,3);(1,13);(13,5);(13,1);(9,18);(15,14)",10,True,42.85186359184834,42.85186359184834,00:3;01:3;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(13,1);(15,7);(0,5);(15,14)",251,0,known_visit_horizon,commitment_horizon,3,h3,10,4
17,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(10,11);(16,16);(14,2);(2,7);(17,1);(1,6);(18,1);(11,17);(4,8);(10,9)",10,True,35.7437239755176,35.7437239755176,00:3;01:5;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(18,1);(10,11);(2,12);(16,16)",215,0,known_visit_horizon,commitment_horizon,3,h3,10,4
18,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(16,11);(17,4);(13,1);(13,13);(14,12);(2,1);(4,16);(14,2);(12,10);(8,5)",10,True,41.827067170658324,41.827067170658324,00:4;01:0;02:2;03:4,"(0,0);(0,6);(0,12);(0,18)","(14,2);(17,7);(17,4);(16,11)",210,0,known_visit_horizon,commitment_horizon,3,h3,10,4
19,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(2,7);(14,9);(15,12);(9,15);(11,4);(6,18);(10,5);(11,1);(8,18);(6,4)",10,True,32.38379016624208,32.38379016624208,00:3;01:2;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(11,1);(11,4);(14,9);(9,15)",175,0,known_visit_horizon,commitment_horizon,3,h3,10,4
20,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(7,4);(6,9);(8,14);(16,6);(4,3);(4,16);(1,12);(2,18);(14,4);(7,0)",10,True,33.16394432518055,33.16394432518055,00:2;01:3;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(7,0);(16,6);(8,12);(8,14)",196,0,known_visit_horizon,commitment_horizon,3,h3,10,4
21,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(16,12);(10,18);(2,11);(9,15);(16,13);(9,8);(12,17);(13,9);(10,10);(16,17)",10,True,48.317428842399735,48.317428842399735,00:1;01:3;02:3;03:3,"(0,0);(0,6);(0,12);(0,18)","(2,11);(13,9);(16,17);(12,17)",270,0,known_visit_horizon,commitment_horizon,3,h3,10,4
22,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h3_bernoulli_025,known_visit_10target_300.csv,"(16,6);(3,4);(5,15);(15,18);(7,0);(9,12);(3,2);(2,9);(5,1);(15,14)",10,True,50.93370297992769,50.93370297992769,00:3;01:3;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(17,13);(4,4);(16,7);(5,15)",270,0,known_visit_horizon,commitment_horizon,3,h3,10,4
