trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,32,5,0,33,0,1,0,0,0,128,65,63,193,233,known_visit_core_500,10,4,8
0,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,32,3,1,30,3,3,0,0,0,133,65,68,253,170,known_visit_core_500,10,4,8
0,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,31,2,3,22,10,0,0,0,0,141,64,77,263,151,known_visit_core_500,10,4,8
0,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,32,0,4,17,16,2,0,0,0,155,65,90,186,214,known_visit_core_500,10,4,8
1,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,18,2,0,19,0,1,0,0,0,85,37,48,126,142,known_visit_core_500,10,4,8
1,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,18,3,1,17,2,1,0,0,0,88,37,51,198,64,known_visit_core_500,10,4,8
1,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,19,4,0,20,0,0,0,0,0,90,39,51,189,74,known_visit_core_500,10,4,8
1,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,19,1,1,14,6,1,0,0,0,90,39,51,124,139,known_visit_core_500,10,4,8
2,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,23,2,1,19,5,1,0,0,0,111,47,64,150,176,known_visit_core_500,10,4,8
2,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,23,1,1,21,3,1,1,1,0,105,48,57,194,138,known_visit_core_500,10,4,8
2,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,24,2,0,25,0,3,0,0,0,112,49,63,210,115,known_visit_core_500,10,4,8
2,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,23,5,0,24,0,0,0,0,0,109,47,62,166,161,known_visit_core_500,10,4,8
3,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,21,2,1,19,3,1,0,0,0,96,43,53,144,141,known_visit_core_500,10,4,8
3,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,21,3,0,22,0,0,0,0,0,94,43,51,173,114,known_visit_core_500,10,4,8
3,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,22,5,0,23,0,0,0,0,0,91,45,46,142,148,known_visit_core_500,10,4,8
3,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,21,0,2,18,4,2,0,0,0,100,43,57,131,150,known_visit_core_500,10,4,8
4,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,22,0,4,12,11,4,1,1,0,131,47,84,315,86,known_visit_core_500,10,4,8
4,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,31,8,0,32,0,0,0,0,0,133,63,70,342,57,known_visit_core_500,10,4,8
4,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,24,2,0,25,0,3,1,1,0,127,51,76,351,52,known_visit_core_500,10,4,8
4,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,27,0,3,15,13,5,0,0,0,141,56,85,296,93,known_visit_core_500,10,4,8
5,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,21,2,0,21,1,2,0,0,0,93,44,49,138,122,known_visit_core_500,10,4,8
5,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,01,21,5,0,22,0,1,0,0,0,90,43,47,148,113,known_visit_core_500,10,4,8
5,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,02,21,0,3,17,5,1,0,0,0,93,43,50,131,129,known_visit_core_500,10,4,8
5,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,03,21,3,0,22,0,0,0,0,0,77,43,34,98,178,known_visit_core_500,10,4,8
6,known_visit,CBAA,rayleigh_style,-37.79,19,361,4,10,cbaa_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,00,35,5,0,35,1,0,1,1,0,147,71,76,273,189,known_visit_core_500,10,4,8
