trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
0,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,15);01:(13,2);02:(17,8);03:(5,3)",00:0;01:0;02:0;03:0,,completed
1,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,13);01:(1,11);02:(6,0);03:(18,3)",00:0;01:0;02:0;03:0,,completed
2,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,4);01:(9,11);02:(5,8);03:(14,3)",00:0;01:0;02:0;03:0,,completed
3,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,12);01:(14,13);02:(14,14);03:(18,15)",00:0;01:0;02:0;03:0,,completed
4,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,11);01:(18,3);02:(17,8);03:(7,4)",00:0;01:0;02:0;03:0,,completed
5,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,14);01:(14,10);02:(4,18);03:(14,11)",00:0;01:0;02:0;03:0,,completed
6,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,6);01:(18,9);02:(6,9);03:(11,13)",00:0;01:0;02:0;03:0,,completed
7,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,5);01:(13,4);02:(4,16);03:(1,18)",00:0;01:0;02:0;03:0,,completed
8,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,7);01:(14,18);02:(12,15);03:(9,10)",00:0;01:0;02:0;03:0,,completed
9,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,16);01:(11,9);02:(9,11);03:(0,7)",00:0;01:0;02:0;03:0,,completed
10,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,13);01:(8,15);02:(3,0);03:(18,18)",00:0;01:0;02:0;03:0,,completed
11,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,10);01:(14,7);02:(12,7);03:(16,6)",00:0;01:0;02:0;03:0,,completed
12,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,10);01:(15,6);02:(1,8);03:(18,17)",00:0;01:0;02:0;03:0,,completed
13,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,14);01:(4,10);02:(0,9);03:(14,5)",00:0;01:0;02:0;03:0,,completed
14,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,16);01:(12,7);02:(10,12);03:(13,14)",00:0;01:0;02:0;03:0,,completed
15,DMCHBA,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,dmchba_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,2);01:(0,3);02:(2,2);03:(18,2)",00:0;01:0;02:0;03:0,,completed
