trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,550,74,476,376,187,6,25,20,1631,19558,0,580,1051,1169,462,1482,462,0.0,4.337765957446808,3.1134453781512605,0.84,0.9705882352941176,1.2287234042553192,clue:39;collision_intent:579;pi_clear_path:6;pi_entry:456;state:550;target:1,45,138,0.14279869067103124,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,162,152,10,175,0,0,0,0,375,4487,0,169,206,344,31,69,31,0.0,2.142857142857143,6.9,0.19135802469135801,3.1,0.17714285714285713,clue:13;collision_intent:168;pi_clear_path:4;pi_entry:27;state:162;target:1,13,30,0.01846153846153853,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,611,88,523,458,166,0,20,18,1857,22272,0,635,1222,1298,559,1679,559,0.0,4.054585152838428,3.210325047801147,0.9148936170212766,1.0688336520076482,1.220524017467249,clue:52;collision_intent:634;pi_clear_path:5;pi_entry:554;state:611;target:1,49,154,0.1051394020826335,completed
3,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,21,21,0,34,0,0,0,0,46,535,0,25,21,46,0,0,0,0.0,1.3529411764705883,0.0,0.0,0.0,0.0,collision_intent:24;state:21;target:1,2,5,0.09049773755656121,completed
4,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,101,101,0,114,0,0,0,0,204,2435,0,103,101,204,0,0,0,0.0,1.7894736842105263,0.0,0.0,0.0,0.0,collision_intent:102;state:101;target:1,8,17,0.020242914979757165,completed
5,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,247,131,116,251,9,6,4,4,677,8110,0,253,424,513,164,410,164,0.0,2.697211155378486,3.5344827586206895,0.6639676113360324,1.4137931034482758,0.6533864541832669,clue:13;collision_intent:252;pi_clear_path:5;pi_entry:159;state:247;target:1,20,59,0.03064664419246088,completed
6,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,263,174,89,273,3,2,3,3,680,8147,0,267,413,556,124,329,124,0.0,2.490842490842491,3.696629213483146,0.4714828897338403,1.3932584269662922,0.4542124542124542,clue:26;collision_intent:266;pi_clear_path:5;pi_entry:119;state:263;target:1,21,58,0.018033248802479696,completed
7,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,63,46,17,76,0,2,3,2,181,2160,0,69,112,145,36,87,36,0.0,2.3815789473684212,5.117647058823529,0.5714285714285714,2.1176470588235294,0.47368421052631576,clue:13;collision_intent:68;pi_clear_path:2;pi_entry:34;state:63;target:1,5,16,0.022267206477732948,completed
8,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,873,229,644,580,306,1,11,9,2348,28163,0,886,1462,1798,550,1889,550,0.0,4.048275862068966,2.9332298136645965,0.6300114547537228,0.8540372670807453,0.9482758620689655,clue:39;collision_intent:885;pi_entry:550;state:873;target:1,69,195,0.08806366047745362,completed
9,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,ideal,1.0,25,625,13,50.0,48.076923,pi_g25_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,11,11,0,24,0,0,0,0,25,290,0,14,11,25,0,0,0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,collision_intent:13;state:11;target:1,1,3,0.07051282051282048,completed
