trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
10,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.85645393825556,49.85645393825556,4,4,4,116,29,105,15,1,2,2,257,0,390,529,641,118,272,238,152,0.7855392156862745,39.0,15.2,collision_intent:118;pi_entry:152;state:120,0.3999999999999999,0.050000000000000044,known_visit_core_500,10,4,8
11,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,109.97476498496503,109.97476498496503,14,14,14,176,64,127,53,1,1,1,652,0,520,759,801,182,338,362,158,0.7899408284023669,52.0,15.8,collision_intent:182;pi_clear_path:4;pi_entry:154;state:180,0.30000000000000004,0.155511811023622,known_visit_core_500,10,4,8
12,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,105.51007366949324,105.51007366949324,8,8,8,167,61,138,33,3,22,3,619,0,532,837,759,173,359,344,188,0.7047353760445683,53.2,18.8,collision_intent:173;pi_clear_path:4;pi_entry:184;state:171,0.30000000000000004,0.181159420289855,known_visit_core_500,10,4,8
13,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,181.4191802741748,181.4191802741748,9,9,9,171,54,136,39,3,93,4,1119,2,575,945,779,178,397,353,222,0.6546218487394958,57.5,22.2,collision_intent:178;pi_clear_path:3;pi_entry:219;state:175,0.25,0.11397058823529416,known_visit_core_500,10,4,8
14,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,52.06831008582168,52.06831008582168,5,5,5,114,30,100,18,3,0,0,272,0,381,558,584,115,266,233,148,0.7327478042659975,38.1,14.8,collision_intent:115;pi_clear_path:1;pi_entry:147;state:118,0.25,0.1200000000000001,known_visit_core_500,10,4,8
15,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,59.61296679489498,59.61296679489498,5,5,5,114,35,105,13,0,2,1,328,0,374,495,626,116,258,234,140,0.8098318240620958,37.4,14.0,collision_intent:116;pi_clear_path:1;pi_entry:139;state:118,0.30000000000000004,0.18333333333333335,known_visit_core_500,10,4,8
16,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.40694029634484,53.40694029634484,6,6,6,123,32,109,18,1,4,4,276,0,404,554,658,128,276,255,149,0.7946859903381642,40.4,14.9,collision_intent:128;pi_entry:149;state:127,0.25,0.08944954128440363,known_visit_core_500,10,4,8
17,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,110.10019853509895,110.10019853509895,8,8,8,137,64,120,21,3,0,0,707,0,408,690,534,144,264,285,123,0.6742424242424242,40.8,12.3,collision_intent:144;pi_clear_path:6;pi_entry:117;state:141,0.55,0.31666666666666665,known_visit_core_500,10,4,8
18,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,77.78556748830759,77.78556748830759,5,5,5,117,45,102,19,2,5,5,472,0,410,600,630,122,288,243,167,0.7291666666666666,41.0,16.7,collision_intent:122;pi_clear_path:2;pi_entry:165;state:121,0.30000000000000004,0.23039215686274517,known_visit_core_500,10,4,8
19,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,78.06173185385444,78.06173185385444,6,6,6,131,45,115,20,0,0,0,456,0,477,669,760,134,343,269,208,0.7400194741966893,47.7,20.8,collision_intent:134;pi_clear_path:3;pi_entry:205;state:135,0.30000000000000004,0.16304347826086962,known_visit_core_500,10,4,8
20,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.80539742183329,56.80539742183329,4,4,4,101,33,91,14,0,2,1,330,0,369,467,640,106,263,211,158,0.8111533586818758,36.9,15.8,collision_intent:106;pi_clear_path:2;pi_entry:156;state:105,0.3999999999999999,0.21153846153846145,known_visit_core_500,10,4,8
21,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,70.27141961840033,70.27141961840033,6,6,6,130,41,103,31,4,4,2,393,0,435,692,612,136,299,270,165,0.6830357142857143,43.5,16.5,collision_intent:136;pi_clear_path:2;pi_entry:163;state:134,0.44999999999999996,0.14320388349514568,known_visit_core_500,10,4,8
22,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,59.741239567325266,59.741239567325266,5,5,5,93,35,88,9,2,39,2,308,0,417,591,660,98,319,195,222,0.6896551724137931,41.7,22.2,collision_intent:98;pi_clear_path:2;pi_entry:220;state:97,0.3999999999999999,0.2272727272727273,known_visit_core_500,10,4,8
23,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,57.84660412728467,57.84660412728467,6,6,6,121,34,102,23,0,1,1,306,0,383,526,622,123,260,248,135,0.7984595635430038,38.3,13.5,collision_intent:123;pi_clear_path:1;pi_entry:134;state:125,0.30000000000000004,0.12745098039215685,known_visit_core_500,10,4,8
24,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,62.18325718051616,62.18325718051616,7,7,7,125,36,94,35,1,0,0,337,0,424,562,710,127,297,256,168,0.7968574635241302,42.4,16.8,collision_intent:127;pi_clear_path:2;pi_entry:166;state:129,0.25,0.0851063829787233,known_visit_core_500,10,4,8
25,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,54.609496687390184,54.609496687390184,8,8,8,125,32,100,29,0,4,4,282,0,434,580,722,129,305,258,176,0.7890710382513662,43.4,17.6,collision_intent:129;pi_entry:176;state:129,0.25,0.09000000000000008,known_visit_core_500,10,4,8
26,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.58768350972629,51.58768350972629,5,5,5,119,30,109,14,0,1,1,259,0,396,514,673,120,276,243,153,0.8137847642079806,39.6,15.3,collision_intent:120;pi_entry:153;state:123,0.3999999999999999,0.09403669724770647,known_visit_core_500,10,4,8
27,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,30.502041584870348,30.502041584870348,2,2,2,56,18,56,4,2,0,0,177,0,233,332,367,58,175,118,115,0.699047619047619,23.3,11.5,collision_intent:58;pi_clear_path:2;pi_entry:113;state:60,0.30000000000000004,0.1875,known_visit_core_500,10,4,8
28,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,80.75123204694702,80.75123204694702,9,9,9,152,47,113,43,0,24,1,431,0,516,681,867,155,361,311,205,0.8005540166204986,51.6,20.5,collision_intent:155;pi_clear_path:2;pi_entry:203;state:156,0.3500000000000001,0.14823008849557517,known_visit_core_500,10,4,8
29,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.19159713186894,48.19159713186894,2,2,2,93,28,94,3,1,1,1,269,0,334,419,582,98,236,195,139,0.8231966053748232,33.4,13.9,collision_intent:98;pi_clear_path:3;pi_entry:136;state:97,0.30000000000000004,0.1436170212765957,known_visit_core_500,10,4,8
30,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,120.03828917510589,120.03828917510589,15,15,15,226,68,158,72,2,12,10,677,0,625,981,894,239,386,469,156,0.772020725388601,62.5,15.6,collision_intent:239;pi_clear_path:3;pi_entry:153;state:230,0.25,0.09177215189873422,known_visit_core_500,10,4,8
31,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,89.67918934774195,89.67918934774195,7,7,7,159,51,142,21,2,3,3,516,0,508,796,728,165,343,328,180,0.7074829931972789,50.8,18.0,collision_intent:165;pi_clear_path:3;pi_entry:177;state:163,0.44999999999999996,0.2183098591549295,known_visit_core_500,10,4,8
32,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,96.13070660642653,96.13070660642653,12,12,12,170,56,130,44,1,21,1,518,0,553,802,857,174,379,348,205,0.7537379067722075,55.3,20.5,collision_intent:174;pi_clear_path:3;pi_entry:202;state:174,0.44999999999999996,0.1576923076923078,known_visit_core_500,10,4,8
33,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,85.52534825269666,85.52534825269666,9,9,9,167,50,136,35,1,0,0,471,0,516,743,803,170,346,341,175,0.775096525096525,51.6,17.5,collision_intent:170;pi_clear_path:2;pi_entry:173;state:171,0.3500000000000001,0.1433823529411764,known_visit_core_500,10,4,8
34,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,60.23445126546221,60.23445126546221,11,11,11,120,34,95,29,0,5,3,329,0,411,590,643,127,284,251,160,0.7546948356807511,41.1,16.0,collision_intent:127;pi_clear_path:2;pi_entry:158;state:124,0.3500000000000001,0.050000000000000044,known_visit_core_500,10,4,8
35,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,107.9624573067461,107.9624573067461,11,11,11,176,60,135,45,2,3,3,644,0,505,759,756,182,323,362,143,0.7801857585139319,50.5,14.3,collision_intent:182;pi_clear_path:4;pi_entry:139;state:180,0.5,0.17222222222222228,known_visit_core_500,10,4,8
36,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,174.7711915209461,174.7711915209461,11,11,11,143,40,106,41,1,233,4,956,1,586,794,963,149,437,296,290,0.7351145038167939,58.6,29.0,collision_intent:149;pi_clear_path:2;pi_entry:288;state:147,0.30000000000000004,0.0660377358490567,known_visit_core_500,10,4,8
37,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.17877519816918,46.17877519816918,6,6,6,87,27,78,13,1,3,2,258,0,333,448,550,92,241,183,150,0.7617728531855956,33.3,15.0,collision_intent:92;pi_clear_path:2;pi_entry:148;state:91,0.3500000000000001,0.14743589743589736,known_visit_core_500,10,4,8
38,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.14853172349132,42.14853172349132,1,1,1,94,25,91,7,0,0,0,215,0,338,435,578,95,243,193,145,0.7939560439560439,33.8,14.5,collision_intent:95;pi_clear_path:1;pi_entry:144;state:98,0.25,0.06318681318681318,known_visit_core_500,10,4,8
39,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.645226933152124,56.645226933152124,5,5,5,127,33,109,22,0,1,1,292,0,405,528,687,129,276,260,145,0.8297101449275363,40.5,14.5,collision_intent:129;pi_clear_path:1;pi_entry:144;state:131,0.25,0.10779816513761475,known_visit_core_500,10,4,8
40,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.403172172530624,48.403172172530624,4,4,4,108,28,98,14,1,0,0,251,0,371,512,601,110,261,222,149,0.7675606641123882,37.1,14.9,collision_intent:110;pi_clear_path:1;pi_entry:148;state:112,0.30000000000000004,0.061224489795918435,known_visit_core_500,10,4,8
41,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.8288839803444,49.8288839803444,4,4,4,116,29,100,20,1,2,2,260,0,400,570,630,118,282,238,162,0.7446808510638298,40.0,16.2,collision_intent:118;pi_entry:162;state:120,0.3500000000000001,0.125,known_visit_core_500,10,4,8
42,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.060652094255715,56.060652094255715,4,4,4,125,33,99,30,2,1,1,292,0,407,593,627,128,279,257,150,0.75,40.7,15.0,collision_intent:128;pi_clear_path:1;pi_entry:149;state:129,0.10000000000000009,0.07828282828282829,known_visit_core_500,10,4,8
43,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,77.13812737335869,77.13812737335869,9,9,9,163,45,136,31,1,1,1,407,0,465,640,754,165,300,332,133,0.8387096774193549,46.5,13.3,collision_intent:165;pi_clear_path:1;pi_entry:132;state:167,0.25,0.06985294117647056,known_visit_core_500,10,4,8
44,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,59.02397578460682,59.02397578460682,2,2,2,114,33,108,10,1,8,6,325,0,389,566,600,121,268,239,150,0.7471980074719801,38.9,15.0,collision_intent:121;pi_clear_path:2;pi_entry:148;state:118,0.1499999999999999,0.11111111111111116,known_visit_core_500,10,4,8
45,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.398968871631624,58.398968871631624,5,5,5,126,34,120,10,2,0,0,309,0,401,552,650,128,273,258,143,0.7946210268948656,40.1,14.3,collision_intent:128;pi_clear_path:1;pi_entry:142;state:130,0.44999999999999996,0.0625,known_visit_core_500,10,4,8
46,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.30800320229209,51.30800320229209,4,4,4,114,30,106,12,1,1,1,269,0,374,475,647,116,258,234,140,0.8359173126614987,37.4,14.0,collision_intent:116;pi_clear_path:1;pi_entry:139;state:118,0.1499999999999999,0.0660377358490567,known_visit_core_500,10,4,8
47,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.359300263629954,40.359300263629954,1,1,1,94,24,91,7,0,3,3,209,0,328,416,567,97,231,195,133,0.819364161849711,32.8,13.3,collision_intent:97;pi_entry:133;state:98,0.44999999999999996,0.05769230769230771,known_visit_core_500,10,4,8
48,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,92.00978291495846,92.00978291495846,7,7,7,162,53,129,37,1,26,5,510,0,494,807,674,169,325,335,159,0.6919917864476386,49.4,15.9,collision_intent:169;pi_clear_path:2;pi_entry:157;state:166,0.3500000000000001,0.13372093023255816,known_visit_core_500,10,4,8
49,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.03923986203652,58.03923986203652,5,5,5,132,33,100,36,3,3,3,300,0,403,638,571,134,269,270,133,0.7075588599752168,40.3,13.3,collision_intent:134;pi_entry:133;state:136,0.5,0.1399999999999999,known_visit_core_500,10,4,8
50,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,71.43376375723635,71.43376375723635,10,10,10,139,41,118,25,2,5,3,390,0,441,667,656,143,298,286,155,0.7337807606263982,44.1,15.5,collision_intent:143;pi_clear_path:2;pi_entry:153;state:143,0.1499999999999999,0.13135593220338992,known_visit_core_500,10,4,8
51,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,76.58662185997221,76.58662185997221,9,9,9,152,45,117,39,0,7,4,421,0,475,617,808,158,317,314,161,0.8496319663512093,47.5,16.1,collision_intent:158;pi_clear_path:2;pi_entry:159;state:156,0.55,0.19444444444444442,known_visit_core_500,10,4,8
52,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,63.38281595244776,63.38281595244776,7,7,7,141,37,114,31,1,1,1,331,0,445,699,634,145,300,290,155,0.7060133630289532,44.5,15.5,collision_intent:145;pi_clear_path:2;pi_entry:153;state:145,0.30000000000000004,0.06578947368421062,known_visit_core_500,10,4,8
53,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,206.89669489343078,206.89669489343078,13,13,13,198,60,142,60,1,93,5,1256,3,699,1159,938,210,489,412,287,0.6394001363326517,69.9,28.7,collision_intent:210;pi_clear_path:6;pi_entry:281;state:202,0.25,0.06338028169014076,known_visit_core_500,10,4,8
54,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,67.86836179631563,67.86836179631563,2,2,2,141,40,132,13,1,7,7,364,0,418,672,580,147,271,292,126,0.7151664611590629,41.8,12.6,collision_intent:147;pi_clear_path:1;pi_entry:125;state:145,0.1499999999999999,0.08333333333333326,known_visit_core_500,10,4,8
55,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,81.14487015754028,81.14487015754028,10,10,10,122,47,97,29,0,0,0,495,0,397,660,530,125,272,251,146,0.6503067484662577,39.7,14.6,collision_intent:125;pi_clear_path:3;pi_entry:143;state:126,0.55,0.2603092783505154,known_visit_core_500,10,4,8
56,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.28979459119654,53.28979459119654,2,2,2,102,31,101,5,0,15,4,278,0,397,566,625,107,290,213,184,0.7183908045977011,39.7,18.4,collision_intent:107;pi_clear_path:1;pi_entry:183;state:106,0.10000000000000009,0.10643564356435653,known_visit_core_500,10,4,8
57,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,70.66073504640856,70.66073504640856,5,5,5,133,41,116,21,0,7,7,398,0,414,585,657,138,276,275,139,0.7934782608695652,41.4,13.9,collision_intent:138;pi_clear_path:2;pi_entry:137;state:137,0.3500000000000001,0.11637931034482762,known_visit_core_500,10,4,8
58,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.11065702171178,46.11065702171178,2,2,2,101,27,93,12,1,0,0,242,0,351,462,590,103,248,208,143,0.7940780619111709,35.1,14.3,collision_intent:103;pi_clear_path:1;pi_entry:142;state:105,0.44999999999999996,0.12096774193548376,known_visit_core_500,10,4,8
59,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,206.48125235857182,206.48125235857182,13,13,13,208,60,146,66,0,106,5,1243,3,769,1074,1233,215,554,427,342,0.7418772563176895,76.9,34.2,collision_intent:215;pi_clear_path:3;pi_entry:339;state:212,0.3999999999999999,0.11986301369863006,known_visit_core_500,10,4,8
60,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.251536378905406,36.251536378905406,3,3,3,84,22,78,10,2,0,0,183,0,305,352,557,86,219,174,131,0.8516819571865444,30.5,13.1,collision_intent:86;pi_clear_path:1;pi_entry:130;state:88,0.30000000000000004,0.08333333333333326,known_visit_core_500,10,4,8
61,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,70.81077313510488,70.81077313510488,7,7,7,117,41,90,31,2,18,1,400,0,434,660,642,122,312,243,191,0.6858974358974359,43.4,19.1,collision_intent:122;pi_clear_path:4;pi_entry:187;state:121,0.6499999999999999,0.25555555555555554,known_visit_core_500,10,4,8
62,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.82509613961078,53.82509613961078,2,2,2,115,32,107,12,3,8,8,291,0,388,623,541,122,266,241,147,0.6779448621553885,38.8,14.7,collision_intent:122;pi_clear_path:1;pi_entry:146;state:119,0.3999999999999999,0.08644859813084116,known_visit_core_500,10,4,8
63,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,70.3818834750243,70.3818834750243,6,6,6,159,41,145,18,2,2,2,360,0,465,709,685,163,302,326,139,0.7569060773480663,46.5,13.9,collision_intent:163;pi_clear_path:3;pi_entry:136;state:163,0.30000000000000004,0.04655172413793096,known_visit_core_500,10,4,8
64,known_visit,PI,rayleigh_style,-32.58,19,361,4,10,pi_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,185.14575785889477,185.14575785889477,10,10,10,146,46,117,33,2,115,5,1161,3,635,1034,871,154,481,304,331,0.6036036036036037,63.5,33.1,collision_intent:154;pi_clear_path:5;pi_entry:326;state:150,0.30000000000000004,0.09188034188034178,known_visit_core_500,10,4,8
