trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed
10,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,378,378,0,361,21,0,0,0,1983,2679,3268,,384,1599,762,1221,0,0,0.6815432742440042,5.4930747922437675,0.0,3.2301587301587302,0.0,3.3822714681440442,cbaa_entry:1221;collision_intent:384;state:378,358,1436,0.7126038781163435
11,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,379,379,0,361,22,0,0,0,1964,2559,3329,,383,1581,762,1202,0,0,0.7024688752901456,5.4404432132963985,0.0,3.1715039577836412,0.0,3.329639889196676,cbaa_entry:1202;collision_intent:383;state:379,358,1440,0.7139889196675899
12,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,450,450,0,361,93,0,0,0,2329,3098,3887,,467,1862,917,1412,0,0,0.6960959885386819,6.4515235457063715,0.0,3.137777777777778,0.0,3.9113573407202216,cbaa_entry:1412;collision_intent:467;state:450,348,1415,0.5865650969529086
13,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
14,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,379,379,0,361,22,0,0,0,1969,2539,3367,,383,1586,762,1207,0,0,0.7077990330039942,5.454293628808864,0.0,3.1846965699208445,0.0,3.343490304709141,cbaa_entry:1207;collision_intent:383;state:379,358,1434,0.7126038781163435
15,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,375,375,0,361,18,0,0,0,1929,2489,3298,,379,1550,754,1175,0,0,0.709247311827957,5.3434903047091415,0.0,3.1333333333333333,0.0,3.2548476454293627,cbaa_entry:1175;collision_intent:379;state:375,354,1426,0.7167590027700832
16,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 16. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
17,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 17. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
18,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,392,392,0,361,35,0,0,0,2000,2543,3457,,402,1598,794,1206,0,0,0.7211097204839383,5.54016620498615,0.0,3.076530612244898,0.0,3.3407202216066483,cbaa_entry:1206;collision_intent:402;state:392,348,1411,0.6821329639889198
19,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,610,610,0,361,253,0,0,0,2885,3597,5055,,627,2258,1237,1648,0,0,0.7465662383695171,7.991689750692521,0.0,2.7016393442622952,0.0,4.565096952908587,cbaa_entry:1648;collision_intent:627;state:610,346,1416,0.49792243767313016
20,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,410,410,0,361,53,0,0,0,2126,2773,3601,,423,1703,833,1293,0,0,0.705386875612145,5.889196675900277,0.0,3.153658536585366,0.0,3.581717451523546,cbaa_entry:1293;collision_intent:423;state:410,354,1428,0.6572022160664821
21,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,372,372,0,361,15,0,0,0,1927,2431,3349,,376,1551,748,1179,0,0,0.7199054170249355,5.337950138504155,0.0,3.1693548387096775,0.0,3.2659279778393353,cbaa_entry:1179;collision_intent:376;state:372,356,1433,0.7139889196675899
22,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,482,482,0,361,125,0,0,0,2451,3413,3939,,498,1953,980,1471,0,0,0.6724137931034483,6.7894736842105265,0.0,3.0518672199170123,0.0,4.074792243767313,cbaa_entry:1471;collision_intent:498;state:482,351,1422,0.621191135734072
23,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
24,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
25,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 25. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
26,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 26. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
27,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,728,728,0,361,371,0,0,0,3502,4891,5611,,760,2742,1488,2014,0,0,0.6824373631719777,9.700831024930748,0.0,2.7664835164835164,0.0,5.578947368421052,cbaa_entry:2014;collision_intent:760;state:728,354,1461,0.43698060941828265
28,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,379,379,0,361,22,0,0,0,1948,2503,3341,,383,1565,762,1186,0,0,0.71160809371672,5.39612188365651,0.0,3.129287598944591,0.0,3.285318559556787,cbaa_entry:1186;collision_intent:383;state:379,358,1435,0.7126038781163435
29,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,366,366,0,361,9,0,0,0,1919,2461,3296,,370,1549,736,1183,0,0,0.7092748009468475,5.315789473684211,0.0,3.23224043715847,0.0,3.2770083102493075,cbaa_entry:1183;collision_intent:370;state:366,354,1420,0.7181440443213296
30,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 30. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
31,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,613,613,0,361,256,0,0,0,2953,3859,5000,,635,2318,1248,1705,0,0,0.719010641357492,8.18005540166205,0.0,2.7814029363784667,0.0,4.7229916897506925,cbaa_entry:1705;collision_intent:635;state:613,337,1387,0.44252077562326875
32,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,384,384,0,361,27,0,0,0,1974,2559,3360,,390,1584,774,1200,0,0,0.7075173720783323,5.468144044321329,0.0,3.125,0.0,3.3240997229916895,cbaa_entry:1200;collision_intent:390;state:384,358,1436,0.7112188365650969
33,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,431,431,0,361,74,0,0,0,2216,2896,3751,,440,1776,871,1345,0,0,0.7041486765534072,6.138504155124654,0.0,3.120649651972158,0.0,3.7257617728531858,cbaa_entry:1345;collision_intent:440;state:431,349,1418,0.6267313019390581
34,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 34. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
35,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 35. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
36,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 36. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
37,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,371,371,0,361,14,0,0,0,1972,2587,3327,,375,1597,746,1226,0,0,0.694717059929004,5.462603878116344,0.0,3.3045822102425877,0.0,3.3961218836565097,cbaa_entry:1226;collision_intent:375;state:371,356,1432,0.7139889196675899
38,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,461,461,0,361,104,0,0,0,2331,3019,3972,,468,1863,929,1402,0,0,0.7109361016645784,6.457063711911357,0.0,3.0412147505422995,0.0,3.8836565096952906,cbaa_entry:1402;collision_intent:468;state:461,342,1395,0.5879501385041552
39,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 39. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
40,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 40. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
41,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,421,421,0,361,64,0,0,0,2153,2778,3681,,430,1723,851,1302,0,0,0.7121300058038306,5.96398891966759,0.0,3.0926365795724466,0.0,3.6066481994459836,cbaa_entry:1302;collision_intent:430;state:421,376,1483,0.6807479224376731
42,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 42. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
43,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,505,505,0,361,148,0,0,0,2535,3282,4321,,521,2014,1026,1509,0,0,0.7153973509933775,7.022160664819944,0.0,2.988118811881188,0.0,4.18005540166205,cbaa_entry:1509;collision_intent:521;state:505,352,1426,0.5713296398891967
44,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,384,384,0,361,27,0,0,0,2046,2871,3265,,388,1658,772,1274,0,0,0.6566773934030571,5.667590027700831,0.0,3.3177083333333335,0.0,3.5290858725761773,cbaa_entry:1274;collision_intent:388;state:384,372,1483,0.7181440443213296
45,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,444,444,0,361,87,0,0,0,2305,3052,3863,,451,1854,895,1410,0,0,0.6945343401654082,6.3850415512465375,0.0,3.175675675675676,0.0,3.9058171745152355,cbaa_entry:1410;collision_intent:451;state:444,346,1404,0.6087257617728532
46,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,366,366,0,361,9,0,0,0,1951,2638,3215,,372,1579,738,1213,0,0,0.6786995989022588,5.404432132963989,0.0,3.314207650273224,0.0,3.3601108033241,cbaa_entry:1213;collision_intent:372;state:366,354,1427,0.7181440443213296
47,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,528,528,0,361,171,0,0,0,2685,3555,4498,,548,2137,1076,1609,0,0,0.7018255578093306,7.437673130193906,0.0,3.047348484848485,0.0,4.457063711911357,cbaa_entry:1609;collision_intent:548;state:528,322,1368,0.41481994459833804
48,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,725,725,0,361,368,0,0,0,3546,4650,5984,,748,2798,1473,2073,0,0,0.7132300357568534,9.822714681440443,0.0,2.8593103448275863,0.0,5.742382271468144,cbaa_entry:2073;collision_intent:748;state:725,312,1336,0.37880886426592797
49,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,403,403,0,361,46,0,0,0,2137,2910,3499,,407,1730,810,1327,0,0,0.6744410177332305,5.919667590027701,0.0,3.292803970223325,0.0,3.6759002770083105,cbaa_entry:1327;collision_intent:407;state:403,368,1475,0.6710526315789473
50,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,396,396,0,361,39,0,0,0,2103,2911,3394,,405,1698,801,1302,0,0,0.6667976424361494,5.825484764542936,0.0,3.287878787878788,0.0,3.6066481994459836,cbaa_entry:1302;collision_intent:405;state:396,348,1413,0.6849030470914128
51,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,389,389,0,361,32,0,0,0,1957,2428,3443,,397,1560,786,1171,0,0,0.7356837606837607,5.421052631578948,0.0,3.0102827763496145,0.0,3.2437673130193905,cbaa_entry:1171;collision_intent:397;state:389,346,1401,0.6807479224376731
52,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,416,416,0,361,59,0,0,0,2116,2651,3697,,420,1696,836,1280,0,0,0.7266116352201258,5.861495844875346,0.0,3.076923076923077,0.0,3.5457063711911356,cbaa_entry:1280;collision_intent:420;state:416,370,1474,0.6835180055401662
53,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 53. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
54,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 54. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
55,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,386,386,0,361,29,0,0,0,2004,2601,3411,,392,1612,778,1226,0,0,0.7053349875930521,5.551246537396122,0.0,3.1761658031088085,0.0,3.3961218836565097,cbaa_entry:1226;collision_intent:392;state:386,374,1481,0.7181440443213296
56,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 56. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
57,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,386,386,0,361,29,0,0,0,1990,2572,3396,,390,1600,776,1214,0,0,0.7077949145477282,5.512465373961219,0.0,3.145077720207254,0.0,3.3628808864265927,cbaa_entry:1214;collision_intent:390;state:386,374,1482,0.7181440443213296
58,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 58. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
59,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 59. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
60,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 60. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
61,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,383,383,0,361,26,0,0,0,1987,2403,3556,,387,1600,770,1217,0,0,0.7411421425593997,5.50415512465374,0.0,3.177545691906005,0.0,3.371191135734072,cbaa_entry:1217;collision_intent:387;state:383,358,1433,0.7084487534626038
62,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,375,375,0,361,18,0,0,0,1907,2390,3325,,379,1528,754,1153,0,0,0.7262996941896025,5.282548476454294,0.0,3.074666666666667,0.0,3.193905817174515,cbaa_entry:1153;collision_intent:379;state:375,354,1421,0.7084487534626038
63,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,391,391,0,361,34,0,0,0,2105,2781,3534,,400,1705,791,1314,0,0,0.6909090909090909,5.8310249307479225,0.0,3.360613810741688,0.0,3.6398891966759,cbaa_entry:1314;collision_intent:400;state:391,356,1434,0.6890581717451523
64,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,665,665,0,361,308,0,0,0,3243,4344,5378,,678,2565,1343,1900,0,0,0.6995317377731529,8.983379501385041,0.0,2.857142857142857,0.0,5.2631578947368425,cbaa_entry:1900;collision_intent:678;state:665,332,1373,0.5020775623268698
65,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,368,368,0,361,11,0,0,0,1981,2566,3375,,372,1609,740,1241,0,0,0.6994818652849741,5.487534626038781,0.0,3.3722826086956523,0.0,3.4376731301939056,cbaa_entry:1241;collision_intent:372;state:368,353,1425,0.7126038781163435
66,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,547,547,0,361,190,0,0,0,2675,3369,4654,,564,2111,1111,1564,0,0,0.7351129363449692,7.409972299168975,0.0,2.859232175502742,0.0,4.332409972299169,cbaa_entry:1564;collision_intent:564;state:547,334,1380,0.5353185595567866
67,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,596,596,0,361,239,0,0,0,2961,3964,4918,,614,2347,1210,1751,0,0,0.6985795454545455,8.202216066481995,0.0,2.9379194630872485,0.0,4.850415512465374,cbaa_entry:1751;collision_intent:614;state:596,298,1271,0.5020775623268698
68,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,369,369,0,361,12,0,0,0,1982,2667,3275,,373,1609,742,1240,0,0,0.6790379431888866,5.490304709141275,0.0,3.3604336043360434,0.0,3.434903047091413,cbaa_entry:1240;collision_intent:373;state:369,356,1430,0.7181440443213296
69,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,430,430,0,361,73,0,0,0,2229,2995,3690,,437,1792,867,1362,0,0,0.6866393747673986,6.174515235457064,0.0,3.167441860465116,0.0,3.772853185595568,cbaa_entry:1362;collision_intent:437;state:430,350,1418,0.621191135734072
70,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,382,382,0,361,25,0,0,0,1969,2629,3274,,386,1583,768,1201,0,0,0.6899894625922023,5.454293628808864,0.0,3.143979057591623,0.0,3.326869806094183,cbaa_entry:1201;collision_intent:386;state:382,370,1473,0.7181440443213296
