trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic
2,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,352,0,338,15,0,0,0,1426,312,311,352,1074,704,722,0,cbaa_entry:722;collision_intent:352;state:352
2,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,23,0,9,15,0,0,0,231,764,1052,24,207,47,184,0,cbaa_entry:184;collision_intent:24;state:23
3,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,3,0,4,0,0,0,0,192,873,875,4,188,7,185,0,cbaa_entry:185;collision_intent:4;state:3
3,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,2,0,3,0,0,0,0,178,838,926,4,174,6,172,0,cbaa_entry:172;collision_intent:4;state:2
3,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,7,0,6,2,0,0,0,147,677,1116,8,139,15,132,0,cbaa_entry:132;collision_intent:8;state:7
3,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,354,0,348,7,0,0,0,1425,147,370,354,1071,708,717,0,cbaa_entry:717;collision_intent:354;state:354
4,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,40,0,22,19,0,0,0,342,1042,1100,45,297,85,257,0,cbaa_entry:257;collision_intent:45;state:40
4,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,67,0,44,24,0,0,0,420,883,1181,68,352,135,285,0,cbaa_entry:285;collision_intent:68;state:67
4,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,37,0,15,23,0,0,0,335,949,1200,46,289,83,252,0,cbaa_entry:252;collision_intent:46;state:37
4,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,334,0,280,55,0,0,0,1387,461,636,335,1052,669,718,0,cbaa_entry:718;collision_intent:335;state:334
5,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,8,0,4,5,0,0,0,190,811,1118,11,179,19,171,0,cbaa_entry:171;collision_intent:11;state:8
5,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,26,0,19,8,0,0,0,262,866,991,28,234,54,208,0,cbaa_entry:208;collision_intent:28;state:26
5,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,368,0,329,40,0,0,0,1481,223,416,368,1113,736,745,0,cbaa_entry:745;collision_intent:368;state:368
5,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,11,0,9,3,0,0,0,187,789,1144,13,174,24,163,0,cbaa_entry:163;collision_intent:13;state:11
6,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,2,0,3,0,0,0,0,154,810,992,4,150,6,148,0,cbaa_entry:148;collision_intent:4;state:2
6,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,3,0,4,0,0,0,0,183,837,934,4,179,7,176,0,cbaa_entry:176;collision_intent:4;state:3
6,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,8,0,6,3,0,0,0,191,808,957,9,182,17,174,0,cbaa_entry:174;collision_intent:9;state:8
6,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,354,0,348,7,0,0,0,1428,216,312,354,1074,708,720,0,cbaa_entry:720;collision_intent:354;state:354
7,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,12,0,11,2,0,0,0,191,801,1120,16,175,28,163,0,cbaa_entry:163;collision_intent:16;state:12
7,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,21,0,14,8,0,0,0,257,808,1049,25,232,46,211,0,cbaa_entry:211;collision_intent:25;state:21
7,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,354,0,325,30,0,0,0,1435,271,408,356,1079,710,725,0,cbaa_entry:725;collision_intent:356;state:354
7,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,15,0,11,5,0,0,0,231,894,989,16,215,31,200,0,cbaa_entry:200;collision_intent:16;state:15
8,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,3,0,4,0,0,0,0,235,1330,1572,4,231,7,228,0,cbaa_entry:228;collision_intent:4;state:3
8,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,2,0,3,0,0,0,0,221,1212,1702,4,217,6,215,0,cbaa_entry:215;collision_intent:4;state:2
8,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,316,0,172,145,0,0,0,1332,827,977,319,1013,635,697,0,cbaa_entry:697;collision_intent:319;state:316
8,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,316,0,182,135,0,0,0,1349,734,1054,320,1029,636,713,0,cbaa_entry:713;collision_intent:320;state:316
9,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,352,0,296,57,0,0,0,1439,444,649,355,1084,707,732,0,cbaa_entry:732;collision_intent:355;state:352
9,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,38,0,14,25,0,0,0,339,1004,1189,42,297,80,259,0,cbaa_entry:259;collision_intent:42;state:38
9,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,65,0,25,41,0,0,0,417,879,1234,68,349,133,284,0,cbaa_entry:284;collision_intent:68;state:65
9,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,39,0,26,14,0,0,0,337,964,1231,46,291,85,252,0,cbaa_entry:252;collision_intent:46;state:39
10,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,3,0,4,0,0,0,0,172,831,980,6,166,9,163,0,cbaa_entry:163;collision_intent:6;state:3
10,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,2,0,3,0,0,0,0,171,830,982,4,167,6,165,0,cbaa_entry:165;collision_intent:4;state:2
10,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,358,0,344,15,0,0,0,1436,212,335,358,1078,716,720,0,cbaa_entry:720;collision_intent:358;state:358
10,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,15,0,10,6,0,0,0,204,806,971,16,188,31,173,0,cbaa_entry:173;collision_intent:16;state:15
11,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,2,0,3,0,0,0,0,136,716,1110,4,132,6,130,0,cbaa_entry:130;collision_intent:4;state:2
11,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,3,0,4,0,0,0,0,162,815,987,4,158,7,155,0,cbaa_entry:155;collision_intent:4;state:3
11,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,358,0,345,14,0,0,0,1440,210,314,358,1082,716,724,0,cbaa_entry:724;collision_intent:358;state:358
11,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,16,0,9,8,0,0,0,226,818,918,17,209,33,193,0,cbaa_entry:193;collision_intent:17;state:16
12,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,27,0,13,15,0,0,0,291,942,1096,37,254,64,227,0,cbaa_entry:227;collision_intent:37;state:27
12,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,41,0,27,15,0,0,0,330,942,1057,44,286,85,245,0,cbaa_entry:245;collision_intent:44;state:41
12,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,34,0,26,9,0,0,0,293,848,1186,38,255,72,221,0,cbaa_entry:221;collision_intent:38;state:34
12,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,348,0,295,54,0,0,0,1415,366,548,348,1067,696,719,0,cbaa_entry:719;collision_intent:348;state:348
13,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
13,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
13,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
13,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 13. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
14,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,2,0,3,0,0,0,0,171,831,966,4,167,6,165,0,cbaa_entry:165;collision_intent:4;state:2
14,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,3,0,4,0,0,0,0,157,798,1014,4,153,7,150,0,cbaa_entry:150;collision_intent:4;state:3
14,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,358,0,344,15,0,0,0,1434,157,378,358,1076,716,718,0,cbaa_entry:718;collision_intent:358;state:358
14,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,16,0,10,7,0,0,0,207,753,1009,17,190,33,174,0,cbaa_entry:174;collision_intent:17;state:16
15,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,2,0,3,0,0,0,0,162,774,993,4,158,6,156,0,cbaa_entry:156;collision_intent:4;state:2
15,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,3,0,4,0,0,0,0,141,770,1018,4,137,7,134,0,cbaa_entry:134;collision_intent:4;state:3
15,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,354,0,347,8,0,0,0,1426,194,309,354,1072,708,718,0,cbaa_entry:718;collision_intent:354;state:354
15,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,16,0,7,10,0,0,0,200,751,978,17,183,33,167,0,cbaa_entry:167;collision_intent:17;state:16
16,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 16. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
16,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 16. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
16,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 16. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
16,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 16. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
17,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 17. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
17,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 17. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
17,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 17. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
17,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 17. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
18,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,21,0,7,15,0,0,0,220,757,1023,24,196,45,175,0,cbaa_entry:175;collision_intent:24;state:21
18,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,11,0,8,4,0,0,0,184,779,1037,15,169,26,158,0,cbaa_entry:158;collision_intent:15;state:11
18,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,12,0,12,1,0,0,0,185,766,1049,13,172,25,160,0,cbaa_entry:160;collision_intent:13;state:12
18,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,348,0,334,15,0,0,0,1411,241,348,350,1061,698,713,0,cbaa_entry:713;collision_intent:350;state:348
19,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,97,0,18,80,0,0,0,550,974,1359,105,445,202,348,0,cbaa_entry:348;collision_intent:105;state:97
19,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,346,0,255,92,0,0,0,1416,646,822,348,1068,694,722,0,cbaa_entry:722;collision_intent:348;state:346
19,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,83,0,40,44,0,0,0,453,987,1445,87,366,170,283,0,cbaa_entry:283;collision_intent:87;state:83
19,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,84,0,48,37,0,0,0,466,990,1429,87,379,171,295,0,cbaa_entry:295;collision_intent:87;state:84
20,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,25,0,12,14,0,0,0,242,781,1101,32,210,57,185,0,cbaa_entry:185;collision_intent:32;state:25
20,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,354,0,326,29,0,0,0,1428,245,453,357,1071,711,717,0,cbaa_entry:717;collision_intent:357;state:354
20,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,16,0,13,4,0,0,0,235,902,989,17,218,33,202,0,cbaa_entry:202;collision_intent:17;state:16
20,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,15,0,10,6,0,0,0,221,845,1058,17,204,32,189,0,cbaa_entry:189;collision_intent:17;state:15
21,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,2,0,3,0,0,0,0,154,792,981,4,150,6,148,0,cbaa_entry:148;collision_intent:4;state:2
21,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,3,0,4,0,0,0,0,156,767,1003,4,152,7,149,0,cbaa_entry:149;collision_intent:4;state:3
21,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,11,0,9,3,0,0,0,184,728,1015,12,172,23,161,0,cbaa_entry:161;collision_intent:12;state:11
21,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,356,0,345,12,0,0,0,1433,144,350,356,1077,712,721,0,cbaa_entry:721;collision_intent:356;state:356
22,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,00,46,0,21,26,0,0,0,366,992,1093,54,312,100,266,0,cbaa_entry:266;collision_intent:54;state:46
22,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,01,44,0,15,30,0,0,0,322,958,1170,46,276,90,232,0,cbaa_entry:232;collision_intent:46;state:44
22,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,02,41,0,14,28,0,0,0,341,934,1176,47,294,88,253,0,cbaa_entry:253;collision_intent:47;state:41
22,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,completed,,,03,351,0,311,41,0,0,0,1422,529,500,351,1071,702,720,0,cbaa_entry:720;collision_intent:351;state:351
23,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
23,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
23,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
23,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
24,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,00,,,,,,,,,,,,,,,,
24,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,01,,,,,,,,,,,,,,,,
24,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,02,,,,,,,,,,,,,,,,
24,CBAA,gilbert_elliot,pGG_0.86_pBB_0.94,19,361,4,,,cbaa_gilbert_elliott_drop_0_70_rho_0_8,,coverage,failed,RuntimeError,Debug safety cap reached in trial 24. This usually means the allocator is stuck or returning no reachable goals.,03,,,,,,,,,,,,,,,,
