trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,24,4,0,25,0,1,0,0,0,49,49,0,105,41,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,23,3,1,22,2,0,1,1,0,48,48,0,102,45,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,24,2,0,25,0,3,0,0,0,50,50,0,102,43,known_visit_core_500,10,4,8
0,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,23,1,1,17,7,1,0,0,0,48,48,0,98,48,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,19,2,0,20,0,0,0,0,0,39,39,0,60,24,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,18,3,1,17,2,1,0,0,0,37,37,0,59,27,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,19,4,0,20,0,1,0,0,0,39,39,0,60,24,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,3,1,0,4,0,0,0,0,0,8,8,0,75,40,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,14,0,2,11,4,0,0,0,0,31,31,0,120,49,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,29,5,0,30,0,0,0,0,0,59,59,0,100,41,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,25,0,4,17,9,0,0,0,0,53,53,0,102,45,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,28,5,0,29,0,0,0,0,0,57,57,0,102,41,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,28,4,0,28,1,0,1,1,0,59,59,0,124,46,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,24,1,1,21,4,0,0,0,1,51,51,0,122,54,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,33,4,2,32,2,0,126,1,0,68,68,0,116,43,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,24,1,3,21,4,0,3,1,1,51,51,0,120,57,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,23,1,0,22,2,1,0,0,0,47,47,0,98,39,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,22,6,0,23,0,0,0,0,0,45,45,0,101,38,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,22,2,2,18,5,1,1,1,0,46,46,0,96,43,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,23,1,0,24,0,1,0,0,0,47,47,0,98,40,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,21,2,3,14,8,0,1,1,0,43,43,0,82,26,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,17,4,1,17,1,0,2,1,0,38,38,0,78,34,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,21,2,0,22,0,2,0,0,0,44,44,0,71,36,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,12,2,0,13,0,0,0,0,0,26,26,0,92,33,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,29,5,0,29,1,0,1,1,0,59,59,0,88,45,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,24,2,3,18,7,1,3,3,0,53,53,0,102,37,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,23,1,0,24,0,3,14,1,0,48,48,0,101,43,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,15,2,0,16,0,0,0,0,0,32,32,0,122,37,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,21,1,1,19,3,0,1,1,0,43,43,0,83,35,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,22,5,0,23,0,0,0,0,0,45,45,0,76,41,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,22,3,1,21,2,1,0,0,0,45,45,0,77,40,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,13,1,0,14,0,0,0,0,0,29,29,0,90,43,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,20,3,0,21,0,0,0,0,0,43,43,0,133,54,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,31,2,0,32,0,0,0,0,0,63,63,0,119,49,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,30,3,0,28,3,0,2,1,0,64,64,0,123,43,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,29,2,1,28,2,2,3,2,0,61,61,0,124,45,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,25,2,1,23,3,1,6,2,0,55,55,0,126,50,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,28,3,1,27,2,2,0,0,0,58,58,0,124,48,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,27,3,0,28,0,0,7,2,0,59,59,0,118,53,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,28,2,1,24,5,2,2,1,0,59,59,0,119,52,known_visit_core_500,10,4,8
10,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,20,3,0,21,0,0,0,0,0,42,42,0,98,38,known_visit_core_500,10,4,8
10,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,21,2,0,22,0,1,3,1,0,44,44,0,89,44,known_visit_core_500,10,4,8
10,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,23,4,0,24,0,0,0,0,0,47,47,0,90,41,known_visit_core_500,10,4,8
10,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,22,1,1,19,4,0,0,0,0,45,45,0,93,40,known_visit_core_500,10,4,8
11,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,13,2,2,8,6,0,0,0,0,29,29,0,103,51,known_visit_core_500,10,4,8
11,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,26,2,2,23,4,1,0,0,0,54,54,0,94,35,known_visit_core_500,10,4,8
11,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,26,3,0,27,0,0,0,0,0,54,54,0,95,34,known_visit_core_500,10,4,8
11,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,22,3,0,23,0,0,0,0,0,46,46,0,92,44,known_visit_core_500,10,4,8
12,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,31,0,2,29,3,2,2,1,0,65,65,0,132,70,known_visit_core_500,10,4,8
12,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,30,4,1,29,2,0,0,0,0,62,62,0,147,57,known_visit_core_500,10,4,8
12,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,35,5,0,36,0,0,0,0,0,71,71,0,133,63,known_visit_core_500,10,4,8
12,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,34,1,3,19,16,2,0,0,0,69,69,0,140,58,known_visit_core_500,10,4,8
13,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,22,1,4,15,8,1,5,3,0,46,46,0,104,48,known_visit_core_500,10,4,8
13,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,25,6,0,26,0,0,0,0,0,51,51,0,96,51,known_visit_core_500,10,4,8
13,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,25,1,1,23,3,0,0,0,0,51,51,0,100,47,known_visit_core_500,10,4,8
13,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,25,2,0,26,0,0,0,0,0,51,51,0,93,55,known_visit_core_500,10,4,8
14,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,26,3,1,25,2,0,3,1,0,54,54,0,96,45,known_visit_core_500,10,4,8
14,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,23,2,1,19,5,1,0,0,0,48,48,0,103,43,known_visit_core_500,10,4,8
14,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,24,3,1,24,1,1,0,0,0,51,51,0,106,38,known_visit_core_500,10,4,8
14,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,19,2,1,19,1,0,3,1,0,42,42,0,109,44,known_visit_core_500,10,4,8
15,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,21,3,0,22,0,0,0,0,0,43,43,0,91,38,known_visit_core_500,10,4,8
15,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,21,1,0,22,0,0,1,1,0,43,43,0,92,37,known_visit_core_500,10,4,8
15,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,21,3,0,22,0,0,0,0,0,43,43,0,94,34,known_visit_core_500,10,4,8
15,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,21,3,0,22,0,0,0,0,0,43,43,0,95,34,known_visit_core_500,10,4,8
16,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,10,3,0,11,0,0,0,0,0,23,23,0,96,36,known_visit_core_500,10,4,8
16,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,22,1,1,21,2,1,0,0,0,45,45,0,72,38,known_visit_core_500,10,4,8
16,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,22,3,0,23,0,2,0,0,0,46,46,0,73,37,known_visit_core_500,10,4,8
16,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,20,3,2,13,8,0,0,0,0,42,42,0,71,42,known_visit_core_500,10,4,8
17,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,22,3,0,23,0,1,0,0,0,46,46,0,114,53,known_visit_core_500,10,4,8
17,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,32,4,2,27,6,0,0,0,0,65,65,0,99,50,known_visit_core_500,10,4,8
17,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,02,32,2,1,32,1,0,0,0,0,65,65,0,96,52,known_visit_core_500,10,4,8
17,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,03,18,1,0,19,0,0,0,0,0,38,38,0,120,55,known_visit_core_500,10,4,8
18,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,00,23,2,3,19,5,2,0,0,0,47,47,0,97,39,known_visit_core_500,10,4,8
18,known_visit,DMCHBA,bernoulli,0.6,19,361,4,10,dmchba_bernoulli_drop_0_6,known_visit_g19_t10_n500.csv,01,24,4,0,25,0,0,0,0,0,49,49,0,95,40,known_visit_core_500,10,4,8
