stage,environment,algorithm_key,algorithm,commitment_horizon,dga_iterations,comm_label,comm_model,comm_level,grid_size,target_cells_per_robot,robot_count,scenario_file,out_dir,run_id,expected_trials,command
grid_clue,clue,dmchba,DMCHBA,5,,bernoulli_025,bernoulli,0.25,14,50,4,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/dmchba,g14_d50_bernoulli_025_dmchba,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""14"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g14_d50_bernoulli_025_dmchba"", ""--seed"", ""703100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/dmchba"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""50"", ""--actual-cells-per-robot"", ""49.000000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,hipc,HIPC,5,,bernoulli_025,bernoulli,0.25,14,50,4,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/hipc,g14_d50_bernoulli_025_hipc,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""14"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g14_d50_bernoulli_025_hipc"", ""--seed"", ""703100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/hipc"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""50"", ""--actual-cells-per-robot"", ""49.000000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,pi,PI,3,,bernoulli_025,bernoulli,0.25,14,50,4,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/pi,g14_d50_bernoulli_025_pi,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""14"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g14_d50_bernoulli_025_pi"", ""--seed"", ""703100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/pi"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""50"", ""--actual-cells-per-robot"", ""49.000000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,dga,DGA,3,,bernoulli_025,bernoulli,0.25,14,50,4,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/dga,g14_d50_bernoulli_025_dga,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""14"", ""--num-robots"", ""4"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g14_d50_bernoulli_025_dga"", ""--seed"", ""703100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid14/density50/bernoulli_025/dga"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""50"", ""--actual-cells-per-robot"", ""49.000000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,cbaa,CBAA,,,ideal,ideal,1.0,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/cbaa,g19_d220_ideal_cbaa,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_ideal_cbaa"", ""--seed"", ""710000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/cbaa"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,acbba,ACBBA,8,,ideal,ideal,1.0,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/acbba,g19_d220_ideal_acbba,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_ideal_acbba"", ""--seed"", ""710000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/acbba"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""8"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,dmchba,DMCHBA,5,,ideal,ideal,1.0,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dmchba,g19_d220_ideal_dmchba,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_ideal_dmchba"", ""--seed"", ""710000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dmchba"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,hipc,HIPC,5,,ideal,ideal,1.0,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/hipc,g19_d220_ideal_hipc,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_ideal_hipc"", ""--seed"", ""710000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/hipc"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,pi,PI,3,,ideal,ideal,1.0,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/pi,g19_d220_ideal_pi,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_ideal_pi"", ""--seed"", ""710000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/pi"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,dga,DGA,3,,ideal,ideal,1.0,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga,g19_d220_ideal_dga,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_ideal_dga"", ""--seed"", ""710000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/ideal/dga"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/cbaa,g19_d220_bernoulli_025_cbaa,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_bernoulli_025_cbaa"", ""--seed"", ""710100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/cbaa"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,acbba,ACBBA,8,,bernoulli_025,bernoulli,0.25,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/acbba,g19_d220_bernoulli_025_acbba,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_bernoulli_025_acbba"", ""--seed"", ""710100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/acbba"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""8"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,dmchba,DMCHBA,5,,bernoulli_025,bernoulli,0.25,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba,g19_d220_bernoulli_025_dmchba,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_bernoulli_025_dmchba"", ""--seed"", ""710100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dmchba"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,hipc,HIPC,5,,bernoulli_025,bernoulli,0.25,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/hipc,g19_d220_bernoulli_025_hipc,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_bernoulli_025_hipc"", ""--seed"", ""710100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/hipc"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,pi,PI,3,,bernoulli_025,bernoulli,0.25,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/pi,g19_d220_bernoulli_025_pi,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_bernoulli_025_pi"", ""--seed"", ""710100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/pi"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,dga,DGA,3,,bernoulli_025,bernoulli,0.25,19,220,2,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dga,g19_d220_bernoulli_025_dga,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""2"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d220_bernoulli_025_dga"", ""--seed"", ""710100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density220/bernoulli_025/dga"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""220"", ""--actual-cells-per-robot"", ""180.500000"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
grid_clue,clue,cbaa,CBAA,,,ideal,ideal,1.0,19,140,3,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/cbaa,g19_d140_ideal_cbaa,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""3"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d140_ideal_cbaa"", ""--seed"", ""711000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/cbaa"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--target-cells-per-robot"", ""140"", ""--actual-cells-per-robot"", ""120.333333"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,acbba,ACBBA,8,,ideal,ideal,1.0,19,140,3,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/acbba,g19_d140_ideal_acbba,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.ACBBA:ACBBAAllocator"", ""--algorithm-name"", ""ACBBA"", ""--grid-size"", ""19"", ""--num-robots"", ""3"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d140_ideal_acbba"", ""--seed"", ""711000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/acbba"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""8"", ""--target-cells-per-robot"", ""140"", ""--actual-cells-per-robot"", ""120.333333"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,dmchba,DMCHBA,5,,ideal,ideal,1.0,19,140,3,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/dmchba,g19_d140_ideal_dmchba,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DMCHBA:DMCHBAAllocator"", ""--algorithm-name"", ""DMCHBA"", ""--grid-size"", ""19"", ""--num-robots"", ""3"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d140_ideal_dmchba"", ""--seed"", ""711000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/dmchba"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""140"", ""--actual-cells-per-robot"", ""120.333333"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,hipc,HIPC,5,,ideal,ideal,1.0,19,140,3,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/hipc,g19_d140_ideal_hipc,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.HIPC:HIPCAllocator"", ""--algorithm-name"", ""HIPC"", ""--grid-size"", ""19"", ""--num-robots"", ""3"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d140_ideal_hipc"", ""--seed"", ""711000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/hipc"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""5"", ""--target-cells-per-robot"", ""140"", ""--actual-cells-per-robot"", ""120.333333"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,pi,PI,3,,ideal,ideal,1.0,19,140,3,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/pi,g19_d140_ideal_pi,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.PI:PIAllocator"", ""--algorithm-name"", ""PI"", ""--grid-size"", ""19"", ""--num-robots"", ""3"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d140_ideal_pi"", ""--seed"", ""711000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/pi"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""140"", ""--actual-cells-per-robot"", ""120.333333"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,dga,DGA,3,,ideal,ideal,1.0,19,140,3,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/dga,g19_d140_ideal_dga,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.DGA:DGAAllocator"", ""--algorithm-name"", ""DGA"", ""--grid-size"", ""19"", ""--num-robots"", ""3"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d140_ideal_dga"", ""--seed"", ""711000"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density140/ideal/dga"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--commitment-horizon"", ""3"", ""--target-cells-per-robot"", ""140"", ""--actual-cells-per-robot"", ""120.333333"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""ideal""]"
grid_clue,clue,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,19,140,3,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv,runs/sensitivity_grid_density_50/raw/grid19/density140/bernoulli_025/cbaa,g19_d140_bernoulli_025_cbaa,50,"[""/usr/bin/python3"", ""-m"", ""benchmark_sim.run_trials"", ""--trial-mode"", ""clue_search"", ""--algorithm"", ""benchmark_sim.algorithms.CBAA:CBAAAllocator"", ""--algorithm-name"", ""CBAA"", ""--grid-size"", ""19"", ""--num-robots"", ""3"", ""--robot-start-layout"", ""edge_even"", ""--condition-id"", ""g19_d140_bernoulli_025_cbaa"", ""--seed"", ""711100"", ""--out-dir"", ""runs/sensitivity_grid_density_50/raw/grid19/density140/bernoulli_025/cbaa"", ""--no-parquet"", ""--scenario-file"", ""/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid19_trials50.csv"", ""--max-trials"", ""50"", ""--target-cells-per-robot"", ""140"", ""--actual-cells-per-robot"", ""120.333333"", ""--target-decay-exp"", ""1.0"", ""--comm-model"", ""bernoulli"", ""--comm-level"", ""0.25""]"
