trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
21,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,36.47907272127864,36.47907272127864,00:5;01:2;02:3,"(0,0);(0,9);(0,18)","(16,0);(18,6);(12,16)",142,0,completed
22,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,46.87187327571233,46.87187327571233,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(15,0);(12,18);(15,10)",205,0,completed
23,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,44.17732940099399,44.17732940099399,00:4;01:2;02:4,"(0,0);(0,9);(0,18)","(12,2);(16,6);(14,16)",191,0,completed
24,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,56.25812576054131,56.25812576054131,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(17,0);(5,6);(16,15)",246,0,completed
25,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,50.23463710429748,50.23463710429748,00:2;01:2;02:6,"(0,0);(0,9);(0,18)","(6,0);(14,4);(15,10)",232,0,completed
26,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,55.113110060972154,55.113110060972154,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(18,10);(12,12);(7,13)",239,0,completed
27,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,47.581491627996506,47.581491627996506,00:5;01:2;02:3,"(0,0);(0,9);(0,18)","(17,9);(9,6);(14,15)",201,0,completed
28,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,36.93613246591407,36.93613246591407,00:3;01:5;02:2,"(0,0);(0,9);(0,18)","(13,7);(9,10);(15,15)",148,0,completed
29,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,59.74348944758067,59.74348944758067,00:4;01:2;02:4,"(0,0);(0,9);(0,18)","(18,9);(14,14);(15,18)",259,0,completed
30,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,48.436842762025194,48.436842762025194,00:3;01:3;02:4,"(0,0);(0,9);(0,18)","(17,3);(16,13);(13,17)",193,0,completed
31,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,39.56030279123336,39.56030279123336,00:6;01:1;02:3,"(0,0);(0,9);(0,18)","(14,5);(7,13);(10,8)",167,0,completed
32,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,38.52461941577543,38.52461941577543,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(14,0);(16,8);(14,15)",157,0,completed
33,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,53.53407781771756,53.53407781771756,00:6;01:2;02:2,"(0,0);(0,9);(0,18)","(13,0);(14,10);(17,17)",230,0,completed
34,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,44.39369703724623,44.39369703724623,00:5;01:4;02:1,"(0,0);(0,9);(0,18)","(12,2);(14,9);(18,17)",184,0,completed
35,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,39.91286811481222,39.91286811481222,00:5;01:3;02:2,"(0,0);(0,9);(0,18)","(18,6);(16,10);(10,15)",165,0,completed
36,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,36.42127677713081,36.42127677713081,00:1;01:3;02:6,"(0,0);(0,9);(0,18)","(7,8);(12,13);(15,14)",153,0,completed
37,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,39.16950385474452,39.16950385474452,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(17,6);(8,9);(12,10)",159,0,completed
38,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,57.41605520894832,57.41605520894832,00:2;01:6;02:2,"(0,0);(0,9);(0,18)","(12,7);(16,2);(14,15)",255,0,completed
39,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,44.19476404155775,44.19476404155775,00:5;01:4;02:1,"(0,0);(0,9);(0,18)","(18,4);(12,8);(16,17)",187,0,completed
40,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,48.478283381112625,48.478283381112625,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(2,4);(13,9);(17,17)",223,0,completed
41,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,39.25945314804578,39.25945314804578,00:1;01:3;02:6,"(0,0);(0,9);(0,18)","(7,7);(8,11);(13,16)",171,0,completed
42,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,36.60786497443875,36.60786497443875,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(18,4);(17,10);(17,18)",142,0,completed
43,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,35.88045537069876,35.88045537069876,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(7,6);(15,3);(16,13)",147,0,completed
44,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,52.73442960808304,52.73442960808304,00:2;01:2;02:6,"(0,0);(0,9);(0,18)","(12,5);(4,15);(18,11)",236,0,completed
45,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,41.98857009061499,41.98857009061499,00:1;01:4;02:5,"(0,0);(0,9);(0,18)","(9,7);(18,10);(17,16)",173,0,completed
46,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,38.37573096955139,38.37573096955139,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(15,4);(18,7);(18,13)",152,0,completed
47,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,43.862570879259174,43.862570879259174,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(6,7);(12,4);(12,10)",190,0,completed
48,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,41.71183635314901,41.71183635314901,00:5;01:1;02:4,"(0,0);(0,9);(0,18)","(13,3);(10,10);(16,16)",181,0,completed
49,known_visit,HIPC,ideal,1.0,19,361,3,10,hipc_g19_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,42.2613118821344,42.2613118821344,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(17,6);(10,9);(9,15)",185,0,completed
