trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
11,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,61.15825827656845,61.15825827656845,00:1;01:1;02:1;03:2;04:0;05:1;06:4;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,13);(15,15);(16,15);(24,14);(5,19);(13,15);(29,24);(15,22);(9,26)",793,0,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,99.08094295527088,99.08094295527088,00:2;01:0;02:1;03:1;04:0;05:2;06:1;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,3);(13,4);(16,1);(21,19);(19,12);(27,12);(32,24);(9,25);(26,11)",1371,0,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,64.08228110046291,64.08228110046291,00:1;01:3;02:1;03:0;04:1;05:2;06:1;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,8);(25,1);(7,18);(11,2);(15,17);(30,23);(33,25);(4,26);(21,18)",812,0,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,91.29739111079576,91.29739111079576,00:1;01:1;02:0;03:1;04:3;05:1;06:0;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,9);(26,21);(24,1);(27,15);(31,18);(30,15);(23,22);(24,21);(30,29)",1186,0,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,93.2870947393133,93.2870947393133,00:3;01:2;02:1;03:0;04:0;05:1;06:1;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,31);(32,18);(27,8);(19,18);(8,1);(18,21);(21,21);(16,7);(33,29)",1181,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,64.12502038468354,64.12502038468354,00:0;01:1;02:3;03:1;04:0;05:2;06:2;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(19,12);(22,12);(26,13);(20,30);(6,16);(32,17);(11,22);(22,30);(9,22)",829,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,138.1339016260875,138.1339016260875,00:1;01:1;02:1;03:1;04:2;05:0;06:2;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(19,24);(22,0);(16,2);(29,21);(30,24);(21,22);(20,23);(21,26);(33,9)",2044,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,60.486817796804786,60.486817796804786,00:2;01:0;02:2;03:0;04:1;05:2;06:3;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(29,0);(20,6);(27,14);(9,12);(24,19);(27,21);(29,21);(24,24);(17,26)",747,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,80.06098618916126,80.06098618916126,00:2;01:0;02:3;03:0;04:1;05:2;06:1;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,1);(13,21);(31,23);(19,17);(19,0);(21,5);(27,26);(25,29);(15,23)",1011,0,completed
20,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,57.64439252966391,57.64439252966391,00:1;01:1;02:1;03:0;04:4;05:1;06:1;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(22,7);(14,15);(25,14);(15,20);(29,15);(8,23);(14,28);(6,5);(15,23)",700,0,completed
21,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,53.0313173865089,53.0313173865089,00:0;01:3;02:1;03:2;04:0;05:0;06:1;07:2;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(1,2);(21,8);(11,6);(14,20);(12,17);(11,20);(14,21);(24,31);(14,22)",674,0,completed
22,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,60.879489952327944,60.879489952327944,00:1;01:0;02:2;03:3;04:0;05:1;06:1;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(3,33);(11,6);(24,10);(28,15);(12,12);(19,32);(29,19);(8,20);(8,25)",793,0,completed
23,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,68.13104217969958,68.13104217969958,00:1;01:1;02:2;03:3;04:0;05:0;06:0;07:2;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,22);(25,5);(21,17);(25,12);(25,11);(11,22);(8,30);(32,25);(17,33)",859,0,completed
24,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,81.25847811085484,81.25847811085484,00:0;01:2;02:1;03:1;04:2;05:1;06:0;07:0;08:3,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(18,9);(22,22);(25,31);(3,30);(27,17);(33,19);(20,32);(3,0);(33,23)",1032,0,completed
25,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,104.09876196480575,104.09876196480575,00:0;01:2;02:3;03:0;04:3;05:1;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(22,9);(28,13);(31,7);(27,12);(24,26);(32,21);(19,25);(33,16);(29,31)",1408,0,completed
26,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,86.76518846480803,86.76518846480803,00:3;01:0;02:3;03:0;04:0;05:1;06:3;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(10,4);(9,8);(32,8);(11,21);(14,12);(20,3);(33,26);(10,3);(12,4)",1153,0,completed
27,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,101.0077648804863,101.0077648804863,00:1;01:1;02:1;03:0;04:1;05:2;06:1;07:0;08:3,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(33,13);(13,28);(5,33);(8,23);(24,32);(11,14);(14,27);(11,33);(25,24)",1400,0,completed
28,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,72.71910020917927,72.71910020917927,00:3;01:1;02:0;03:0;04:2;05:1;06:0;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(29,4);(29,2);(4,4);(8,28);(24,2);(23,7);(17,17);(25,17);(16,27)",924,0,completed
29,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,33.46828910391463,33.46828910391463,00:2;01:1;02:0;03:1;04:0;05:1;06:1;07:3;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(8,9);(15,2);(10,11);(10,12);(7,25);(18,19);(14,30);(14,31);(4,25)",409,0,completed
30,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,80.88938371214947,80.88938371214947,00:1;01:1;02:2;03:2;04:3;05:0;06:1;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,7);(24,15);(31,16);(17,22);(28,19);(27,19);(31,25);(15,23);(12,28)",1052,0,completed
31,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,58.59193683622154,58.59193683622154,00:2;01:1;02:1;03:1;04:3;05:2;06:0;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,3);(18,4);(29,14);(15,21);(28,19);(19,12);(17,22);(21,29);(15,27)",738,0,completed
32,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,49.911885232571805,49.911885232571805,00:0;01:1;02:0;03:1;04:1;05:4;06:0;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(6,0);(25,6);(23,8);(21,20);(21,16);(24,25);(17,16);(19,21);(22,27)",602,0,completed
33,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,83.55653151576313,83.55653151576313,00:1;01:2;02:2;03:0;04:0;05:0;06:2;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(19,30);(32,17);(32,9);(22,6);(15,26);(12,26);(18,15);(6,31);(24,18)",1087,0,completed
34,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,78.96678136096193,78.96678136096193,00:1;01:1;02:1;03:1;04:2;05:2;06:0;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(10,4);(23,5);(18,6);(8,4);(33,2);(24,22);(14,23);(25,33);(25,22)",1113,0,completed
35,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,79.9568638136796,79.9568638136796,00:0;01:1;02:4;03:2;04:0;05:0;06:0;07:3;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(7,15);(32,5);(28,9);(23,24);(8,9);(17,11);(25,24);(23,33);(9,29)",1063,0,completed
36,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,78.29569708774554,78.29569708774554,00:2;01:3;02:0;03:0;04:1;05:2;06:0;07:2;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,9);(27,11);(20,10);(15,3);(26,16);(29,12);(2,3);(22,12);(22,19)",990,0,completed
37,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,63.00747093220402,63.00747093220402,00:0;01:1;02:2;03:1;04:1;05:0;06:2;07:1;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(4,18);(8,3);(17,23);(17,4);(9,17);(10,17);(30,22);(10,26);(16,19)",820,0,completed
38,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,61.654424635932784,61.654424635932784,00:2;01:0;02:3;03:1;04:2;05:1;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(25,7);(18,4);(30,10);(28,11);(33,12);(12,29);(17,21);(12,25);(11,8)",766,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,76.44418977814293,76.44418977814293,00:1;01:1;02:2;03:0;04:1;05:2;06:1;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(23,6);(24,4);(24,15);(16,15);(9,4);(23,8);(26,13);(16,11);(29,27)",962,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,89.2507766265492,89.2507766265492,00:1;01:1;02:2;03:1;04:1;05:0;06:2;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,13);(22,26);(32,13);(6,31);(33,15);(22,22);(21,32);(28,33);(29,16)",1116,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,81.70615644019992,81.70615644019992,00:3;01:0;02:0;03:1;04:0;05:1;06:3;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(33,4);(14,33);(7,1);(8,7);(19,20);(30,23);(29,19);(7,30);(1,27)",1055,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,57.05827037151325,57.05827037151325,00:1;01:1;02:1;03:1;04:0;05:3;06:2;07:0;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(11,16);(8,9);(8,12);(25,14);(14,24);(27,14);(12,22);(16,32);(11,30)",746,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,76.56898614301164,76.56898614301164,00:1;01:2;02:2;03:2;04:0;05:1;06:1;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(16,9);(15,8);(13,31);(30,0);(3,10);(10,15);(14,3);(14,30);(3,8)",1044,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,34,1156,9,10,acbba_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,58.76822319161437,58.76822319161437,00:2;01:2;02:1;03:0;04:0;05:0;06:3;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(19,3);(16,15);(10,13);(10,3);(12,4);(8,11);(31,27);(17,16);(14,30)",749,0,completed
