trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,1,9,10,64.6287677907218,64.6287677907218,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,2,8,11,60.63548956442305,60.63548956442305,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,3,2,1,3.724585980980177,3.724585980980177,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,4,1,7,16.189437460185022,16.189437460185022,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,5,17,13,84.03426544685507,84.03426544685507,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,6,4,13,39.54404483442934,39.54404483442934,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,7,0,11,0.998939039468053,0.998939039468053,02,02,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,8,5,8,50.208698960105316,50.208698960105316,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,9,0,13,28.449692591163807,28.449692591163807,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
0,known_visit,PI,ideal,1.0,19,361,4,10,pi_h12_ideal,known_visit_10target_300.csv,10,14,9,100.079996751292,100.079996751292,00,00,1,0,True,known_visit_horizon,commitment_horizon,12,h12,10,4
