trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,1,9,10,25.58648724451141,25.58648724451141,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,2,8,11,21.7161867247136,21.7161867247136,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,3,2,1,3.9177382148752566,3.9177382148752566,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,4,1,7,2.313696381859916,2.313696381859916,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,5,17,13,48.38639143449865,48.38639143449865,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,6,4,13,19.244355926550142,19.244355926550142,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,7,0,11,0.49893903946805307,0.49893903946805307,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,8,5,8,11.3189200385719,11.3189200385719,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,9,0,13,8.125325136416167,8.125325136416167,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,10,14,9,35.99518322784805,35.99518322784805,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,1,16,15,43.51063809178546,43.51063809178546,03,03,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,2,17,5,33.58064768721777,33.58064768721777,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,3,14,13,32.03480464442663,32.03480464442663,03,03,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,4,15,3,41.07950326857367,41.07950326857367,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,5,13,7,22.583934084079427,22.583934084079427,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,6,11,2,49.97502481219695,49.97502481219695,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,7,15,16,39.54288630401253,39.54288630401253,03,03,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,8,16,6,29.886869969227703,29.886869969227703,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,9,9,14,21.489095219385153,21.489095219385153,03,03,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,10,7,16,14.193214884825137,14.193214884825137,03,03,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,1,0,4,5.492531042802863,5.492531042802863,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,2,8,8,19.707091189254534,19.707091189254534,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,3,13,2,31.51261221436036,31.51261221436036,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,4,0,2,2.250495241771822,2.250495241771822,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,5,12,18,58.805004383211156,58.805004383211156,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,6,0,9,3.8319803107762365,3.8319803107762365,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,7,16,12,41.24550594086528,41.24550594086528,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,8,4,15,10.860630359268782,10.860630359268782,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,9,14,2,33.45903412894177,33.45903412894177,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,10,12,9,29.028578949941043,29.028578949941043,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,1,15,11,41.068348126723656,41.068348126723656,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,2,11,8,28.83659414927491,28.83659414927491,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,3,11,16,39.84457510939749,39.84457510939749,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,4,7,17,31.03425140334361,31.03425140334361,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,5,10,5,21.57581775230356,21.57581775230356,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,6,0,15,4.023413567123018,4.023413567123018,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,7,0,13,0.5022509024870659,0.5022509024870659,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,8,1,12,11.373692301284795,11.373692301284795,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,9,3,14,18.878692241023884,18.878692241023884,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,10,2,7,3.887086622538621,3.887086622538621,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,1,13,1,26.519537860338936,26.519537860338936,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,2,17,14,38.532847241762916,38.532847241762916,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,3,8,0,11.947768535099263,11.947768535099263,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,4,10,2,19.025205635187042,19.025205635187042,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,5,16,10,47.39718812473304,47.39718812473304,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,6,4,18,9.57944657306043,9.57944657306043,03,03,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,7,0,17,0.5483961010284897,0.5483961010284897,03,03,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,8,1,0,0.12762632468565904,0.12762632468565904,00,00,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,9,12,16,26.281386912080354,26.281386912080354,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,10,8,13,14.318445962897314,14.318445962897314,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,1,1,9,5.679368036898735,5.679368036898735,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,2,12,6,34.33816154054257,34.33816154054257,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,3,16,8,44.625050466465346,44.625050466465346,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,4,14,1,64.32906218880186,64.32906218880186,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,5,3,5,16.353580138728788,16.353580138728788,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,6,8,15,17.727587677525893,17.727587677525893,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,7,1,6,0.13945165321917286,0.13945165321917286,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,8,10,6,30.662842479791156,30.662842479791156,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,9,16,3,57.333195318001756,57.333195318001756,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,10,15,14,31.78057784950627,31.78057784950627,02,02,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
6,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_h5_ideal,known_visit_10target_300.csv,1,4,12,15.781616233471356,15.781616233471356,01,01,1,0,True,known_visit_horizon,commitment_horizon,5,h5,10,4
