trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
30,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,58.188069115515226,58.188069115515226,00:1;01:2;02:0;03:1;04:2;05:0;06:3;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(21,7);(28,8);(6,4);(28,7);(27,15);(19,6);(28,19);(31,25);(14,22)",671,0,completed
31,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,65.29385448040382,65.29385448040382,00:2;01:1;02:1;03:2;04:2;05:2;06:0;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,3);(22,17);(30,16);(29,9);(29,13);(17,4);(19,7);(13,10);(20,22)",770,0,completed
32,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,47.27886855982316,47.27886855982316,00:0;01:1;02:0;03:1;04:1;05:1;06:3;07:2;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(22,0);(25,7);(24,10);(21,17);(25,19);(15,28);(25,22);(24,27);(19,31)",544,0,completed
33,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,79.13681930756377,79.13681930756377,00:1;01:1;02:1;03:2;04:0;05:3;06:0;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(31,13);(12,26);(19,5);(32,17);(12,31);(28,32);(3,32);(6,11);(16,17)",975,0,completed
34,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,69.49083580941254,69.49083580941254,00:2;01:1;02:1;03:1;04:2;05:0;06:1;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(33,2);(27,4);(27,15);(24,25);(22,6);(14,2);(20,33);(20,12);(25,24)",811,0,completed
35,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,101.69430299998942,101.69430299998942,00:0;01:1;02:0;03:3;04:0;05:2;06:0;07:1;08:3,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(16,23);(32,9);(11,11);(29,28);(30,33);(28,9);(18,15);(18,10);(29,33)",1300,0,completed
36,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,66.20400930515332,66.20400930515332,00:1;01:2;02:1;03:2;04:2;05:0;06:2;07:0;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(13,5);(25,16);(13,10);(26,4);(27,5);(4,1);(29,17);(17,29);(16,33)",851,0,completed
37,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,29);(6,3);(21,27);(10,13);(10,26);(2,28);(23,10);(17,23);(4,17);(29,22)",10,True,60.59955858484356,60.59955858484356,00:0;01:2;02:0;03:0;04:2;05:0;06:2;07:3;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(6,4);(23,10);(10,13);(8,20);(18,10);(27,19);(18,23);(29,22);(21,27)",798,0,completed
38,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,12);(33,15);(22,7);(30,10);(5,19);(27,13);(8,8);(12,28);(15,2);(11,8)",10,True,83.76458279775461,83.76458279775461,00:0;01:1;02:3;03:2;04:2;05:1;06:0;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(10,16);(23,2);(28,11);(33,15);(27,13);(13,8);(10,20);(24,7);(12,23)",1097,0,completed
39,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,17);(20,16);(23,6);(25,15);(29,27);(23,8);(31,13);(19,24);(9,4);(2,18)",10,True,73.1730142946738,73.1730142946738,00:0;01:2;02:1;03:1;04:3;05:0;06:1;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(21,20);(23,15);(25,5);(31,13);(18,4);(23,20);(25,15);(29,27);(19,24)",894,0,completed
40,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,32);(5,25);(3,23);(6,31);(15,13);(23,16);(32,13);(22,26);(29,33);(12,11)",10,True,138.6304020668461,138.6304020668461,00:0;01:3;02:2;03:0;04:0;05:2;06:1;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(32,31);(32,13);(32,32);(23,16);(29,31);(29,33);(31,13);(13,14);(11,27)",1953,0,completed
41,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(33,3);(19,23);(29,19);(7,29);(14,33);(20,2);(30,25);(14,25);(7,1);(1,27)",10,True,78.35869144995527,78.35869144995527,00:1;01:2;02:0;03:1;04:0;05:2;06:1;07:2;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(24,2);(33,3);(33,5);(29,24);(20,24);(30,25);(26,24);(15,33);(14,33)",998,0,completed
42,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,32);(21,13);(10,16);(12,22);(27,14);(2,23);(27,21);(16,7);(20,21);(8,9)",10,True,56.276220726265514,56.276220726265514,00:1;01:1;02:1;03:1;04:3;05:0;06:1;07:1;08:1,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(21,13);(16,7);(8,9);(27,14);(27,21);(16,22);(11,29);(21,19);(8,14)",701,0,completed
43,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(7,22);(30,0);(14,3);(15,1);(10,17);(9,7);(13,30);(3,2);(15,8);(3,9)",10,True,57.601077523340344,57.601077523340344,00:3;01:2;02:1;03:1;04:0;05:1;06:1;07:1;08:0,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(15,8);(30,0);(14,6);(3,2);(15,3);(7,22);(7,4);(14,30);(13,30)",765,0,completed
44,known_visit,PI,bernoulli,drop_0.25,34,1156,9,10,pi_g34_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(3,4);(15,1);(20,24);(31,27);(14,31);(10,3);(12,24);(10,10);(19,1);(16,16)",10,True,84.77656244869262,84.77656244869262,00:1;01:3;02:0;03:1;04:2;05:0;06:1;07:0;08:2,"(0,0);(0,4);(0,8);(0,12);(0,16);(0,21);(0,25);(0,29);(0,33)","(20,1);(16,22);(19,16);(17,4);(27,26);(16,1);(14,32);(20,8);(31,27)",1081,0,completed
