trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,19);(15,13);(2,29);(13,8);(25,22);(16,8);(33,10);(18,14);(21,31);(22,25)",10,True,63.52939829058267,63.52939829058267,00:0;01:0;02:2;03:1;04:0;05:2;06:0;07:1;08:1;09:0;10:0;11:1;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(13,10);(19,3);(33,10);(17,11);(15,13);(26,9);(19,14);(21,14);(25,22);(26,21);(20,23);(20,19);(21,31);(20,32)",1269,0,completed
11,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(8,17);(25,27);(1,25);(17,1);(15,15);(3,19);(24,17);(16,12);(29,24);(1,26)",10,True,102.66602018850178,102.66602018850178,00:3;01:0;02:0;03:0;04:0;05:0;06:2;07:1;08:2;09:0;10:1;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(29,24);(11,12);(22,13);(24,21);(16,12);(16,13);(26,22);(3,19);(27,19);(14,27);(24,26);(16,26);(17,1);(2,26)",2279,0,completed
12,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,20);(19,27);(26,11);(31,30);(14,13);(20,1);(19,12);(15,5);(9,27);(20,0)",10,True,56.923142736616114,56.923142736616114,00:2;01:0;02:2;03:0;04:1;05:0;06:1;07:0;08:1;09:0;10:0;11:2;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,9);(15,10);(26,11);(21,12);(19,3);(12,13);(17,5);(9,27);(19,18);(13,13);(3,25);(27,27);(31,30);(19,32)",1130,0,completed
13,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,7);(10,3);(25,1);(19,9);(30,19);(5,13);(33,25);(27,18);(14,17);(22,31)",10,True,69.18327353323207,69.18327353323207,00:0;01:2;02:0;03:0;04:1;05:1;06:0;07:2;08:2;09:0;10:1;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(10,3);(26,3);(19,10);(21,9);(23,7);(27,17);(25,14);(22,9);(33,25);(19,23);(20,18);(22,32);(27,25);(19,33)",1378,0,completed
14,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(26,21);(19,17);(30,30);(23,1);(28,33);(8,20);(30,13);(19,15);(2,18);(33,8)",10,True,77.8683160107562,77.8683160107562,00:1;01:0;02:1;03:1;04:0;05:0;06:1;07:1;08:2;09:0;10:1;11:2;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(26,14);(27,22);(33,3);(33,8);(15,19);(19,19);(5,18);(8,20);(22,1);(8,21);(26,21);(28,33);(15,17);(11,33)",1590,0,completed
15,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,18);(21,0);(3,27);(7,8);(33,29);(20,7);(6,0);(20,31);(24,30);(16,32)",10,True,125.69112113657359,125.69112113657359,00:2;01:0;02:2;03:0;04:2;05:0;06:0;07:0;08:0;09:0;10:1;11:0;12:1;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,7);(26,13);(32,18);(16,33);(33,29);(7,7);(20,31);(21,7);(26,0);(16,26);(15,30);(6,26);(30,28);(28,29)",2772,0,completed
16,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(16,14);(9,22);(26,13);(4,24);(11,9);(20,7);(27,16);(21,13);(22,30);(32,17)",10,True,82.76505968360455,82.76505968360455,00:1;01:1;02:0;03:1;04:0;05:0;06:2;07:1;08:0;09:1;10:2;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(11,9);(32,17);(4,5);(22,7);(16,12);(14,13);(12,17);(26,13);(19,14);(19,26);(27,13);(4,27);(20,25);(13,24)",1804,0,completed
17,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,0);(19,24);(12,18);(21,27);(17,8);(5,23);(14,25);(33,9);(29,21);(16,3)",10,True,62.94200159156708,62.94200159156708,00:1;01:1;02:1;03:0;04:1;05:0;06:0;07:1;08:0;09:1;10:3;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(22,1);(21,11);(33,9);(12,8);(20,2);(10,13);(5,23);(26,25);(17,20);(29,23);(29,21);(21,27);(10,23);(21,26)",1270,0,completed
18,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(24,8);(28,25);(26,24);(29,0);(11,25);(24,19);(20,9);(22,16);(12,3);(25,17)",10,True,66.01784419143063,66.01784419143063,00:1;01:1;02:1;03:1;04:0;05:0;06:4;07:0;08:1;09:0;10:1;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(30,4);(29,2);(25,11);(24,10);(19,10);(11,25);(28,25);(15,3);(30,19);(26,10);(27,17);(23,17);(15,30);(25,32)",1270,0,completed
19,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,5);(13,19);(29,20);(27,28);(8,21);(15,14);(16,1);(3,33);(31,23);(17,0)",10,True,83.65964471947322,83.65964471947322,00:2;01:1;02:0;03:2;04:0;05:0;06:1;07:0;08:1;09:1;10:1;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(21,5);(23,7);(11,14);(31,25);(17,11);(28,19);(15,14);(8,21);(15,20);(19,0);(27,28);(13,19);(13,22);(16,14)",1784,0,completed
20,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,17);(12,20);(15,28);(23,12);(29,15);(14,15);(22,2);(8,23);(8,5);(6,15)",10,True,62.70651439725133,62.70651439725133,00:0;01:1;02:0;03:1;04:1;05:0;06:2;07:0;08:0;09:4;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(8,23);(22,9);(8,12);(28,15);(22,2);(16,11);(13,21);(12,19);(8,24);(29,15);(23,23);(22,28);(16,30);(14,33)",1277,0,completed
21,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(11,8);(23,31);(2,2);(6,23);(14,22);(4,6);(4,29);(11,19);(21,7);(12,20)",10,True,78.02949541415404,78.02949541415404,00:1;01:0;02:2;03:1;04:0;05:2;06:0;07:1;08:1;09:1;10:0;11:0;12:1;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(21,6);(4,1);(21,8);(21,7);(11,11);(23,31);(10,12);(13,22);(12,19);(2,2);(2,23);(22,17);(14,22);(9,25)",1779,0,completed
22,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(4,33);(25,14);(3,12);(29,19);(27,15);(23,6);(8,32);(20,20);(1,3);(11,6)",10,True,80.7868346008911,80.7868346008911,00:2;01:1;02:0;03:1;04:1;05:1;06:0;07:0;08:0;09:2;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(29,19);(15,5);(5,15);(12,6);(25,14);(11,7);(11,28);(5,24);(21,32);(27,8);(23,6);(19,19);(26,19);(20,20)",1723,0,completed
23,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(10,9);(25,12);(25,5);(9,33);(21,9);(1,11);(15,22);(32,25);(21,17);(8,30)",10,True,71.14622553646531,71.14622553646531,00:0;01:1;02:0;03:2;04:1;05:1;06:2;07:0;08:0;09:1;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(25,3);(25,5);(13,5);(21,9);(25,12);(19,22);(32,25);(13,8);(18,10);(8,30);(18,11);(2,10);(4,12);(10,17)",1475,0,completed
24,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,33);(33,23);(1,17);(21,0);(25,13);(27,31);(18,4);(27,17);(32,19);(3,31)",10,True,90.30518162794245,90.30518162794245,00:0;01:2;02:2;03:0;04:0;05:1;06:1;07:1;08:0;09:0;10:0;11:0;12:2;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(21,0);(26,21);(33,23);(24,13);(8,27);(27,14);(6,20);(28,17);(18,5);(29,15);(7,19);(4,28);(22,18);(22,31)",1887,0,completed
25,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(32,21);(8,16);(30,7);(5,9);(22,7);(18,25);(29,31);(27,12);(19,0);(24,26)",10,True,73.36125247343979,73.36125247343979,00:0;01:1;02:1;03:2;04:1;05:0;06:0;07:1;08:3;09:0;10:0;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(18,0);(20,0);(27,12);(30,11);(10,17);(19,7);(18,25);(18,26);(32,21);(5,9);(22,25);(19,8);(15,30);(29,31)",1470,0,completed
26,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(14,25);(5,4);(32,8);(33,26);(24,17);(11,21);(11,7);(10,4);(2,1);(20,3)",10,True,83.29375391052876,83.29375391052876,00:1;01:1;02:2;03:1;04:0;05:1;06:0;07:1;08:2;09:0;10:0;11:1;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(5,5);(28,3);(22,8);(32,8);(13,25);(20,3);(2,1);(14,25);(13,9);(30,22);(10,4);(33,26);(11,21);(24,8)",1722,0,completed
27,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(15,17);(5,32);(24,32);(22,27);(2,14);(5,15);(32,12);(8,27);(25,24);(2,19)",10,True,63.212429480290915,63.212429480290915,00:0;01:0;02:0;03:0;04:0;05:2;06:1;07:1;08:1;09:1;10:0;11:3;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(2,12);(5,10);(8,27);(27,13);(7,33);(32,12);(15,17);(5,32);(16,24);(25,24);(13,26);(24,32);(6,19);(13,32)",1315,0,completed
28,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(2,6);(25,6);(29,4);(10,13);(23,2);(8,33);(16,32);(26,14);(25,17);(25,7)",10,True,87.03819752751868,87.03819752751868,00:2;01:2;02:2;03:1;04:0;05:1;06:0;07:0;08:0;09:0;10:0;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(25,7);(26,14);(30,10);(25,17);(27,13);(13,13);(23,2);(15,19);(25,6);(22,16);(20,26);(25,23);(24,30);(16,18)",1812,0,completed
29,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(18,19);(10,33);(7,0);(1,33);(14,31);(4,1);(7,26);(14,5);(10,12);(11,32)",10,True,42.26113357319957,42.26113357319957,00:2;01:0;02:1;03:1;04:0;05:0;06:0;07:1;08:0;09:0;10:3;11:0;12:0;13:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(11,5);(14,5);(14,7);(10,12);(7,0);(13,14);(11,15);(18,19);(16,27);(11,23);(14,31);(8,25);(10,33);(11,31)",857,0,completed
30,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,8);(23,15);(28,19);(29,4);(20,7);(12,22);(24,15);(31,25);(5,5);(16,22)",10,True,73.60840023239534,73.60840023239534,00:1;01:0;02:1;03:1;04:0;05:2;06:0;07:1;08:1;09:2;10:0;11:0;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(28,8);(16,22);(24,15);(29,4);(17,10);(14,21);(14,10);(30,25);(20,7);(31,18);(15,25);(20,25);(19,29);(31,25)",1474,0,completed
31,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,2);(20,12);(17,22);(30,16);(28,19);(16,4);(21,16);(20,3);(29,9);(13,22)",10,True,77.33462874142373,77.33462874142373,00:0;01:2;02:1;03:0;04:1;05:2;06:0;07:0;08:0;09:4;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(20,12);(16,4);(19,8);(15,11);(23,18);(30,14);(28,4);(21,18);(25,20);(29,9);(20,25);(17,22);(10,30);(28,17)",1588,0,completed
32,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(25,22);(19,16);(2,33);(17,21);(19,27);(24,25);(25,6);(21,15);(25,24);(15,28)",10,True,54.526224864763556,54.526224864763556,00:1;01:0;02:0;03:0;04:0;05:1;06:1;07:0;08:1;09:2;10:1;11:2;12:0;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(25,6);(12,3);(11,5);(3,33);(17,23);(21,15);(25,21);(17,27);(18,22);(25,22);(24,25);(19,15);(14,32);(20,33)",1070,0,completed
33,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(23,9);(4,26);(3,32);(30,6);(2,30);(28,32);(17,6);(19,11);(12,26);(32,17)",10,True,91.00693515892932,91.00693515892932,00:0;01:1;02:2;03:1;04:1;05:1;06:0;07:0;08:0;09:1;10:1;11:0;12:1;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(23,6);(31,13);(19,11);(28,32);(32,17);(30,13);(15,15);(19,10);(12,29);(17,6);(13,26);(25,27);(12,9);(12,25)",1909,0,completed
34,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(20,6);(10,3);(14,22);(18,33);(24,22);(31,5);(18,6);(8,9);(25,33);(33,2)",10,True,76.23071393556044,76.23071393556044,00:3;01:1;02:0;03:1;04:1;05:0;06:0;07:0;08:0;09:1;10:1;11:0;12:2;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(33,2);(8,9);(17,3);(18,21);(18,12);(23,17);(4,15);(13,10);(18,6);(21,21);(24,15);(25,33);(26,33);(29,22)",1625,0,completed
35,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(28,9);(30,28);(32,28);(18,24);(17,11);(2,10);(29,33);(11,11);(7,15);(32,5)",10,True,71.66372649154097,71.66372649154097,00:0;01:0;02:0;03:0;04:3;05:2;06:2;07:0;08:0;09:0;10:0;11:0;12:2;13:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(32,10);(6,5);(30,15);(28,9);(18,23);(32,5);(20,24);(16,18);(13,15);(17,24);(9,24);(17,11);(32,28);(30,33)",1480,0,completed
36,known_visit,PI,bernoulli,drop_0.25,34,1156,14,10,pi_g34_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,"(5,4);(26,16);(29,17);(13,10);(4,1);(2,3);(15,3);(22,12);(27,4);(20,15)",10,True,66.39179862654915,66.39179862654915,00:1;01:1;02:1;03:0;04:2;05:2;06:3;07:0;08:0;09:0;10:0;11:0;12:0;13:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18);(0,20);(0,23);(0,25);(0,28);(0,30);(0,33)","(14,7);(5,10);(18,3);(17,4);(24,12);(27,4);(29,17);(13,10);(20,6);(26,13);(20,21);(23,16);(14,21);(19,15)",1325,0,completed
