trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(9,10);(8,11);(2,1);(1,7);(17,13);(4,13);(0,11);(5,8);(0,13);(14,9)",10,True,45.38593446042554,45.38593446042554,00:1;01:4;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(9,13);(18,10);(9,14);(17,13)",243,0,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(16,15);(17,5);(14,13);(15,3);(13,7);(11,2);(15,16);(16,6);(9,14);(7,16)",10,True,44.731382972057084,44.731382972057084,00:4;01:1;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(14,6);(14,16);(15,16);(13,9)",240,0,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(0,4);(8,8);(13,2);(0,2);(12,18);(0,9);(16,12);(4,15);(14,2);(12,9)",10,True,54.34582635569445,54.34582635569445,00:4;01:1;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(17,10);(4,15);(5,15);(16,12)",301,0,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(15,11);(11,8);(11,16);(7,17);(10,5);(0,15);(0,13);(1,12);(3,14);(2,7)",10,True,37.17755772578161,37.17755772578161,00:0;01:3;02:3;03:4,"(0,0);(0,6);(0,12);(0,18)","(2,15);(10,5);(15,11);(7,17)",202,0,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(13,1);(17,14);(8,0);(10,2);(16,10);(4,18);(0,17);(1,0);(12,16);(8,13)",10,True,53.96822772670014,53.96822772670014,00:5;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,14);(12,16);(17,16);(6,0)",299,0,known_visit_horizon,commitment_horizon,8,h8,10,4
5,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(1,9);(12,6);(16,8);(14,1);(3,5);(8,15);(1,6);(10,6);(16,3);(15,14)",10,True,61.74252245205851,61.74252245205851,00:5;01:2;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,1);(12,6);(10,6);(15,14)",371,0,known_visit_horizon,commitment_horizon,8,h8,10,4
6,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(4,12);(9,2);(4,2);(13,8);(16,13);(6,13);(18,2);(4,8);(0,15);(18,7)",10,True,60.78017680525526,60.78017680525526,00:5;01:1;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(13,12);(7,11);(16,13);(18,2)",351,0,known_visit_horizon,commitment_horizon,8,h8,10,4
7,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(7,3);(17,14);(1,9);(13,14);(10,5);(7,16);(18,15);(16,7);(2,12);(9,2)",10,True,70.57181720503927,70.57181720503927,00:3;01:2;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(2,12);(17,14);(16,15);(16,7)",392,0,known_visit_horizon,commitment_horizon,8,h8,10,4
8,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(4,16);(9,10);(12,8);(12,15);(11,6);(17,7);(0,5);(2,5);(1,5);(17,0)",10,True,62.07070149310163,62.07070149310163,00:1;01:5;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(12,14);(12,8);(17,0);(10,10)",341,0,known_visit_horizon,commitment_horizon,8,h8,10,4
9,known_visit,ACBBA,bernoulli,0.25,19,361,4,10,acbba_h8_bernoulli_025,known_visit_10target_300.csv,"(12,16);(16,17);(2,7);(18,12);(17,1);(8,2);(9,18);(10,3);(1,4);(1,1)",10,True,71.6409702267121,71.6409702267121,00:6;01:2;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,17);(7,3);(17,1);(1,2)",409,0,known_visit_horizon,commitment_horizon,8,h8,10,4
