trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,53.64414914403771,53.64414914403771,0,0,0,89,32,92,0,1,0,0,0,0.0,0,210,0,207,346,67,91,116,183,24,0.29004329004329005,20.7,2.4,collision_intent:91;hipc_clear_bundle:2;hipc_entry:22;state:92,0.06666666666666665,0.04347826086956519,36,23.3586,1.1954,11.372,0.8023,36,11.9866,0.4538,completed
1,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,54.847695544376656,54.847695544376656,0,0,0,82,32,85,0,5,0,0,0,0.0,0,228,0,203,351,53,83,120,168,35,0.22268907563025211,20.3,3.5,collision_intent:83;hipc_clear_bundle:1;hipc_entry:34;state:85,0.06666666666666665,0.1098039215686275,69,40.2773,1.4137,19.2733,1.0026,69,21.004,0.45,completed
2,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,56.87265743111907,56.87265743111907,0,0,0,85,31,88,0,1,0,0,0,0.0,0,229,0,198,345,50,88,110,176,22,0.228310502283105,19.8,2.2,collision_intent:88;hipc_clear_bundle:3;hipc_entry:19;state:88,0.1333333333333333,0.053030303030303205,69,41.3642,1.2947,18.1472,0.9121,69,23.217,0.4173,completed
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,59.1318832551226,59.1318832551226,0,0,0,96,34,99,0,3,0,0,0,0.0,0,231,0,223,387,58,97,126,196,27,0.23107569721115537,22.3,2.7,collision_intent:97;hipc_clear_bundle:1;hipc_entry:26;state:99,0.20000000000000018,0.04040404040404044,47,31.9503,1.2978,15.503,0.9153,47,16.4473,0.449,completed
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,91.5538462217542,91.5538462217542,1,1,1,128,54,125,6,2,0,0,0,0.0,0,384,0,292,496,87,130,162,261,31,0.2693498452012384,29.2,3.1,collision_intent:130;hipc_clear_bundle:3;hipc_entry:28;state:131,0.06666666666666665,0.14933333333333332,134,65.7829,1.2306,23.3331,0.8624,134,42.4498,0.4013,completed
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,54.69942018205009,54.69942018205009,0,0,0,92,32,87,8,0,0,0,0,0.0,0,211,0,213,372,54,93,120,188,25,0.225,21.3,2.5,collision_intent:93;hipc_clear_bundle:1;hipc_entry:24;state:95,0.06666666666666665,0.06896551724137945,32,24.3838,1.3405,13.1473,0.9514,32,11.2365,0.4364,completed
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,55.30714195646051,55.30714195646051,0,0,0,79,33,82,0,1,0,0,0,0.0,0,230,0,192,327,54,81,111,163,29,0.24434389140271492,19.2,2.9,collision_intent:81;hipc_clear_bundle:1;hipc_entry:28;state:82,0.20000000000000018,0.14634146341463428,78,46.9494,1.2421,21.2652,0.8571,78,25.6842,0.4324,completed
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,106.0761504069499,106.0761504069499,5,5,5,144,61,130,17,7,2,2,0,0.0,0,454,0,339,582,95,148,191,295,44,0.24934383202099739,33.9,4.4,collision_intent:148;hipc_clear_bundle:2;hipc_entry:42;state:147,0.6000000000000001,0.2051282051282053,161,69.3473,1.4235,26.3752,1.0412,161,42.9721,0.4551,completed
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,75.08944963473479,75.08944963473479,2,2,2,113,43,111,5,4,0,0,0,0.0,0,302,0,272,465,79,117,155,233,39,0.25483870967741934,27.2,3.9,collision_intent:117;hipc_clear_bundle:4;hipc_entry:35;state:116,0.26666666666666683,0.06006006006006004,87,48.7109,1.411,19.6678,0.9692,87,29.0431,0.4552,completed
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,3,10,hipc_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,55.436050318607805,55.436050318607805,0,0,0,83,33,86,0,2,0,0,0,0.0,0,231,0,197,336,57,85,112,171,26,0.2556053811659193,19.7,2.6,collision_intent:85;hipc_clear_bundle:2;hipc_entry:24;state:86,0.06666666666666665,0.07751937984496138,67,49.0844,1.3284,25.4517,0.9256,67,23.6327,0.5438,completed
