trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,142,34,108,136,14,1,8,7,460,3209,0,153,307,319,141,392,141,0.0,3.3823529411764706,3.6296296296296298,0.9929577464788732,1.3055555555555556,1.036764705882353,clue:24;collision_intent:152;pi_entry:141;state:142;target:1,18,62,0.06617647058823528,completed
1,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,404,10,394,294,118,0,43,43,1282,8968,0,448,834,868,414,1257,414,0.0,4.360544217687075,3.1903553299492384,1.0247524752475248,1.0507614213197969,1.4081632653061225,clue:16;collision_intent:447;pi_clear_path:3;pi_entry:411;state:404;target:1,54,179,0.24659863945578242,completed
2,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,367,36,331,292,83,0,14,10,1138,7955,0,384,754,783,355,1066,355,0.0,3.8972602739726026,3.2205438066465257,0.9673024523160763,1.0725075528700907,1.2157534246575343,clue:32;collision_intent:383;pi_entry:355;state:367;target:1,47,157,0.12328767123287676,completed
3,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,21,21,0,29,0,0,0,0,46,314,0,25,21,46,0,0,0,0.0,1.5862068965517242,0.0,0.0,0.0,0.0,collision_intent:24;state:21;target:1,3,7,0.06465517241379315,completed
4,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,77,55,22,82,3,2,0,0,208,1450,0,80,128,173,35,98,35,0.0,2.5365853658536586,4.454545454545454,0.45454545454545453,1.5909090909090908,0.4268292682926829,clue:16;collision_intent:79;pi_entry:35;state:77;target:1,10,28,0.03353658536585358,completed
5,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,163,1,162,129,42,2,12,10,544,3800,0,178,366,365,179,535,179,0.0,4.217054263565892,3.302469135802469,1.098159509202454,1.1049382716049383,1.3875968992248062,clue:24;collision_intent:177;pi_clear_path:6;pi_entry:173;state:163;target:1,21,76,0.15600775193798455,completed
6,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,89,14,75,70,27,0,1,1,280,1950,0,92,188,189,91,250,91,0.0,4.0,3.3333333333333335,1.0224719101123596,1.2133333333333334,1.3,clue:8;collision_intent:91;pi_clear_path:2;pi_entry:89;state:89;target:1,12,40,0.16785714285714293,completed
7,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,184,172,12,191,1,0,0,0,401,2801,0,185,216,377,24,57,24,0.0,2.099476439790576,4.75,0.13043478260869565,2.0,0.1256544502617801,clue:8;collision_intent:184;pi_clear_path:1;pi_entry:23;state:184;target:1,23,52,0.0045811518324607725,completed
8,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,252,185,67,258,2,0,0,0,625,4371,0,255,370,523,102,255,102,0.0,2.4224806201550386,3.8059701492537314,0.40476190476190477,1.5223880597014925,0.3953488372093023,clue:16;collision_intent:254;pi_entry:102;state:252;target:1,32,80,0.014534883720930258,completed
9,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,304,16,288,236,76,1,13,12,939,6567,0,319,620,647,292,907,292,0.0,3.9788135593220337,3.1493055555555554,0.9605263157894737,1.0138888888888888,1.2372881355932204,clue:24;collision_intent:318;pi_clear_path:2;pi_entry:290;state:304;target:1,40,126,0.11546610169491522,completed
10,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,135,135,0,143,0,0,0,0,271,1887,0,136,135,271,0,0,0,0.0,1.8951048951048952,0.0,0.0,0.0,0.0,collision_intent:135;state:135;target:1,17,35,0.006118881118881037,completed
11,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,317,196,121,301,24,0,2,1,801,5598,0,320,481,653,148,409,148,0.0,2.661129568106312,3.3801652892561984,0.4668769716088328,1.2231404958677685,0.49169435215946844,clue:16;collision_intent:319;pi_clear_path:2;pi_entry:146;state:317;target:1,40,106,0.025332225913621276,completed
