trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
10,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,16,9,"(15,8);(18,8);(14,18);(11,8)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,0);01:(17,3);02:(15,6);03:(16,9);04:(16,11);05:(17,13);06:(17,15);07:(16,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,03,completed
11,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,16,5,"(0,1);(11,4);(1,12);(13,12)",04,13,12,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(0,4);01:(16,5);02:(6,8);03:(1,9);04:(1,11);05:(0,15);06:(2,16);07:(5,18)",00:0;01:0;02:0;03:0;04:2;05:0;06:0;07:0,01,completed
12,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,6,10,"(7,17);(11,5);(5,10);(11,18)",07,7,17,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(6,2);01:(6,5);02:(5,8);03:(6,10);04:(7,14);05:(9,16);06:(6,17);07:(9,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:1,03,completed
13,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,10,10,"(2,5);(6,8);(11,12);(2,4)",04,11,12,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(10,1);01:(10,4);02:(11,7);03:(10,10);04:(11,12);05:(10,13);06:(9,16);07:(11,18)",00:0;01:0;02:0;03:0;04:1;05:0;06:0;07:0,03,completed
14,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,5,2,"(5,5);(3,1);(8,4);(18,6)",02,18,6,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(8,1);01:(2,2);02:(5,2);03:(4,5);04:(3,9);05:(1,10);06:(4,10);07:(6,14)",00:0;01:1;02:2;03:0;04:0;05:0;06:0;07:0,02,completed
15,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,12,15,"(13,13);(15,18);(15,14);(2,2)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(11,0);01:(12,3);02:(10,6);03:(10,9);04:(10,11);05:(11,13);06:(12,15);07:(10,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,06,completed
16,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,6,14,"(5,12);(16,7);(3,13);(9,16)",05,3,13,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(0,7);01:(5,4);02:(6,7);03:(7,11);04:(5,15);05:(2,9);06:(6,14);07:(0,10)",00:0;01:0;02:0;03:0;04:0;05:1;06:1;07:0,06,completed
17,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,14,2,"(18,4);(11,9);(1,3);(11,7)",01,1,3,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,8);01:(14,11);02:(16,6);03:(14,2);04:(16,11);05:(16,10);06:(14,17);07:(14,14)",00:1;01:1;02:0;03:2;04:0;05:0;06:0;07:0,03,completed
18,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,9,12,"(10,13);(7,5);(13,2);(18,13)",05,10,13,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(9,2);01:(10,4);02:(8,7);03:(10,9);04:(9,12);05:(10,13);06:(10,14);07:(9,17)",00:0;01:0;02:0;03:0;04:0;05:1;06:0;07:0,04,completed
19,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,7,11,"(10,9);(8,12);(14,6);(16,3)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(8,0);01:(8,3);02:(7,6);03:(7,9);04:(7,11);05:(8,13);06:(8,15);07:(7,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,04,completed
20,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,6,0,"(7,1);(3,5);(10,4);(11,7)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(6,0);01:(5,3);02:(4,6);03:(4,9);04:(4,11);05:(5,13);06:(5,15);07:(4,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,00,completed
21,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,4,8,"(6,14);(4,9);(11,11);(3,8)",03,4,9,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(6,2);01:(6,7);02:(7,8);03:(4,8);04:(6,9);05:(3,10);06:(7,14);07:(7,15)",00:0;01:0;02:0;03:1;04:0;05:0;06:1;07:0,03,completed
22,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,18,1,"(6,6);(15,2);(18,3);(3,12)",02,6,6,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,1);01:(17,15);02:(18,3);03:(12,2);04:(17,5);05:(18,4);06:(18,14);07:(16,6)",00:1;01:0;02:2;03:1;04:0;05:0;06:1;07:0,00,completed
23,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,12,7,"(14,17);(15,5);(11,3);(7,3)",01,7,3,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(4,1);01:(12,7);02:(14,1);03:(15,2);04:(11,7);05:(5,6);06:(4,8);07:(12,8)",00:0;01:2;02:1;03:0;04:0;05:0;06:0;07:0,01,completed
24,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,16,11,"(5,8);(16,5);(14,13);(15,8)",05,14,13,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(14,5);01:(14,7);02:(14,9);03:(16,11);04:(12,12);05:(16,12);06:(17,14);07:(12,14)",00:0;01:0;02:0;03:0;04:0;05:1;06:0;07:0,03,completed
25,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,17,16,"(4,6);(16,16);(18,2);(16,4)",02,4,6,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,2);01:(18,7);02:(17,8);03:(16,13);04:(18,10);05:(16,6);06:(14,17);07:(17,16)",00:1;01:0;02:1;03:0;04:0;05:0;06:1;07:0,07,completed
26,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,15,5,"(17,10);(4,5);(17,5);(15,6)",02,15,6,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,1);01:(15,5);02:(15,6);03:(14,8);04:(14,10);05:(15,12);06:(14,14);07:(15,17)",00:0;01:0;02:1;03:0;04:0;05:0;06:0;07:0,01,completed
27,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,5,0,"(8,8);(2,0);(10,10);(6,1)",00,2,0,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(1,2);01:(5,0);02:(3,3);03:(0,3);04:(4,5);05:(5,7);06:(1,17);07:(1,7)",00:1;01:1;02:0;03:0;04:0;05:0;06:0;07:0,01,completed
28,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,7,16,"(5,14);(5,18);(9,11);(6,10)",04,9,11,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(0,4);01:(4,8);02:(8,4);03:(3,8);04:(12,15);05:(12,8);06:(7,16);07:(2,10)",00:0;01:0;02:0;03:1;04:1;05:0;06:0;07:0,06,completed
29,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,16,14,"(11,11);(12,9);(16,16);(18,15)",04,11,11,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,10);01:(0,15);02:(16,14);03:(11,13);04:(6,17);05:(17,16);06:(16,13);07:(5,18)",00:0;01:0;02:1;03:1;04:1;05:2;06:0;07:0,02,completed
30,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,8,14,"(5,10);(12,16);(11,18);(16,15)",06,16,15,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(0,3);01:(3,5);02:(16,1);03:(8,14);04:(7,18);05:(16,2);06:(12,18);07:(4,16)",00:0;01:0;02:0;03:0;04:2;05:0;06:1;07:1,03,completed
31,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,3,10,"(3,2);(14,12);(10,10);(5,12)",04,14,12,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,5);01:(6,7);02:(5,8);03:(3,10);04:(4,12);05:(5,14);06:(5,16);07:(6,18)",00:0;01:0;02:0;03:1;04:2;05:0;06:0;07:0,03,completed
32,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,9,2,"(6,9);(7,3);(11,15);(13,17)",01,7,3,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(9,2);01:(8,3);02:(5,8);03:(7,6);04:(5,9);05:(8,10);06:(6,14);07:(7,17)",00:0;01:1;02:0;03:1;04:1;05:0;06:0;07:0,00,completed
33,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,17,2,"(10,17);(17,18);(18,0);(4,3)",01,4,3,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(11,14);01:(17,2);02:(18,0);03:(18,5);04:(13,13);05:(15,3);06:(17,8);07:(15,7)",00:0;01:1;02:2;03:0;04:0;05:0;06:0;07:2,01,completed
34,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,11,13,"(11,17);(13,9);(8,12);(16,8)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(11,0);01:(11,3);02:(9,6);03:(9,9);04:(9,11);05:(11,13);06:(10,15);07:(9,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,05,completed
35,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,11,5,"(11,3);(15,0);(3,3);(14,17)",01,3,3,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(11,5);01:(11,2);02:(12,0);03:(7,0);04:(8,11);05:(10,7);06:(4,2);07:(7,14)",00:0;01:2;02:1;03:0;04:0;05:0;06:0;07:0,00,completed
36,dcta_parity_v1,custom,2d78c6afcbcd65a18a1929ad87f91a1fc887754325485ab63fe3780cf2dd2c89,594c6ef4147d245b2d14387e5b1e6356d0a15a78178ccc9d5b7e58fddad8d2de,PI,ideal,1.0,19,361,8,50.0,45.125,pi_g19_d50_ideal,reruns\grid_density\scenarios\clips\scaling_grid19_trials50.csv,clue_search,10,17,"(4,2);(2,18);(17,9);(5,7)",,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(11,0);01:(11,3);02:(9,6);03:(9,9);04:(10,11);05:(11,13);06:(11,15);07:(10,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,07,completed
