trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,00,18,3,0,19,0,1,0,0,0,69,38,31,247,17,known_visit_core_500,10,4,8
0,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,01,25,2,0,24,2,2,0,0,0,84,51,33,235,15,known_visit_core_500,10,4,8
0,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,02,24,4,0,25,0,2,2,1,0,95,51,44,222,16,known_visit_core_500,10,4,8
0,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,03,25,1,0,24,2,4,2,1,0,86,52,34,217,30,known_visit_core_500,10,4,8
1,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,00,16,2,0,17,0,0,0,0,0,73,34,39,253,16,known_visit_core_500,10,4,8
1,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,01,17,3,0,18,0,1,0,0,0,71,36,35,253,18,known_visit_core_500,10,4,8
1,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,02,25,4,2,19,7,1,2,2,0,106,54,52,219,18,known_visit_core_500,10,4,8
1,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,03,11,1,0,12,0,0,0,0,0,93,25,68,230,19,known_visit_core_500,10,4,8
2,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,00,14,2,0,15,0,1,0,0,0,54,30,24,226,12,known_visit_core_500,10,4,8
2,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,01,22,4,0,22,1,2,0,0,0,85,45,40,201,7,known_visit_core_500,10,4,8
2,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,02,19,2,0,20,0,2,0,0,0,81,40,41,189,22,known_visit_core_500,10,4,8
2,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,03,20,2,0,21,0,1,0,0,0,73,42,31,203,16,known_visit_core_500,10,4,8
3,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,00,20,3,0,21,0,0,0,0,0,75,41,34,166,13,known_visit_core_500,10,4,8
3,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,01,12,2,0,13,0,0,0,0,0,50,26,24,193,10,known_visit_core_500,10,4,8
3,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,02,9,3,0,10,0,0,0,0,0,47,20,27,187,19,known_visit_core_500,10,4,8
3,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,03,20,2,0,21,0,1,0,0,0,82,41,41,155,16,known_visit_core_500,10,4,8
4,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,00,24,1,1,22,3,1,0,0,0,95,49,46,258,11,known_visit_core_500,10,4,8
4,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,01,23,3,0,24,0,0,0,0,0,82,47,35,264,17,known_visit_core_500,10,4,8
4,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,02,21,1,0,21,1,1,0,0,0,93,44,49,252,18,known_visit_core_500,10,4,8
4,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,03,23,5,0,23,1,0,0,0,0,94,47,47,249,20,known_visit_core_500,10,4,8
5,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,00,17,4,0,16,2,0,0,0,0,67,35,32,185,19,known_visit_core_500,10,4,8
5,known_visit,DGA,bernoulli,0.1,19,361,4,10,dga_bernoulli_drop_0_1,known_visit_g19_t10_n500.csv,01,17,3,0,18,0,0,0,0,0,63,35,28,190,19,known_visit_core_500,10,4,8
