trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,166,85,81,179,1,3,2,1,484,6284,0,171,313,365,119,314,119,0.0,2.7039106145251397,3.876543209876543,0.7168674698795181,1.4691358024691359,0.664804469273743,clue:28;collision_intent:170;pi_clear_path:2;pi_entry:117;state:166;target:1,12,37,0.013168395849960213,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,547,157,390,490,71,0,11,9,1648,21414,0,561,1087,1150,498,1333,498,0.0,3.363265306122449,3.417948717948718,0.9104204753199269,1.2769230769230768,1.0163265306122449,clue:42;collision_intent:560;pi_clear_path:2;pi_entry:496;state:547;target:1,41,127,0.045772594752186535,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,179,105,74,191,2,2,0,0,483,6264,0,181,302,374,109,270,109,0.0,2.5287958115183247,3.6486486486486487,0.6089385474860335,1.472972972972973,0.5706806282722513,clue:14;collision_intent:180;pi_clear_path:1;pi_entry:108;state:179;target:1,13,39,0.016828721017202675,completed
3,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,549,416,133,551,12,7,8,6,1331,17294,0,559,772,1150,181,498,181,0.0,2.4156079854809436,3.744360902255639,0.3296903460837887,1.3609022556390977,0.32849364791288566,clue:42;collision_intent:558;pi_clear_path:1;pi_entry:180;state:549;target:1,40,100,0.019056261343012748,completed
4,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,896,107,789,679,231,4,22,19,2647,34396,0,920,1727,1858,789,2432,789,0.0,3.898379970544919,3.082382762991128,0.8805803571428571,1.0,1.1620029455081002,clue:42;collision_intent:919;pi_clear_path:2;pi_entry:787;state:896;target:1,67,211,0.13644014306753638,completed
5,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,452,363,89,461,5,2,0,0,1058,13744,0,456,602,922,136,332,136,0.0,2.295010845986985,3.730337078651685,0.3008849557522124,1.5280898876404494,0.2950108459869848,clue:14;collision_intent:455;pi_clear_path:3;pi_entry:133;state:452;target:1,33,78,0.015339324449953562,completed
6,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,27,27,0,41,0,0,0,0,56,709,0,29,27,56,0,0,0,0.0,1.3658536585365855,0.0,0.0,0.0,0.0,collision_intent:28;state:27;target:1,2,5,0.022648083623693305,completed
7,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1229,127,1102,949,294,2,33,26,3727,48443,0,1266,2461,2551,1176,3473,1176,0.0,3.927291886195996,3.1515426497277677,0.9568755085435313,1.0671506352087115,1.2391991570073762,clue:56;collision_intent:1265;pi_clear_path:1;pi_entry:1175;state:1229;target:1,90,289,0.1217070600632244,completed
8,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,187,8,179,161,40,2,3,3,633,8214,0,192,441,421,212,611,212,0.0,3.9316770186335406,3.4134078212290504,1.1336898395721926,1.1843575418994414,1.3167701863354038,clue:42;collision_intent:191;pi_clear_path:3;pi_entry:209;state:187;target:1,14,51,0.10425909494232477,completed
9,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,ideal,1.0,34,1156,14,85.0,82.571429,pi_g34_d85_ideal,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,386,386,0,400,0,0,0,0,774,10047,0,388,386,774,0,0,0,0.0,1.935,0.0,0.0,0.0,0.0,collision_intent:387;state:386;target:1,28,57,0.008571428571428674,completed
