trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,70.36398742025273,70.36398742025273,1,1,1,48,41,50,2,0,0,0,0,0.0,0,502,0,122,303,60,50,72,102,20,0.28169014084507044,24.4,4.0,collision_intent:50;hipc_clear_bundle:2;hipc_entry:18;state:52,0.75,0.6299999999999999,406,174.9301,0.8152,96.4852,0.5928,406,78.4449,0.2691,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,26.47374519746214,26.47374519746214,0,0,0,33,16,37,0,0,0,0,0,0.0,0,173,0,91,225,45,34,57,71,20,0.26785714285714285,18.2,4.0,collision_intent:34;hipc_clear_bundle:1;hipc_entry:19;state:37,0.44999999999999996,0.41216216216216206,109,43.1718,0.6882,21.8911,0.4711,109,21.2807,0.2603,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,26.807414212737392,26.807414212737392,0,0,0,26,16,30,0,0,0,0,0,0.0,0,182,0,76,195,31,28,48,58,18,0.21830985915492956,15.2,3.6,collision_intent:28;hipc_clear_bundle:2;hipc_entry:16;state:30,0.55,0.46666666666666656,133,50.4752,7.2755,29.8684,7.0612,133,20.6068,0.2648,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,36.403646454001446,36.403646454001446,0,0,0,30,22,34,0,0,0,0,0,0.0,0,255,0,92,225,49,33,59,67,25,0.28,18.4,5.0,collision_intent:33;hipc_clear_bundle:3;hipc_entry:22;state:34,0.55,0.5,202,62.504,0.6975,33.0682,0.4729,202,29.4358,0.2773,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,48.062118559942554,48.062118559942554,1,1,1,50,28,52,2,2,1,1,0,0.0,0,322,0,138,350,62,53,85,107,31,0.2450592885375494,27.6,6.2,collision_intent:53;hipc_clear_bundle:3;hipc_entry:28;state:54,0.75,0.4903846153846154,219,71.3372,0.6079,38.0594,0.3854,219,33.2778,0.2669,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,37.300327417484695,37.300327417484695,0,0,0,33,22,37,0,0,0,0,0,0.0,0,261,0,93,224,53,35,58,72,21,0.3081395348837209,18.6,4.2,collision_intent:35;hipc_clear_bundle:2;hipc_entry:19;state:37,0.44999999999999996,0.45270270270270263,194,63.0409,0.7211,32.3302,0.4691,194,30.7107,0.2607,completed
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,48.382890812139046,48.382890812139046,1,1,1,40,28,42,2,2,3,1,1,5.0,1,339,0,118,285,67,43,75,87,31,0.3004484304932735,23.6,6.2,collision_intent:43;hipc_clear_bundle:3;hipc_entry:28;state:44,0.6499999999999999,0.5595238095238095,257,89.0864,0.8373,42.5506,0.6278,257,46.5358,0.2734,completed
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,48.999820743298244,48.999820743298244,0,0,0,29,29,33,0,0,0,0,0,0.0,0,355,0,77,206,24,29,48,62,15,0.16783216783216784,15.4,3.0,collision_intent:29;hipc_entry:15;state:33,0.75,0.6590909090909092,299,109.8461,0.7399,61.6066,0.5037,299,48.2395,0.302,completed
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,46.84743279504243,46.84743279504243,0,0,0,33,28,37,0,0,0,0,0,0.0,0,335,0,93,235,42,35,58,72,21,0.2441860465116279,18.6,4.2,collision_intent:35;hipc_clear_bundle:2;hipc_entry:19;state:37,0.6499999999999999,0.5878378378378379,272,108.7146,0.8416,56.2802,0.5936,272,52.4344,0.2752,completed
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,56.15210563231746,56.15210563231746,0,0,0,43,33,47,0,0,0,0,0,0.0,0,396,0,121,296,65,46,75,93,28,0.2914798206278027,24.2,5.6,collision_intent:46;hipc_clear_bundle:2;hipc_entry:26;state:47,0.6499999999999999,0.5585106382978724,312,94.5266,0.7681,44.9233,0.4811,312,49.6033,0.3385,completed
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,50.83949410091857,50.83949410091857,0,0,0,38,30,42,0,0,0,0,0,0.0,0,360,0,101,256,45,40,61,82,19,0.24861878453038674,20.2,3.8,collision_intent:40;hipc_clear_bundle:2;hipc_entry:17;state:42,0.6499999999999999,0.5476190476190477,285,96.5916,0.8379,43.2187,0.5628,285,53.3729,0.2938,completed
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,36.67782302622484,36.67782302622484,0,0,0,27,22,31,0,0,0,0,0,0.0,0,261,0,78,196,35,29,49,60,18,0.24305555555555555,15.6,3.6,collision_intent:29;hipc_clear_bundle:2;hipc_entry:16;state:31,0.44999999999999996,0.5403225806451613,211,67.1933,0.7092,27.866,0.4994,211,39.3273,0.2374,completed
12,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,49.5911275305319,49.5911275305319,0,0,0,33,29,37,0,0,0,0,0,0.0,0,354,0,83,216,31,34,49,71,12,0.21379310344827587,16.6,2.4,collision_intent:34;hipc_clear_bundle:1;hipc_entry:11;state:37,0.6499999999999999,0.6148648648648649,290,90.3693,0.7196,38.996,0.4822,290,51.3733,0.3395,completed
13,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,45.96940485109306,45.96940485109306,0,0,0,38,27,42,0,0,0,0,0,0.0,0,322,0,107,266,53,41,66,83,24,0.27040816326530615,21.4,4.8,collision_intent:41;hipc_clear_bundle:3;hipc_entry:21;state:42,0.6499999999999999,0.4642857142857142,245,91.1813,0.8885,43.2547,0.6105,245,47.9266,0.489,completed
14,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,52.6601708406121,52.6601708406121,0,0,0,31,31,35,0,0,0,0,0,0.0,0,384,0,81,192,48,31,50,66,15,0.32653061224489793,16.2,3.0,collision_intent:31;hipc_entry:15;state:35,0.75,0.6642857142857144,323,158.0801,6.1444,97.3105,5.8645,323,60.7696,0.3225,completed
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,62.44530955985763,62.44530955985763,0,0,0,47,37,51,0,0,0,0,0,0.0,0,439,0,113,289,47,48,65,99,14,0.24479166666666666,22.6,2.8,collision_intent:48;hipc_clear_bundle:1;hipc_entry:13;state:51,0.55,0.5931372549019607,348,130.5089,0.8833,65.2576,0.6317,348,65.2513,0.3335,completed
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,57.75876819763906,57.75876819763906,0,0,0,34,34,38,0,0,0,0,0,0.0,0,421,0,87,222,36,34,53,72,15,0.23076923076923078,17.4,3.0,collision_intent:34;hipc_entry:15;state:38,0.75,0.6710526315789473,353,130.0039,0.7987,74.9698,0.5775,353,55.0341,0.3381,completed
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,46.350538986867356,46.350538986867356,0,0,0,45,27,49,0,3,4,2,2,10.0,1,318,0,149,355,89,51,98,100,49,0.30584192439862545,29.8,9.8,collision_intent:51;hipc_clear_bundle:7;hipc_entry:42;state:49,0.44999999999999996,0.41326530612244894,229,86.76,0.8261,44.6166,0.5991,229,42.1434,0.3343,completed
18,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,41.88075191156739,41.88075191156739,0,0,0,30,25,34,0,0,0,0,0,0.0,0,299,0,84,213,36,32,52,66,18,0.23529411764705882,16.8,3.6,collision_intent:32;hipc_clear_bundle:2;hipc_entry:16;state:34,0.6499999999999999,0.5735294117647058,241,86.8717,0.8176,41.8299,0.5992,241,45.0418,0.3087,completed
19,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,175.98204777257445,175.98204777257445,2,2,2,79,33,79,4,0,0,0,0,0.0,0,1310,4,209,516,107,86,123,169,40,0.29315068493150687,41.8,8.0,collision_intent:86;hipc_clear_bundle:7;hipc_entry:33;state:83,0.44999999999999996,0.2879746835443038,1157,390.2315,0.7669,177.0574,0.5474,1157,213.1741,0.3368,completed
20,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,38.389983454734995,38.389983454734995,0,0,0,30,23,34,0,0,0,0,0,0.0,0,271,0,82,206,37,31,51,65,17,0.24666666666666667,16.4,3.4,collision_intent:31;hipc_clear_bundle:1;hipc_entry:16;state:34,0.6499999999999999,0.5588235294117647,212,62.6009,0.7668,32.2641,0.388,212,30.3368,0.3788,completed
21,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,47.868847583139264,47.868847583139264,0,0,0,33,28,37,0,1,0,0,0,0.0,0,345,0,93,237,39,34,59,71,22,0.22413793103448276,18.6,4.4,collision_intent:34;hipc_clear_bundle:1;hipc_entry:21;state:37,0.6499999999999999,0.6013513513513513,278,107.3666,0.767,53.4872,0.5217,278,53.8794,0.4682,completed
22,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,62.88393067538129,62.88393067538129,0,0,0,43,37,47,0,1,0,0,0,0.0,0,448,0,111,282,48,44,67,91,20,0.24242424242424243,22.2,4.0,collision_intent:44;hipc_clear_bundle:1;hipc_entry:19;state:47,0.75,0.6223404255319149,364,136.9363,1.0068,72.7159,0.7482,364,64.2204,0.291,completed
23,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,54.92036651464764,54.92036651464764,0,0,0,33,28,37,0,0,0,0,0,0.0,0,399,0,95,244,39,35,60,72,23,0.21910112359550563,19.0,4.6,collision_intent:35;hipc_clear_bundle:2;hipc_entry:21;state:37,0.6499999999999999,0.5878378378378379,334,144.6421,0.6851,77.3353,0.468,334,67.3068,0.2997,completed
24,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,41.820984815419614,41.820984815419614,0,0,0,38,25,42,0,0,0,0,0,0.0,0,288,0,93,240,37,39,54,81,12,0.23125,18.6,2.4,collision_intent:39;hipc_clear_bundle:1;hipc_entry:11;state:42,0.6499999999999999,0.5238095238095237,214,113.3766,0.9136,60.1912,0.583,214,53.1854,0.3345,completed
