trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,82.94649966630462,82.94649966630462,8,8,8,141,42,108,37,3,12,1,473,0,435,965,338,148,287,293,142,0.39348079161816063,43.5,14.2,collision_intent:148;pi_clear_path:6;pi_entry:136;state:145,0.30000000000000004,0.17129629629629628,known_visit_core_500,10,4,8
1,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,44.239326023472294,44.239326023472294,3,3,3,86,26,75,15,2,0,0,245,0,256,581,185,87,169,177,79,0.36633663366336633,25.6,7.9,collision_intent:87;pi_clear_path:2;pi_entry:77;state:90,0.55,0.22333333333333338,known_visit_core_500,10,4,8
2,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,90.34228331153702,90.34228331153702,6,6,6,168,52,138,34,2,0,0,510,0,441,1029,292,173,268,345,96,0.3640897755610973,44.1,9.6,collision_intent:173;pi_clear_path:5;pi_entry:91;state:172,0.30000000000000004,0.14130434782608692,known_visit_core_500,10,4,8
3,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,58.22149241546839,58.22149241546839,6,6,6,114,34,95,23,2,5,3,316,0,353,760,297,121,232,239,114,0.42795389048991356,35.3,11.4,collision_intent:121;pi_clear_path:4;pi_entry:110;state:118,0.3999999999999999,0.1657894736842105,known_visit_core_500,10,4,8
4,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,46.06717808752131,46.06717808752131,4,4,4,97,27,89,12,6,1,1,243,0,327,715,264,99,228,200,127,0.3870967741935484,32.7,12.7,collision_intent:99;pi_clear_path:3;pi_entry:124;state:101,0.5,0.10393258426966301,known_visit_core_500,10,4,8
5,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,72.3169478108345,72.3169478108345,6,6,6,117,42,96,25,5,0,0,430,0,345,742,293,122,223,243,102,0.43796711509715996,34.5,10.2,collision_intent:122;pi_clear_path:5;pi_entry:97;state:121,0.6000000000000001,0.25,known_visit_core_500,10,4,8
6,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,71.14931360068222,71.14931360068222,3,3,3,99,36,94,9,4,0,0,448,0,313,694,243,106,207,209,104,0.3925686591276252,31.3,10.4,collision_intent:106;pi_clear_path:6;pi_entry:98;state:103,0.3999999999999999,0.21808510638297873,known_visit_core_500,10,4,8
7,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,40.99326273444313,40.99326273444313,3,3,3,94,24,90,8,5,1,1,213,0,317,655,293,95,222,193,124,0.4419306184012066,31.7,12.4,collision_intent:95;pi_clear_path:2;pi_entry:122;state:98,0.3500000000000001,0.06666666666666665,known_visit_core_500,10,4,8
8,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,74.35881568674607,74.35881568674607,5,5,5,140,40,121,23,4,4,4,420,0,418,931,318,149,269,293,125,0.3950310559006211,41.8,12.5,collision_intent:149;pi_clear_path:7;pi_entry:118;state:144,0.30000000000000004,0.0723140495867769,known_visit_core_500,10,4,8
9,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,58.57566794227395,58.57566794227395,2,2,2,115,34,105,14,5,0,0,322,0,382,813,332,117,265,236,146,0.4181360201511335,38.2,14.6,collision_intent:117;pi_clear_path:2;pi_entry:144;state:119,0.30000000000000004,0.13095238095238093,known_visit_core_500,10,4,8
10,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,125.15446242408649,125.15446242408649,7,7,7,129,72,108,25,3,1,1,838,0,402,899,305,136,266,269,133,0.38316582914572866,40.2,13.3,collision_intent:136;pi_clear_path:8;pi_entry:125;state:133,0.55,0.375,known_visit_core_500,10,4,8
11,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,105.43956116588708,105.43956116588708,5,5,5,148,58,138,14,4,4,2,642,0,425,939,336,152,273,304,121,0.41025641025641024,42.5,12.1,collision_intent:152;pi_clear_path:3;pi_entry:118;state:152,0.25,0.2681159420289856,known_visit_core_500,10,4,8
12,known_visit,PI,bernoulli,0.4,19,361,4,10,pi_bernoulli_drop_0_4,known_visit_g19_t10_n500.csv,10,True,73.18690753659497,73.18690753659497,8,8,8,129,43,107,26,2,3,1,423,0,357,818,252,135,222,268,89,0.37894736842105264,35.7,8.9,collision_intent:135;pi_clear_path:5;pi_entry:84;state:133,0.3999999999999999,0.21728971962616828,known_visit_core_500,10,4,8
