trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,31.217940846818944,31.217940846818944,00:2;01:0;02:1;03:1;04:0;05:2;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,2);(11,3);(10,9);(18,7);(7,16);(12,11);(13,13);(7,15)",347,0,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,35.51494381770281,35.51494381770281,00:0;01:3;02:1;03:1;04:1;05:3;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(11,4);(18,5);(7,10);(6,13);(12,5);(18,12);(8,5);(9,17)",405,0,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,32.95737307282174,32.95737307282174,00:3;01:0;02:0;03:2;04:0;05:2;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,1);(12,8);(12,0);(15,10);(6,18);(14,10);(13,15);(17,16)",350,0,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,28.468934306390643,28.468934306390643,00:2;01:0;02:0;03:2;04:3;05:1;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,1);(8,4);(6,13);(15,8);(9,10);(9,15);(7,12);(7,15)",335,0,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,71.15115624415229,71.15115624415229,00:2;01:1;02:1;03:0;04:2;05:0;06:3;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,11);(13,9);(18,7);(4,0);(9,1);(18,11);(7,1);(13,14)",830,0,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,44.47125881395345,44.47125881395345,00:0;01:4;02:1;03:3;04:0;05:1;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(8,5);(12,4);(15,0);(18,17);(15,8);(10,6);(8,3);(8,14)",514,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,44.117323290963235,44.117323290963235,00:2;01:1;02:2;03:0;04:1;05:0;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,1);(10,11);(15,2);(10,10);(10,3);(9,11);(9,14);(18,18)",516,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,27.80733360875008,27.80733360875008,00:2;01:2;02:1;03:3;04:0;05:0;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,1);(3,5);(10,3);(14,5);(9,10);(8,5);(14,15);(17,18)",298,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,33.96414333587102,33.96414333587102,00:1;01:2;02:1;03:1;04:1;05:0;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,14);(15,8);(12,4);(11,15);(18,10);(1,16);(12,18);(15,17)",384,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,36.89836972633896,36.89836972633896,00:1;01:1;02:2;03:2;04:0;05:2;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,15);(16,2);(15,6);(11,9);(5,1);(18,9);(11,11);(5,18)",425,0,completed
20,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,38.158752670687335,38.158752670687335,00:1;01:1;02:3;03:0;04:1;05:2;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,1);(18,1);(16,5);(11,11);(10,9);(17,17);(9,15);(17,15)",442,0,completed
21,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,50.29865378958075,50.29865378958075,00:1;01:1;02:4;03:1;04:0;05:1;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,1);(6,4);(18,6);(1,1);(5,8);(11,8);(9,13);(12,16)",588,0,completed
22,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,37.10061101877813,37.10061101877813,00:3;01:0;02:0;03:2;04:0;05:1;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,4);(2,18);(11,7);(15,11);(12,16);(3,17);(12,18);(5,12)",422,0,completed
23,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,31.48584497726307,31.48584497726307,00:3;01:2;02:1;03:0;04:0;05:1;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,6);(13,8);(16,6);(2,14);(4,0);(8,9);(13,18);(10,16)",337,0,completed
24,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,32.70162268926979,32.70162268926979,00:2;01:0;02:1;03:3;04:2;05:0;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,0);(6,1);(10,7);(11,3);(13,8);(9,6);(16,15);(4,7)",369,0,completed
25,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,37.072491214711555,37.072491214711555,00:1;01:1;02:2;03:1;04:1;05:0;06:4;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,4);(6,0);(15,10);(3,1);(13,17);(2,7);(17,17);(1,11)",421,0,completed
26,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,33.27578898660287,33.27578898660287,00:1;01:0;02:0;03:3;04:3;05:1;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(10,8);(2,8);(9,8);(17,5);(18,10);(8,11);(12,13);(13,12)",378,0,completed
27,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,34.56621668751897,34.56621668751897,00:2;01:1;02:1;03:2;04:1;05:1;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,5);(15,5);(14,6);(17,11);(10,14);(9,6);(15,12);(6,8)",372,0,completed
28,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,37.92738457436789,37.92738457436789,00:3;01:0;02:3;03:1;04:1;05:0;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,7);(4,7);(9,7);(8,5);(10,10);(2,4);(15,15);(7,15)",477,0,completed
29,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,33.30679960007661,33.30679960007661,00:2;01:0;02:1;03:2;04:2;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(18,2);(10,9);(13,10);(18,9);(15,14);(12,10);(9,9);(15,18)",354,0,completed
30,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,48.36520013575892,48.36520013575892,00:2;01:0;02:2;03:1;04:2;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,3);(7,9);(12,9);(17,10);(16,13);(9,14);(13,13);(12,4)",561,0,completed
31,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,67.08013700848942,67.08013700848942,00:1;01:3;02:0;03:2;04:2;05:1;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,2);(9,4);(9,5);(14,5);(8,4);(10,4);(5,2);(10,8)",845,0,completed
32,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,28.43753877551927,28.43753877551927,00:0;01:3;02:1;03:1;04:0;05:1;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,5);(14,0);(5,1);(16,8);(12,13);(14,15);(12,16);(14,18)",308,0,completed
33,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,41.0903544406862,41.0903544406862,00:1;01:2;02:2;03:0;04:1;05:1;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,0);(6,5);(6,6);(3,15);(14,10);(15,6);(2,14);(17,11)",509,0,completed
34,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,63.753805539025535,63.753805539025535,00:3;01:2;02:0;03:0;04:1;05:3;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,9);(6,7);(3,5);(12,6);(8,1);(15,2);(14,15);(2,11)",760,0,completed
35,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,41.89370956657402,41.89370956657402,00:2;01:2;02:1;03:3;04:1;05:0;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(7,12);(18,6);(13,0);(15,15);(6,13);(6,0);(2,8);(10,7)",474,0,completed
36,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,40.1513898236295,40.1513898236295,00:0;01:1;02:1;03:4;04:0;05:0;06:3;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(11,4);(7,11);(9,15);(15,14);(12,15);(7,8);(14,16);(11,10)",444,0,completed
37,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,48.717936715929284,48.717936715929284,00:1;01:3;02:3;03:0;04:1;05:0;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,2);(10,8);(10,3);(1,17);(6,1);(8,10);(4,16);(12,10)",620,0,completed
38,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,50.24220721103125,50.24220721103125,00:0;01:3;02:1;03:2;04:1;05:2;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,8);(17,14);(7,6);(15,9);(4,7);(14,15);(12,17);(16,10)",591,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,36.17632618901194,36.17632618901194,00:0;01:2;02:2;03:4;04:1;05:0;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(3,3);(12,3);(7,2);(18,4);(11,4);(6,10);(16,10);(15,14)",409,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,42.48379373390493,42.48379373390493,00:1;01:1;02:2;03:2;04:0;05:2;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,13);(3,3);(1,7);(13,9);(5,16);(17,17);(2,4);(1,11)",520,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,24.338244092787182,24.338244092787182,00:1;01:1;02:1;03:0;04:1;05:3;06:0;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,9);(7,6);(5,5);(3,1);(8,10);(12,13);(8,18);(13,16)",276,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,43.06279084748674,43.06279084748674,00:0;01:4;02:0;03:3;04:0;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(16,9);(17,10);(13,16);(15,3);(15,10);(16,13);(12,12);(17,17)",471,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,53.88811986144219,53.88811986144219,00:0;01:3;02:2;03:1;04:1;05:1;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,6);(16,13);(13,13);(13,14);(15,9);(9,4);(7,9);(13,17)",641,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,61.85484189578322,61.85484189578322,00:0;01:1;02:1;03:0;04:1;05:3;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,18);(18,11);(12,5);(18,12);(8,15);(17,7);(5,7);(18,17)",751,0,completed
45,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,49.62253818562708,49.62253818562708,00:1;01:1;02:0;03:3;04:2;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,3);(10,17);(15,16);(17,16);(18,11);(1,8);(9,10);(11,16)",596,0,completed
46,known_visit,ACBBA,bernoulli,drop_0.25,19,361,8,10,acbba_g19_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,38.52025482922511,38.52025482922511,00:2;01:2;02:0;03:1;04:0;05:2;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(16,7);(15,8);(6,0);(13,12);(9,15);(18,14);(11,16);(18,15)",426,0,completed
