trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,43.840152813238525,43.840152813238525,00:0;01:1;02:4;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(17,7);(18,18);(3,18)",292,0,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,48.89651167866198,48.89651167866198,00:1;01:2;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(0,8);(10,1);(0,12);(7,11)",330,0,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,26.998534936404404,26.998534936404404,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(7,2);(11,5);(7,14);(2,18)",171,0,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,157.2635426158454,157.2635426158454,00:0;01:2;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(11,11);(17,11);(5,18);(4,15)",1178,4,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,39.48056897425787,39.48056897425787,00:1;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,4);(9,9);(18,7);(0,7)",233,0,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,37.03645046616312,37.03645046616312,00:1;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(3,2);(4,4);(17,11);(6,16)",248,0,completed
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,46.490396804354084,46.490396804354084,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,2);(5,3);(15,5);(6,18)",318,0,completed
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,33.25209769706139,33.25209769706139,00:0;01:2;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,0);(11,9);(18,10);(3,12)",207,0,completed
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,35.78860285775778,35.78860285775778,00:2;01:1;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(12,3);(1,9);(12,11);(1,18)",238,0,completed
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,38.366937349795634,38.366937349795634,00:2;01:0;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(15,0);(0,2);(11,11);(5,17)",250,0,completed
