trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,failure_type,failure_message
0,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,142,0,112,31,0,0,0,285,143,142,285,0,0,collision_intent:143;state:142,693,170,completed,,
0,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,142,0,90,53,0,0,0,285,143,142,285,0,0,collision_intent:143;state:142,677,186,completed,,
0,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,143,0,87,57,0,0,0,286,143,143,286,0,0,collision_intent:143;state:143,671,191,completed,,
0,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,146,0,72,75,0,0,0,292,146,146,292,0,0,collision_intent:146;state:146,659,196,completed,,
1,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,197,0,93,105,0,0,0,394,197,197,394,0,0,collision_intent:197;state:197,820,351,completed,,
1,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,195,0,92,104,0,0,0,392,197,195,392,0,0,collision_intent:197;state:195,901,272,completed,,
1,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,194,0,73,122,0,0,0,388,194,194,388,0,0,collision_intent:194;state:194,882,296,completed,,
1,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,195,0,103,93,0,0,0,392,197,195,392,0,0,collision_intent:197;state:195,823,351,completed,,
2,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,183,0,78,106,0,0,0,371,188,183,371,0,0,collision_intent:188;state:183,791,323,completed,,
2,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,188,0,123,66,0,0,0,378,190,188,378,0,0,collision_intent:190;state:188,852,255,completed,,
2,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,182,0,81,102,0,0,0,366,184,182,366,0,0,collision_intent:184;state:182,863,256,completed,,
2,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,185,0,79,107,0,0,0,370,185,185,370,0,0,collision_intent:185;state:185,823,292,completed,,
3,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,168,0,78,91,0,0,0,340,172,168,340,0,0,collision_intent:172;state:168,803,263,completed,,
3,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,169,0,55,115,0,0,0,341,172,169,341,0,0,collision_intent:172;state:169,812,252,completed,,
3,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,179,0,135,45,0,0,0,361,182,179,361,0,0,collision_intent:182;state:179,831,214,completed,,
3,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,179,0,93,87,0,0,0,364,185,179,364,0,0,collision_intent:185;state:179,763,279,completed,,
4,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,174,0,123,52,0,0,0,349,175,174,349,0,0,collision_intent:175;state:174,786,252,completed,,
4,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,176,0,103,74,0,0,0,352,176,176,352,0,0,collision_intent:176;state:176,823,212,completed,,
4,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,02,164,0,72,93,0,0,0,333,169,164,333,0,0,collision_intent:169;state:164,748,306,completed,,
4,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,03,176,0,63,114,0,0,0,353,177,176,353,0,0,collision_intent:177;state:176,734,299,completed,,
5,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,00,191,0,107,85,0,0,0,386,195,191,386,0,0,collision_intent:195;state:191,750,261,completed,,
5,DMCHBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,dmchba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,01,149,0,90,60,0,0,0,304,155,149,304,0,0,collision_intent:155;state:149,840,253,completed,,
