trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,1,18,9,53.48768284377469,53.48768284377469,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,2,8,12,30.948413975788377,30.948413975788377,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,3,16,10,48.029327275966644,48.029327275966644,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,4,4,10,9.030853846603797,9.030853846603797,02,02,2,1,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,5,6,1,10.525549697534856,10.525549697534856,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,6,4,8,16.54805695908754,16.54805695908754,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,7,17,1,47.4691759467214,47.4691759467214,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,8,3,4,7.30677592170043,7.30677592170043,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,9,12,1,38.99358990357094,38.99358990357094,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,PI,rayleigh_style,-59.4,19,361,4,10,pi_rayleigh_style_sens_neg59_4,known_visit_g19_t10_n500.csv,10,11,9,23.07959851827817,23.07959851827817,02,02,1,0,True,known_visit_core_500,10,4,8
