trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,11,7,33.14164312077814,33.14164312077814,01,01,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,17,15,36.65838816128827,36.65838816128827,03,03,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,14,5,42.35777890317758,42.35777890317758,01,01,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,8,0,11.959084565190304,11.959084565190304,00,00,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,14,15,31.376088604252892,31.376088604252892,03,03,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,7,5,22.776696432783634,22.776696432783634,00,00,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,2,6,1.7811530658404169,1.7811530658404169,01,01,2,1,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,3,8,7.1499343213574,7.1499343213574,01,01,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,12,12,34.816672474862294,34.816672474862294,02,02,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,16,5,45.60502628728136,45.60502628728136,01,01,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,10,14,27.320684892555324,27.320684892555324,02,02,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,3,18,3.6739303454121406,3.6739303454121406,03,03,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,13,10,12,23.618589005999468,23.618589005999468,02,02,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,14,5,18,6.9336732751873145,6.9336732751873145,03,03,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,13,14,27.31227570579376,27.31227570579376,03,03,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,4,11,14.150800311948402,14.150800311948402,01,01,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,12,18,18.73294315768015,18.73294315768015,03,03,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,1,14,3.8076685323720914,3.8076685323720914,02,02,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,15,10,43.71481353901095,43.71481353901095,02,02,1,0,True,completed
0,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,11,10,27.97482772231729,27.97482772231729,01,01,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,10,3,28.735235224538584,28.735235224538584,00,00,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,7,11,16.57553755685701,16.57553755685701,02,02,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,0,1,0.4214987836657712,0.4214987836657712,00,00,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,9,4,32.35292109120564,32.35292109120564,00,00,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,0,3,3.777413825645151,3.777413825645151,00,00,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,3,5,9.782111850949045,9.782111850949045,01,01,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,1,17,2.1905271367001995,2.1905271367001995,03,03,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,3,17,5.7921296451420226,5.7921296451420226,03,03,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,12,8,31.271324247375976,31.271324247375976,02,02,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,15,13,37.006543424376375,37.006543424376375,03,03,1,0,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,5,5,13.541736910075013,13.541736910075013,01,01,2,1,True,completed
1,known_visit,DMCHBA,bernoulli,drop_0.25,19,361,4,20,targets_20_dmchba_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,18,7,43.2582519628338,43.2582519628338,02,02,1,0,True,completed
