trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,40.235500841581235,40.235500841581235,00:4;01:4;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,1);(18,9);(18,11);(4,1)",207,0,known_visit_core_500,10,4,8
1,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,41.02717744813656,41.02717744813656,00:4;01:1;02:3;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,0);(10,8);(11,11);(8,9)",227,0,known_visit_core_500,10,4,8
2,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,46.67983528105855,46.67983528105855,00:2;01:1;02:2;03:5,"(0,0);(0,6);(0,12);(0,18)","(13,10);(4,17);(15,11);(18,18)",259,0,known_visit_core_500,10,4,8
3,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,40.478920720874164,40.478920720874164,00:2;01:2;02:2;03:4,"(0,0);(0,6);(0,12);(0,18)","(14,7);(14,10);(10,1);(18,16)",208,0,known_visit_core_500,10,4,8
4,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,49.84822911127349,49.84822911127349,00:0;01:7;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,8);(18,6);(18,13);(9,7)",277,0,known_visit_core_500,10,4,8
5,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,35.591490134594345,35.591490134594345,00:2;01:3;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(7,14);(16,11);(1,3);(13,12)",180,0,known_visit_core_500,10,4,8
6,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,34.99835924386679,34.99835924386679,00:3;01:4;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(6,15);(16,8);(18,13);(18,15)",176,0,known_visit_core_500,10,4,8
7,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,50.99046665496301,50.99046665496301,00:2;01:5;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(9,17);(7,4);(15,4);(4,7)",263,0,known_visit_core_500,10,4,8
8,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,46.96732135810168,46.96732135810168,00:3;01:1;02:4;03:2,"(0,0);(0,6);(0,12);(0,18)","(1,12);(6,6);(17,9);(17,18)",259,0,known_visit_core_500,10,4,8
9,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,39.52809324337693,39.52809324337693,00:3;01:2;02:4;03:1,"(0,0);(0,6);(0,12);(0,18)","(18,3);(18,12);(13,4);(12,7)",204,0,known_visit_core_500,10,4,8
10,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(9,14);(12,11);(8,0);(17,10);(1,0);(13,7);(3,16);(1,8);(17,13);(8,13)",10,True,41.89993208143867,41.89993208143867,00:3;01:1;02:2;03:4,"(0,0);(0,6);(0,12);(0,18)","(15,10);(8,13);(12,2);(17,10)",224,0,known_visit_core_500,10,4,8
11,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(14,18);(5,5);(5,12);(5,7);(3,3);(1,0);(10,18);(8,1);(12,12);(17,3)",10,True,42.32923167845626,42.32923167845626,00:3;01:2;02:2;03:3,"(0,0);(0,6);(0,12);(0,18)","(17,3);(1,0);(12,11);(9,12)",229,0,known_visit_core_500,10,4,8
12,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(16,0);(8,4);(13,1);(17,18);(14,9);(2,8);(16,6);(3,6);(4,10);(11,10)",10,True,48.509609429400044,48.509609429400044,00:3;01:4;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(15,6);(17,18);(8,3);(14,9)",254,0,known_visit_core_500,10,4,8
13,known_visit,DGA,rayleigh_style,-37.79,19,361,4,10,dga_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,"(18,1);(14,18);(7,7);(8,9);(8,5);(4,6);(11,16);(18,5);(15,5);(3,1)",10,True,45.41107145572369,45.41107145572369,00:3;01:4;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(18,9);(15,5);(8,5);(15,12)",240,0,known_visit_core_500,10,4,8
