trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,37.08042140529566,37.08042140529566,3,3,3,72,22,72,4,2,0,0,213,0,151,394,59,75,76,151,0,0.25877192982456143,15.1,0.0,collision_intent:75;state:76,0.25,0.14583333333333326,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,34.28092015716144,34.28092015716144,0,0,0,77,20,81,0,2,0,0,176,0,161,426,55,80,81,161,0,0.22821576763485477,16.1,0.0,collision_intent:80;state:81,0.10000000000000009,0.021604938271605034,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,38.733645142746134,38.733645142746134,0,0,0,77,23,81,0,3,0,0,216,0,162,435,49,81,81,162,0,0.2033195020746888,16.2,0.0,collision_intent:81;state:81,0.10000000000000009,0.08950617283950613,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,37.9738798947405,37.9738798947405,0,0,0,62,22,66,0,1,0,0,229,0,134,362,39,68,66,134,0,0.19796954314720813,13.4,0.0,collision_intent:68;state:66,0.30000000000000004,0.18181818181818188,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,32.78672521976894,32.78672521976894,0,0,0,71,20,75,0,3,0,0,174,0,149,381,63,74,75,149,0,0.28378378378378377,14.9,0.0,collision_intent:74;state:75,0.25,0.050000000000000044,known_visit_horizon,commitment_horizon,1,h1,10,4
5,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,50.598233055629336,50.598233055629336,3,3,3,92,29,86,10,3,0,0,291,0,192,510,64,96,96,192,0,0.22377622377622378,19.2,0.0,collision_intent:96;state:96,0.30000000000000004,0.18604651162790709,known_visit_horizon,commitment_horizon,1,h1,10,4
6,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,34.59822916826896,34.59822916826896,0,0,0,77,21,81,0,5,0,0,180,0,162,432,50,81,81,162,0,0.2066115702479339,16.2,0.0,collision_intent:81;state:81,0.1499999999999999,0.04012345679012341,known_visit_horizon,commitment_horizon,1,h1,10,4
7,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,38.24050940247902,38.24050940247902,1,1,1,87,23,89,2,3,0,0,199,0,179,479,55,88,91,179,0,0.2037037037037037,17.9,0.0,collision_intent:88;state:91,0.25,0.030898876404494402,known_visit_horizon,commitment_horizon,1,h1,10,4
8,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,36.66593825303329,36.66593825303329,0,0,0,84,22,83,5,2,0,0,187,0,174,453,66,86,88,174,0,0.25287356321839083,17.4,0.0,collision_intent:86;state:88,0.3500000000000001,0.05722891566265065,known_visit_horizon,commitment_horizon,1,h1,10,4
9,known_visit,DMCHBA,gilbert_elliot,0.75,19,361,4,10,dmchba_h1_ge_075,known_visit_10target_300.csv,10,True,37.83704341359933,37.83704341359933,0,0,0,73,22,77,0,2,0,0,212,0,154,411,49,77,77,154,0,0.21397379912663755,15.4,0.0,collision_intent:77;state:77,0.25,0.08766233766233755,known_visit_horizon,commitment_horizon,1,h1,10,4
