trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,51.540956094381706,51.540956094381706,1,1,1,77,30,77,4,2,0,0,316,0,240,693,24,80,160,161,79,0.050314465408805034,24.0,7.9,collision_intent:80;pi_clear_path:4;pi_entry:75;state:81,0.44999999999999996,0.275974025974026,known_visit_core_500,10,4,8
1,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,51.905530185991495,51.905530185991495,0,0,0,60,30,64,0,2,0,0,341,0,192,555,18,63,129,127,65,0.046875,19.2,6.5,collision_intent:63;pi_clear_path:4;pi_entry:61;state:64,0.1499999999999999,0.328125,known_visit_core_500,10,4,8
2,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,73.21136641617197,73.21136641617197,2,2,2,100,42,97,7,2,0,0,460,0,283,831,15,103,180,207,76,0.027932960893854747,28.3,7.6,collision_intent:103;pi_clear_path:3;pi_entry:73;state:104,0.5,0.35824742268041243,known_visit_core_500,10,4,8
3,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,98.99667016081989,98.99667016081989,0,0,0,82,56,85,1,3,10,10,692,0,241,702,18,88,153,174,67,0.039473684210526314,24.1,6.7,collision_intent:88;pi_clear_path:5;pi_entry:62;state:86,0.6000000000000001,0.5205882352941176,known_visit_core_500,10,4,8
4,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,44.96454520244701,44.96454520244701,1,1,1,73,27,73,4,5,0,0,264,0,216,632,13,77,139,154,62,0.03140096618357488,21.6,6.2,collision_intent:77;pi_clear_path:5;pi_entry:57;state:77,0.30000000000000004,0.2226027397260273,known_visit_core_500,10,4,8
5,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,55.48917113307868,55.48917113307868,0,0,0,63,28,65,2,0,0,0,365,0,201,586,14,66,135,133,68,0.03482587064676617,20.1,6.8,collision_intent:66;pi_clear_path:4;pi_entry:64;state:67,0.44999999999999996,0.3500000000000001,known_visit_core_500,10,4,8
6,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,60.76844514544838,60.76844514544838,0,0,0,64,35,67,1,0,0,0,406,0,201,577,24,68,133,136,65,0.060453400503778336,20.1,6.5,collision_intent:68;pi_clear_path:4;pi_entry:61;state:68,0.5,0.3544776119402986,known_visit_core_500,10,4,8
7,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,73.44153764192674,73.44153764192674,2,2,2,84,32,81,7,2,1,1,484,0,268,781,20,90,178,178,90,0.03766478342749529,26.8,9.0,collision_intent:90;pi_clear_path:6;pi_entry:84;state:88,0.3500000000000001,0.2006172839506173,known_visit_core_500,10,4,8
8,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,94.7930962853925,94.7930962853925,0,0,0,91,43,94,1,1,0,0,642,0,240,702,15,94,146,189,51,0.034482758620689655,24.0,5.1,collision_intent:94;pi_clear_path:4;pi_entry:47;state:95,0.3999999999999999,0.3563829787234043,known_visit_core_500,10,4,8
9,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,63.745720807560595,63.745720807560595,1,1,1,102,37,99,7,1,0,0,381,0,283,823,23,105,178,211,72,0.04331450094161959,28.3,7.2,collision_intent:105;pi_clear_path:3;pi_entry:69;state:106,0.30000000000000004,0.21969696969696972,known_visit_core_500,10,4,8
10,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,66.50387762925327,66.50387762925327,1,1,1,73,38,70,7,0,0,0,442,0,199,573,21,74,125,151,48,0.056451612903225805,19.9,4.8,collision_intent:74;pi_clear_path:3;pi_entry:45;state:77,0.6000000000000001,0.44999999999999996,known_visit_core_500,10,4,8
11,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,82.10736461958759,82.10736461958759,0,0,0,94,48,96,2,1,3,3,539,0,255,734,28,99,156,197,58,0.060215053763440864,25.5,5.8,collision_intent:99;pi_clear_path:3;pi_entry:55;state:98,0.55,0.47395833333333326,known_visit_core_500,10,4,8
12,known_visit,PI,rayleigh_style,-56.04,19,361,4,10,pi_rayleigh_style_sens_neg56_04,known_visit_g19_t10_n500.csv,10,True,72.65678572141654,72.65678572141654,1,1,1,72,42,75,1,1,0,0,490,0,226,660,16,76,150,152,74,0.03571428571428571,22.6,7.4,collision_intent:76;pi_clear_path:4;pi_entry:70;state:76,0.55,0.4033333333333333,known_visit_core_500,10,4,8
