trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,76.06544128518037,76.06544128518037,10,10,10,175,44,134,45,7,2,2,386,0,690,986,1084,176,514,355,335,0.7029831387808041,69.0,33.5,acbba_entry:335;collision_intent:176;state:179,0.30000000000000004,0.05597014925373145,known_visit_core_500,10,4,8
1,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,80.63086795572094,80.63086795572094,17,17,17,165,45,123,46,8,7,3,422,0,750,1011,1239,173,577,342,408,0.7157712305025996,75.0,40.8,acbba_entry:408;collision_intent:173;state:169,0.3500000000000001,0.11991869918699183,known_visit_core_500,10,4,8
2,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,92.04650782866943,92.04650782866943,18,18,18,202,53,137,69,9,13,6,475,0,810,1202,1227,212,598,418,392,0.6843279419966537,81.0,39.2,acbba_entry:392;collision_intent:212;state:206,0.3500000000000001,0.07846715328467146,known_visit_core_500,10,4,8
3,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,100.48583936691638,100.48583936691638,16,16,16,195,58,135,64,5,6,2,544,0,796,1118,1270,201,595,400,396,0.711484593837535,79.6,39.6,acbba_entry:396;collision_intent:201;state:199,0.3500000000000001,0.1685185185185185,known_visit_core_500,10,4,8
4,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,180.89552576337346,180.89552576337346,18,18,18,152,45,100,56,4,146,4,1123,1,790,1026,1342,158,632,314,476,0.7085533262935586,79.0,47.6,acbba_entry:476;collision_intent:158;state:156,0.5,0.1399999999999999,known_visit_core_500,10,4,8
5,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,98.6988586804438,98.6988586804438,16,16,16,211,57,142,73,8,17,15,525,0,791,1156,1214,219,572,434,357,0.7086981903093987,79.1,35.7,acbba_entry:357;collision_intent:219;state:215,0.3999999999999999,0.07042253521126751,known_visit_core_500,10,4,8
6,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,292.609542469525,292.609542469525,4,4,4,101,62,94,11,3,749,3,1333,2,2076,2064,4163,110,1966,215,1861,0.7059521790741055,207.6,186.1,acbba_entry:1861;collision_intent:110;state:105,0.30000000000000004,0.4042553191489362,known_visit_core_500,10,4,8
7,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,41.284517174824835,41.284517174824835,4,4,4,95,24,91,8,8,0,0,220,0,569,755,948,95,474,194,375,0.6685472496473907,56.9,37.5,acbba_entry:375;collision_intent:95;state:99,0.30000000000000004,0.041208791208791284,known_visit_core_500,10,4,8
8,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,114.48659082236271,114.48659082236271,18,18,18,221,64,159,66,5,23,11,620,0,889,1281,1384,234,655,459,430,0.7050433010697912,88.9,43.0,acbba_entry:430;collision_intent:234;state:225,0.5,0.13364779874213828,known_visit_core_500,10,4,8
9,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,77.45334119018784,77.45334119018784,12,12,12,175,45,131,48,10,7,6,394,0,756,1054,1212,179,577,358,398,0.7009832272990167,75.6,39.8,acbba_entry:398;collision_intent:179;state:179,0.30000000000000004,0.11641221374045796,known_visit_core_500,10,4,8
10,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,73.67784663618386,73.67784663618386,9,9,9,156,42,124,36,11,9,7,395,0,735,975,1229,162,573,322,413,0.7153667054714785,73.5,41.3,acbba_entry:413;collision_intent:162;state:160,0.44999999999999996,0.153225806451613,known_visit_core_500,10,4,8
11,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,90.62825124032015,90.62825124032015,11,11,11,186,53,146,44,11,2,1,480,0,776,1097,1230,189,587,379,397,0.6988636363636364,77.6,39.7,acbba_entry:397;collision_intent:189;state:190,0.30000000000000004,0.06164383561643838,known_visit_core_500,10,4,8
12,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,95.73094532329226,95.73094532329226,15,15,15,193,54,143,54,4,9,7,513,0,800,1151,1249,200,600,397,403,0.6938888888888889,80.0,40.3,acbba_entry:403;collision_intent:200;state:197,0.44999999999999996,0.09965034965034958,known_visit_core_500,10,4,8
13,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,47.23384447837071,47.23384447837071,4,4,4,107,27,95,16,12,1,1,245,0,644,842,1090,108,536,219,425,0.677860696517413,64.4,42.5,acbba_entry:425;collision_intent:108;state:111,0.3999999999999999,0.07105263157894748,known_visit_core_500,10,4,8
14,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,40.20876621715192,40.20876621715192,1,1,1,94,24,90,8,4,0,0,206,0,474,635,784,95,379,193,281,0.6895338610378188,47.4,28.1,acbba_entry:281;collision_intent:95;state:98,0.10000000000000009,0.07222222222222219,known_visit_core_500,10,4,8
15,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,74.51134325116588,74.51134325116588,6,6,6,157,44,143,18,6,11,11,404,0,700,998,1100,164,536,325,375,0.684931506849315,70.0,37.5,acbba_entry:375;collision_intent:164;state:161,0.30000000000000004,0.09615384615384626,known_visit_core_500,10,4,8
16,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,73.24048023473676,73.24048023473676,8,8,8,159,42,130,33,7,8,8,384,0,647,970,970,163,484,326,321,0.6685044796691937,64.7,32.1,acbba_entry:321;collision_intent:163;state:163,0.25,0.0692307692307692,known_visit_core_500,10,4,8
17,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,83.07384959966886,83.07384959966886,13,13,13,151,44,125,30,2,9,5,467,0,632,910,985,160,472,315,317,0.696113074204947,63.2,31.7,acbba_entry:317;collision_intent:160;state:155,0.55,0.07800000000000007,known_visit_core_500,10,4,8
18,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,75.96434146023323,75.96434146023323,11,11,11,160,44,129,35,3,4,2,399,0,654,938,1023,163,491,327,327,0.6949728260869565,65.4,32.7,acbba_entry:327;collision_intent:163;state:164,0.25,0.07170542635658905,known_visit_core_500,10,4,8
19,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,61.396139457808395,61.396139457808395,8,8,8,141,36,111,34,1,4,4,317,0,572,794,922,145,427,290,282,0.7197501951600312,57.2,28.2,acbba_entry:282;collision_intent:145;state:145,0.5,0.1283783783783783,known_visit_core_500,10,4,8
20,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,56.10542710763133,56.10542710763133,6,6,6,128,33,114,18,2,5,3,287,0,555,770,893,132,423,264,291,0.7048145224940805,55.5,29.1,acbba_entry:291;collision_intent:132;state:132,0.30000000000000004,0.10526315789473695,known_visit_core_500,10,4,8
21,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,56.126818359153916,56.126818359153916,6,6,6,120,32,108,16,2,12,10,300,0,540,731,887,127,413,251,289,0.7170573969280517,54.0,28.9,acbba_entry:289;collision_intent:127;state:124,0.5,0.07407407407407418,known_visit_core_500,10,4,8
22,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,49.52119278640463,49.52119278640463,10,10,10,110,29,90,24,5,1,1,259,0,547,711,929,111,436,225,322,0.7107880642693191,54.7,32.2,acbba_entry:322;collision_intent:111;state:114,0.44999999999999996,0.11111111111111116,known_visit_core_500,10,4,8
23,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,68.2975582449356,68.2975582449356,6,6,6,140,39,126,18,3,11,7,367,0,611,847,984,146,465,290,321,0.706389088298636,61.1,32.1,acbba_entry:321;collision_intent:146;state:144,0.25,0.09523809523809534,known_visit_core_500,10,4,8
24,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,57.81908982154947,57.81908982154947,8,8,8,127,34,107,24,3,8,4,285,0,580,795,944,133,447,264,316,0.7044776119402985,58.0,31.6,acbba_entry:316;collision_intent:133;state:131,0.30000000000000004,0.11915887850467288,known_visit_core_500,10,4,8
25,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,78.45102175594617,78.45102175594617,13,13,13,168,43,115,57,3,8,6,407,0,650,956,994,172,478,344,306,0.6931659693165969,65.0,30.6,acbba_entry:306;collision_intent:172;state:172,0.5,0.16304347826086962,known_visit_core_500,10,4,8
26,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,46.776617880448846,46.776617880448846,5,5,5,108,27,94,18,1,0,0,237,0,499,686,809,108,391,220,279,0.6908625106746371,49.9,27.9,acbba_entry:279;collision_intent:108;state:112,0.3999999999999999,0.12234042553191493,known_visit_core_500,10,4,8
27,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,62.8442111202196,62.8442111202196,15,15,15,126,36,93,37,5,5,3,345,0,618,843,1011,131,487,261,357,0.6919917864476386,61.8,35.7,acbba_entry:357;collision_intent:131;state:130,0.44999999999999996,0.09946236559139776,known_visit_core_500,10,4,8
28,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,71.10779132151359,71.10779132151359,10,10,10,161,41,125,40,4,3,1,359,0,656,937,1031,163,493,328,328,0.6970926301555105,65.6,32.8,acbba_entry:328;collision_intent:163;state:165,0.30000000000000004,0.1339999999999999,known_visit_core_500,10,4,8
29,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,69.09698287659708,69.09698287659708,9,9,9,159,41,122,41,9,0,0,346,0,700,995,1105,162,538,325,375,0.684634448574969,70.0,37.5,acbba_entry:375;collision_intent:162;state:163,0.10000000000000009,0.06557377049180335,known_visit_core_500,10,4,8
30,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,58.422058414630776,58.422058414630776,5,5,5,131,34,119,16,5,11,3,297,0,666,879,1117,135,531,270,396,0.7020741671904462,66.6,39.6,acbba_entry:396;collision_intent:135;state:135,0.25,0.06512605042016806,known_visit_core_500,10,4,8
31,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,107.31873617489927,107.31873617489927,16,16,16,224,61,154,74,6,14,9,560,0,882,1288,1356,235,647,463,419,0.6993295513151109,88.2,41.9,acbba_entry:419;collision_intent:235;state:228,0.30000000000000004,0.06493506493506485,known_visit_core_500,10,4,8
32,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,70.65673632290545,70.65673632290545,10,10,10,158,41,126,36,10,5,4,367,0,699,983,1113,163,536,325,374,0.6925948973242066,69.9,37.4,acbba_entry:374;collision_intent:163;state:162,0.5,0.14682539682539675,known_visit_core_500,10,4,8
33,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,79.3765678403095,79.3765678403095,11,11,11,159,45,124,39,10,6,3,419,0,775,1060,1265,167,608,330,445,0.6935307017543859,77.5,44.5,acbba_entry:445;collision_intent:167;state:163,0.3999999999999999,0.05241935483870974,known_visit_core_500,10,4,8
34,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,59.70966906524381,59.70966906524381,10,10,10,124,34,89,39,5,10,7,317,0,634,854,1048,133,501,261,373,0.697272122421823,63.4,37.3,acbba_entry:373;collision_intent:133;state:128,0.44999999999999996,0.1376404494382022,known_visit_core_500,10,4,8
35,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,77.89141910716188,77.89141910716188,11,11,11,169,45,135,38,6,4,2,404,0,699,1011,1086,171,528,344,355,0.6856060606060606,69.9,35.5,acbba_entry:355;collision_intent:171;state:173,0.25,0.031481481481481444,known_visit_core_500,10,4,8
36,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,66.48505762615709,66.48505762615709,8,8,8,124,38,99,29,7,25,9,352,0,603,831,978,133,470,261,342,0.6936170212765957,60.3,34.2,acbba_entry:342;collision_intent:133;state:128,0.55,0.20959595959595956,known_visit_core_500,10,4,8
37,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,43.40884305719172,43.40884305719172,4,4,4,98,25,89,13,6,5,3,227,0,570,726,983,102,468,204,366,0.7006414825374199,57.0,36.6,acbba_entry:366;collision_intent:102;state:102,0.44999999999999996,0.0870786516853932,known_visit_core_500,10,4,8
38,known_visit,ACBBA,gilbert_elliot,0.3,19,361,4,10,acbba_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,57.099689154700634,57.099689154700634,6,6,6,125,33,109,20,9,1,1,298,0,667,893,1107,128,539,257,410,0.6850247524752475,66.7,41.0,acbba_entry:410;collision_intent:128;state:129,0.3500000000000001,0.08944954128440363,known_visit_core_500,10,4,8
