trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,00,18,3,0,19,0,1,0,0,0,99,38,61,240,131,known_visit_core_500,10,4,8
0,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,01,37,2,1,35,3,2,3,3,0,114,78,36,257,98,known_visit_core_500,10,4,8
0,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,02,38,4,1,36,3,2,0,0,0,126,77,49,274,70,known_visit_core_500,10,4,8
0,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,03,37,1,1,33,5,3,1,1,0,131,76,55,234,105,known_visit_core_500,10,4,8
1,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,00,21,1,0,21,1,0,0,0,0,87,44,43,168,49,known_visit_core_500,10,4,8
1,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,01,20,4,0,21,0,1,0,0,0,63,42,21,204,38,known_visit_core_500,10,4,8
1,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,02,21,4,0,22,0,2,0,0,0,76,43,33,197,32,known_visit_core_500,10,4,8
1,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,03,21,1,1,14,8,2,0,0,0,79,44,35,147,78,known_visit_core_500,10,4,8
2,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,00,15,2,0,16,0,0,0,0,0,71,32,39,135,103,known_visit_core_500,10,4,8
2,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,01,15,1,1,14,2,0,0,0,0,65,32,33,166,79,known_visit_core_500,10,4,8
2,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,02,24,2,0,25,0,2,0,0,0,86,49,37,179,45,known_visit_core_500,10,4,8
2,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,03,22,5,0,23,0,0,0,0,0,88,46,42,149,72,known_visit_core_500,10,4,8
3,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,00,15,2,0,16,0,0,0,0,0,79,33,46,142,78,known_visit_core_500,10,4,8
3,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,01,16,2,0,17,0,1,0,0,0,56,34,22,195,47,known_visit_core_500,10,4,8
3,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,02,22,2,1,20,3,1,0,0,0,75,46,29,187,37,known_visit_core_500,10,4,8
3,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,03,24,4,0,25,0,1,0,0,0,89,49,40,126,84,known_visit_core_500,10,4,8
4,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,00,22,1,0,14,9,1,0,0,0,89,46,43,233,57,known_visit_core_500,10,4,8
4,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,01,28,4,0,28,1,3,1,1,0,117,58,59,226,36,known_visit_core_500,10,4,8
4,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,02,29,4,2,22,8,2,0,0,0,100,59,41,250,30,known_visit_core_500,10,4,8
4,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,03,21,1,0,22,0,1,0,0,0,74,44,30,229,76,known_visit_core_500,10,4,8
5,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,00,11,3,0,11,1,0,0,0,0,55,24,31,152,82,known_visit_core_500,10,4,8
5,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,01,20,3,0,21,0,0,0,0,0,75,41,34,149,64,known_visit_core_500,10,4,8
5,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,02,21,2,0,22,0,0,0,0,0,72,43,29,163,54,known_visit_core_500,10,4,8
5,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,03,20,2,0,20,1,1,0,0,0,87,42,45,128,74,known_visit_core_500,10,4,8
6,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,00,20,3,1,20,1,0,0,0,0,80,43,37,121,113,known_visit_core_500,10,4,8
6,known_visit,DGA,rayleigh_style,-42.16,19,361,4,10,dga_rayleigh_style_sens_neg42_16,known_visit_g19_t10_n500.csv,01,20,4,0,21,0,1,0,0,0,73,42,31,202,38,known_visit_core_500,10,4,8
