trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,525,42,483,316,215,1,16,10,1574,6531,1337,543,1031,1074,500,1490,500,0.25946050844168445,4.981012658227848,3.0848861283643894,0.9523809523809523,1.0351966873706004,1.5822784810126582,clue:6;collision_intent:542;pi_entry:500;state:525;target:1,89,273,0.08649789029535859,completed
1,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,730,66,664,477,259,1,20,9,2222,9308,1800,754,1468,1496,726,2090,726,0.2452316076294278,4.6582809224318655,3.147590361445783,0.9945205479452055,1.0933734939759037,1.5220125786163523,clue:12;collision_intent:753;pi_entry:726;state:730;target:1,126,394,0.0506638714185883,completed
2,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,113,65,48,116,3,1,1,1,301,1284,215,116,185,241,60,171,60,0.23318872017353579,2.5948275862068964,3.5625,0.5309734513274337,1.25,0.5172413793103449,clue:12;collision_intent:115;pi_entry:60;state:113;target:1,19,55,0.02011494252873547,completed
3,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,647,342,305,549,104,1,1,1,1639,6986,1207,649,990,1302,337,955,337,0.24383838383838383,2.9854280510018216,3.1311475409836067,0.5208655332302936,1.1049180327868853,0.6138433515482696,clue:6;collision_intent:648;pi_entry:337;state:647;target:1,109,296,0.05859137826350924,completed
4,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1214,75,1139,628,592,4,41,20,3698,15408,3078,1263,2435,2501,1197,3548,1197,0.25285467838659326,5.888535031847134,3.1150131694468834,0.985996705107084,1.050921861281826,1.9060509554140128,clue:24;collision_intent:1262;pi_entry:1197;state:1214;target:1,208,673,0.1571125265392781,completed
5,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,789,630,159,754,41,2,0,0,1798,7718,1268,791,1007,1598,200,538,200,0.2519372143850586,2.3846153846153846,3.3836477987421385,0.2534854245880862,1.2578616352201257,0.26525198938992045,clue:18;collision_intent:790;pi_entry:200;state:789;target:1,133,308,0.022546419098143256,completed
6,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,520,29,491,297,229,1,25,21,1573,6559,1304,547,1026,1085,488,1515,488,0.2541910331384016,5.296296296296297,3.085539714867617,0.9384615384615385,0.9938900203665988,1.6430976430976432,clue:18;collision_intent:546;pi_entry:488;state:520;target:1,88,271,0.09259259259259256,completed
7,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,1549,289,1260,1039,516,1,12,10,4575,19122,3751,1563,3012,3136,1439,3997,1439,0.24908692476260044,4.403272377285852,3.172222222222222,0.9289864428663654,1.142063492063492,1.3849855630413859,clue:24;collision_intent:1562;pi_entry:1439;state:1549;target:1,261,803,0.06432467115816487,completed
8,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,978,444,534,702,282,2,23,14,2517,10592,1988,1007,1510,2003,514,1629,514,0.26338102808691044,3.5854700854700856,3.050561797752809,0.5255623721881391,0.9625468164794008,0.7321937321937322,clue:18;collision_intent:1006;pi_entry:514;state:978;target:1,166,464,0.09781576448243112,completed
9,dcta_parity_v1,custom,6f5fe7366a3ce4add9caba9b97af08ed7c9d8c35a4c66c217609622f0547e170,29aa6abb1a38912438db390757dde9141bd7f9a9a2a6b031155074d026e9065b,PI,bernoulli,drop_0.25,34,1156,6,220.0,192.666667,pi_g34_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid34_trials50.csv,clue_search,254,234,20,260,0,1,0,0,544,2325,392,255,289,515,29,76,29,0.27146814404432135,2.0923076923076924,3.8,0.1141732283464567,1.45,0.11153846153846154,clue:6;collision_intent:254;pi_entry:29;state:254;target:1,43,93,0.00512820512820511,completed
