trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
10,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,381,381,0,361,24,0,0,0,1143,3326,100,390,753,771,372,0,0,0.044326241134751775,3.1662049861495847,0.0,0.9763779527559056,0.0,1.0304709141274238,collision_intent:390;pi_entry:372;state:381,98,293,0.04085872576177296,completed
11,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,456,456,0,361,99,0,0,0,1320,3843,115,468,852,924,396,0,0,0.04502740798747063,3.656509695290859,0.0,0.868421052631579,0.0,1.0969529085872576,collision_intent:468;pi_clear_path:1;pi_entry:395;state:456,116,337,0.051939058171745156,completed
12,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,416,416,0,361,59,0,0,0,1217,3563,85,427,790,843,374,0,0,0.035910435149978874,3.371191135734072,0.0,0.8990384615384616,0.0,1.03601108033241,collision_intent:427;pi_entry:374;state:416,105,316,0.03947368421052633,completed
13,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,431,431,0,361,74,0,0,0,1249,3638,106,437,812,868,381,0,0,0.04356761200164406,3.4598337950138505,0.0,0.8839907192575406,0.0,1.0554016620498614,collision_intent:437;pi_entry:381;state:431,108,316,0.035318559556786644,completed
14,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,442,442,0,361,85,0,0,0,1286,3679,176,451,835,893,393,0,0,0.07034372501998401,3.5623268698060944,0.0,0.8891402714932126,0.0,1.0886426592797784,collision_intent:451;pi_clear_path:1;pi_entry:392;state:442,112,328,0.061634349030470936,completed
15,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,406,406,0,361,49,0,0,0,1198,3454,137,412,786,818,380,0,0,0.058174097664543525,3.3185595567867034,0.0,0.9359605911330049,0.0,1.0526315789473684,collision_intent:412;pi_entry:380;state:406,104,308,0.051939058171745156,completed
16,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,428,428,0,361,71,0,0,0,1280,3680,157,450,830,878,402,0,0,0.06312826698833937,3.5457063711911356,0.0,0.9392523364485982,0.0,1.113573407202216,collision_intent:450;pi_clear_path:1;pi_entry:401;state:428,108,328,0.029778393351800547,completed
17,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,404,404,0,361,47,0,0,0,1202,3496,107,415,787,819,383,0,0,0.0453774385072095,3.329639889196676,0.0,0.948019801980198,0.0,1.0609418282548477,collision_intent:415;pi_entry:383;state:404,104,313,0.09210526315789469,completed
18,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,433,433,0,361,76,0,0,0,1264,3641,149,440,824,873,391,0,0,0.06032388663967611,3.5013850415512464,0.0,0.9030023094688222,0.0,1.0831024930747923,collision_intent:440;pi_entry:391;state:433,111,325,0.05332409972299179,completed
19,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,378,378,0,361,21,0,0,0,1128,3263,118,382,746,760,368,0,0,0.052796420581655484,3.1246537396121883,0.0,0.9735449735449735,0.0,1.0193905817174516,collision_intent:382;pi_entry:368;state:378,97,288,0.051939058171745156,completed
20,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,433,433,0,361,76,0,0,0,1279,3739,95,446,833,879,400,0,0,0.03806089743589743,3.542936288088643,0.0,0.9237875288683602,0.0,1.10803324099723,collision_intent:446;pi_entry:400;state:433,112,329,0.042243767313019376,completed
21,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,425,425,0,361,68,0,0,0,1233,3630,66,433,800,858,375,0,0,0.02753441802252816,3.4155124653739612,0.0,0.8823529411764706,0.0,1.0387811634349031,collision_intent:433;pi_clear_path:1;pi_entry:374;state:425,109,320,0.054709141274238204,completed
22,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,437,437,0,361,80,0,0,0,1259,3700,74,439,820,876,383,0,0,0.030118030118030117,3.487534626038781,0.0,0.8764302059496567,0.0,1.0609418282548477,collision_intent:439;pi_entry:383;state:437,110,323,0.05609418282548484,completed
23,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,407,407,0,361,50,0,0,0,1208,3482,133,424,784,831,377,0,0,0.05661983822903363,3.3462603878116344,0.0,0.9262899262899262,0.0,1.0443213296398892,collision_intent:424;pi_clear_path:1;pi_entry:376;state:407,104,310,0.018698060941828354,completed
24,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,468,468,0,361,111,0,0,0,1349,3913,131,479,870,947,402,0,0,0.05024932873034139,3.736842105263158,0.0,0.8589743589743589,0.0,1.113573407202216,collision_intent:479;pi_entry:402;state:468,119,345,0.06578947368421062,completed
25,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,436,436,0,361,79,0,0,0,1274,3666,153,443,831,879,395,0,0,0.06144578313253012,3.5290858725761773,0.0,0.9059633027522935,0.0,1.0941828254847645,collision_intent:443;pi_clear_path:4;pi_entry:391;state:436,112,331,0.03808864265927969,completed
26,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,468,468,0,361,111,0,0,0,1348,3930,111,484,864,952,396,0,0,0.04287369640787949,3.7340720221606647,0.0,0.8461538461538461,0.0,1.0969529085872576,collision_intent:484;pi_clear_path:2;pi_entry:394;state:468,118,343,0.031163434903047182,completed
27,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,411,411,0,361,54,0,0,0,1208,3500,121,414,794,825,383,0,0,0.05086170659941152,3.3462603878116344,0.0,0.9318734793187348,0.0,1.0609418282548477,collision_intent:414;pi_clear_path:1;pi_entry:382;state:411,104,310,0.07409972299168976,completed
28,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,444,444,0,361,87,0,0,0,1279,3743,91,450,829,894,385,0,0,0.03663446054750403,3.542936288088643,0.0,0.8671171171171171,0.0,1.0664819944598338,collision_intent:450;pi_clear_path:1;pi_entry:384;state:444,113,326,0.04085872576177296,completed
29,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,487,487,0,361,130,0,0,0,1408,4036,185,502,906,989,419,0,0,0.06813996316758748,3.9002770083102494,0.0,0.8603696098562629,0.0,1.1606648199445984,collision_intent:502;pi_entry:419;state:487,123,363,0.08518005540166196,completed
30,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,426,426,0,361,69,0,0,0,1251,3629,118,436,815,862,389,0,0,0.048380483804838045,3.4653739612188366,0.0,0.9131455399061033,0.0,1.077562326869806,collision_intent:436;pi_entry:389;state:426,109,324,0.05332409972299179,completed
31,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,413,413,0,361,56,0,0,0,1218,3551,100,422,796,835,383,0,0,0.041928721174004195,3.3739612188365653,0.0,0.927360774818402,0.0,1.0609418282548477,collision_intent:422;pi_clear_path:2;pi_entry:381;state:413,105,315,0.07271468144044313,completed
32,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,455,455,0,361,98,0,0,0,1345,3846,183,472,873,927,418,0,0,0.07003444316877153,3.7257617728531858,0.0,0.9186813186813186,0.0,1.1578947368421053,collision_intent:472;pi_clear_path:2;pi_entry:416;state:455,117,348,0.08933518005540164,completed
33,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,471,471,0,361,114,0,0,0,1336,3884,121,492,844,963,373,0,0,0.04784499802293397,3.700831024930748,0.0,0.7919320594479831,0.0,1.0332409972299168,collision_intent:492;pi_entry:373;state:471,119,340,0.03670360110803328,completed
34,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,447,447,0,361,90,0,0,0,1609,4660,164,464,1145,911,698,0,0,0.047785547785547784,4.457063711911357,0.0,1.5615212527964206,0.0,1.9335180055401662,collision_intent:464;pi_clear_path:1;pi_entry:697;state:447,180,525,0.29016620498614953,completed
35,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,411,411,0,361,54,0,0,0,1219,3499,157,418,801,829,390,0,0,0.06536219816819318,3.376731301939058,0.0,0.948905109489051,0.0,1.080332409972299,collision_intent:418;pi_entry:390;state:411,105,308,0.025623268698060864,completed
36,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,447,447,0,361,90,0,0,0,1295,3748,134,459,836,906,389,0,0,0.053493013972055886,3.587257617728532,0.0,0.8702460850111857,0.0,1.077562326869806,collision_intent:459;pi_clear_path:1;pi_entry:388;state:447,114,334,0.05886426592797789,completed
37,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,410,410,0,361,53,0,0,0,1238,3571,140,427,811,837,401,0,0,0.05761316872427984,3.4293628808864267,0.0,0.9780487804878049,0.0,1.110803324099723,collision_intent:427;pi_clear_path:1;pi_entry:400;state:410,104,314,0.06440443213296398,completed
38,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,423,423,0,361,66,0,0,0,1250,3604,143,435,815,858,392,0,0,0.05855855855855856,3.4626038781163433,0.0,0.9267139479905437,0.0,1.0858725761772854,collision_intent:435;pi_clear_path:2;pi_entry:390;state:423,107,315,0.035318559556786644,completed
39,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,446,446,0,361,89,0,0,0,1279,3759,75,451,828,897,382,0,0,0.030229746070133012,3.542936288088643,0.0,0.8565022421524664,0.0,1.0581717451523547,collision_intent:451;pi_entry:382;state:446,112,333,0.12673130193905813,completed
40,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,469,469,0,361,112,0,0,0,1361,3930,144,483,878,952,409,0,0,0.0547945205479452,3.770083102493075,0.0,0.8720682302771855,0.0,1.1329639889196677,collision_intent:483;pi_entry:409;state:469,119,355,0.028393351800553912,completed
41,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,452,452,0,361,95,0,0,0,1342,3818,205,464,878,916,426,0,0,0.07791714177118966,3.7174515235457064,0.0,0.9424778761061947,0.0,1.18005540166205,collision_intent:464;pi_clear_path:1;pi_entry:425;state:452,115,342,0.04362880886426601,completed
42,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,419,419,0,361,62,0,0,0,1235,3521,182,432,803,851,384,0,0,0.07561279601163273,3.4210526315789473,0.0,0.9164677804295943,0.0,1.0637119113573408,collision_intent:432;pi_entry:384;state:419,106,319,0.06578947368421062,completed
43,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,493,493,0,361,136,0,0,0,1418,4047,204,509,909,1002,416,0,0,0.07488986784140969,3.92797783933518,0.0,0.8438133874239351,0.0,1.1523545706371192,collision_intent:509;pi_clear_path:1;pi_entry:415;state:493,124,365,0.03670360110803328,completed
44,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,412,412,0,361,55,0,0,0,1195,3521,63,418,777,830,365,0,0,0.02703862660944206,3.3102493074792245,0.0,0.8859223300970874,0.0,1.0110803324099722,collision_intent:418;pi_clear_path:1;pi_entry:364;state:412,104,301,0.021468144044321402,completed
45,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,504,504,0,361,147,0,0,0,1451,4160,190,528,923,1032,419,0,0,0.06869125090383225,4.019390581717452,0.0,0.8313492063492064,0.0,1.1606648199445984,collision_intent:528;pi_clear_path:2;pi_entry:417;state:504,130,373,0.05332409972299179,completed
46,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,446,446,0,361,89,0,0,0,1276,3735,90,452,824,898,378,0,0,0.03645200486026731,3.5346260387811634,0.0,0.8475336322869955,0.0,1.0470914127423823,collision_intent:452;pi_entry:378;state:446,112,325,0.06578947368421062,completed
47,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,424,424,0,361,67,0,0,0,1256,3615,150,435,821,859,397,0,0,0.06097560975609756,3.479224376731302,0.0,0.9363207547169812,0.0,1.0997229916897506,collision_intent:435;pi_clear_path:1;pi_entry:396;state:424,109,322,0.07132963988919672,completed
48,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,456,456,0,361,99,0,0,0,1308,3809,112,462,846,918,390,0,0,0.04418145956607495,3.623268698060942,0.0,0.8552631578947368,0.0,1.080332409972299,collision_intent:462;pi_clear_path:1;pi_entry:389;state:456,116,340,0.08795013850415523,completed
49,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,409,409,0,361,52,0,0,0,1213,3509,128,423,790,832,381,0,0,0.05405405405405406,3.3601108033241,0.0,0.9315403422982885,0.0,1.0554016620498614,collision_intent:423;pi_entry:381;state:409,104,308,0.022853185595567815,completed
50,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,387,387,0,361,30,0,0,0,1160,3396,82,401,759,788,372,0,0,0.03604395604395604,3.2132963988919667,0.0,0.9612403100775194,0.0,1.0304709141274238,collision_intent:401;pi_entry:372;state:387,99,297,0.022853185595567815,completed
51,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,433,433,0,361,76,0,0,0,1271,3699,111,449,822,882,389,0,0,0.04506699147381242,3.520775623268698,0.0,0.8983833718244804,0.0,1.077562326869806,collision_intent:449;pi_entry:389;state:433,110,323,0.022853185595567815,completed
52,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,405,405,0,361,48,0,0,0,1191,3437,133,411,780,816,375,0,0,0.056910569105691054,3.299168975069252,0.0,0.9259259259259259,0.0,1.0387811634349031,collision_intent:411;pi_entry:375;state:405,103,301,0.020083102493074767,completed
53,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,514,514,0,361,157,0,0,0,1449,4211,134,529,920,1043,406,0,0,0.048585931834662796,4.013850415512465,0.0,0.7898832684824902,0.0,1.1246537396121883,collision_intent:529;pi_clear_path:1;pi_entry:405;state:514,133,382,0.09764542936288079,completed
54,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,542,542,0,361,185,0,0,0,1503,4365,141,567,936,1109,394,0,0,0.05026737967914439,4.163434903047092,0.0,0.7269372693726938,0.0,1.0914127423822715,collision_intent:567;pi_clear_path:2;pi_entry:392;state:542,139,386,0.04916897506925211,completed
55,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,425,425,0,361,68,0,0,0,1246,3633,102,437,809,862,384,0,0,0.04207920792079208,3.451523545706371,0.0,0.9035294117647059,0.0,1.0637119113573408,collision_intent:437;pi_clear_path:1;pi_entry:383;state:425,107,320,0.01731301939058172,completed
56,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,446,446,0,361,89,0,0,0,1283,3750,96,451,832,897,386,0,0,0.03850782190132371,3.554016620498615,0.0,0.8654708520179372,0.0,1.0692520775623269,collision_intent:451;pi_entry:386;state:446,113,329,0.06994459833795008,completed
57,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,459,459,0,361,102,0,0,0,1329,3860,124,473,856,932,397,0,0,0.04834307992202729,3.6814404432132966,0.0,0.8649237472766884,0.0,1.0997229916897506,collision_intent:473;pi_entry:397;state:459,118,341,0.03808864265927969,completed
58,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,458,458,0,361,101,0,0,0,1325,3839,133,467,858,925,400,0,0,0.051730844029560484,3.670360110803324,0.0,0.8733624454148472,0.0,1.10803324099723,collision_intent:467;pi_entry:400;state:458,115,339,0.051939058171745156,completed
59,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,402,402,0,361,45,0,0,0,1199,3450,144,414,785,816,383,0,0,0.061224489795918366,3.3213296398891967,0.0,0.9527363184079602,0.0,1.0609418282548477,collision_intent:414;pi_clear_path:1;pi_entry:382;state:402,102,306,0.045013850415512424,completed
60,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,430,430,0,361,73,0,0,0,1254,3686,73,442,812,872,382,0,0,0.030004110152075627,3.473684210526316,0.0,0.8883720930232558,0.0,1.0581717451523547,collision_intent:442;pi_clear_path:1;pi_entry:381;state:430,110,325,0.05055401662049852,completed
61,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,441,441,0,361,84,0,0,0,1279,3732,103,446,833,887,392,0,0,0.04124949939927913,3.542936288088643,0.0,0.8888888888888888,0.0,1.0858725761772854,collision_intent:446;pi_entry:392;state:441,112,334,0.1198060941828254,completed
62,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,395,395,0,361,38,0,0,0,1162,3402,81,401,761,796,366,0,0,0.035526315789473684,3.218836565096953,0.0,0.9265822784810127,0.0,1.0138504155124655,collision_intent:401;pi_entry:366;state:395,100,295,0.015927977839335083,completed
63,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,409,409,0,361,52,0,0,0,1208,3561,60,423,785,832,376,0,0,0.025510204081632654,3.3462603878116344,0.0,0.9193154034229829,0.0,1.0415512465373962,collision_intent:423;pi_entry:376;state:409,104,308,0.021468144044321402,completed
64,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,458,458,0,361,101,0,0,0,1329,3865,119,475,854,933,396,0,0,0.04650254005470887,3.6814404432132966,0.0,0.8646288209606987,0.0,1.0969529085872576,collision_intent:475;pi_entry:396;state:458,118,342,0.04778393351800547,completed
65,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,401,401,0,361,44,0,0,0,1175,3410,112,405,770,806,369,0,0,0.04854789770264413,3.2548476454293627,0.0,0.9201995012468828,0.0,1.0221606648199446,collision_intent:405;pi_entry:369;state:401,101,296,0.02423822714681445,completed
66,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,420,420,0,361,63,0,0,0,1220,3583,71,429,791,849,371,0,0,0.02999577524292353,3.3795013850415514,0.0,0.8833333333333333,0.0,1.0277008310249307,collision_intent:429;pi_clear_path:1;pi_entry:370;state:420,107,319,0.09210526315789469,completed
67,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,422,422,0,361,65,0,0,0,1224,3530,139,432,792,854,370,0,0,0.05857564264643911,3.3905817174515236,0.0,0.8767772511848341,0.0,1.0249307479224377,collision_intent:432;pi_clear_path:1;pi_entry:369;state:422,107,319,0.03808864265927969,completed
68,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,428,428,0,361,71,0,0,0,1241,3595,125,429,812,857,384,0,0,0.05137690094533498,3.4376731301939056,0.0,0.897196261682243,0.0,1.0637119113573408,collision_intent:429;pi_clear_path:1;pi_entry:383;state:428,108,314,0.03393351800554023,completed
69,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,459,459,0,361,102,0,0,0,1332,3872,121,480,852,939,393,0,0,0.04739522130826479,3.6897506925207755,0.0,0.8562091503267973,0.0,1.0886426592797784,collision_intent:480;pi_entry:393;state:459,116,339,0.02423822714681445,completed
