trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status
59,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,99,0,80,20,0,0,0,293,103,190,202,91,0,collision_intent:103;pi_clear_path:1;pi_entry:90;state:99,887,18,completed
59,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,99,0,91,9,0,0,0,298,103,195,202,96,0,collision_intent:103;pi_entry:96;state:99,833,67,completed
60,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,109,0,85,25,0,0,0,310,113,197,222,88,0,collision_intent:113;pi_entry:88;state:109,926,18,completed
60,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,110,0,105,6,0,0,0,325,111,214,221,104,0,collision_intent:111;pi_entry:104;state:110,909,19,completed
60,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,89,19,0,0,0,315,110,205,217,98,0,collision_intent:110;pi_entry:98;state:107,919,19,completed
60,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,104,0,82,23,0,0,0,304,108,196,212,92,0,collision_intent:108;pi_clear_path:1;pi_entry:91;state:104,932,17,completed
61,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,112,0,113,0,0,0,0,334,112,222,224,110,0,collision_intent:112;pi_entry:110;state:112,928,16,completed
61,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,110,0,61,50,0,0,0,304,111,193,221,83,0,collision_intent:111;pi_entry:83;state:110,932,42,completed
61,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,109,0,85,25,0,0,0,318,111,207,220,98,0,collision_intent:111;pi_entry:98;state:109,936,25,completed
61,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,110,0,102,9,0,0,0,323,112,211,222,101,0,collision_intent:112;pi_entry:101;state:110,936,20,completed
62,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,99,0,92,8,0,0,0,295,101,194,200,95,0,collision_intent:101;pi_entry:95;state:99,848,18,completed
62,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,98,0,86,13,0,0,0,284,101,183,199,85,0,collision_intent:101;pi_entry:85;state:98,847,31,completed
62,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,100,0,90,11,0,0,0,292,100,192,200,92,0,collision_intent:100;pi_entry:92;state:100,842,27,completed
62,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,98,0,93,6,0,0,0,291,99,192,197,94,0,collision_intent:99;pi_entry:94;state:98,865,5,completed
63,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,102,0,88,15,0,0,0,299,104,195,206,93,0,collision_intent:104;pi_entry:93;state:102,887,21,completed
63,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,92,10,0,0,0,302,105,197,206,96,0,collision_intent:105;pi_entry:96;state:101,889,16,completed
63,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,102,0,86,17,0,0,0,299,107,192,209,90,0,collision_intent:107;pi_entry:90;state:102,897,11,completed
63,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,104,0,95,10,0,0,0,308,107,201,211,97,0,collision_intent:107;pi_entry:97;state:104,888,12,completed
64,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,118,0,100,19,0,0,0,342,118,224,236,106,0,collision_intent:118;pi_entry:106;state:118,962,24,completed
64,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,111,0,79,33,0,0,0,317,119,198,230,87,0,collision_intent:119;pi_entry:87;state:111,961,50,completed
64,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,116,0,88,29,0,0,0,331,118,213,234,97,0,collision_intent:118;pi_entry:97;state:116,974,23,completed
64,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,113,0,94,20,0,0,0,339,120,219,233,106,0,collision_intent:120;pi_entry:106;state:113,968,22,completed
65,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,101,0,93,9,0,0,0,296,101,195,202,94,0,collision_intent:101;pi_entry:94;state:101,861,17,completed
65,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,100,0,88,13,0,0,0,293,102,191,202,91,0,collision_intent:102;pi_entry:91;state:100,867,14,completed
65,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,100,0,95,6,0,0,0,296,101,195,201,95,0,collision_intent:101;pi_entry:95;state:100,868,11,completed
65,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,85,16,0,0,0,290,101,189,201,89,0,collision_intent:101;pi_entry:89;state:100,814,70,completed
66,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,107,1,0,0,0,319,107,212,214,105,0,collision_intent:107;pi_entry:105;state:107,882,17,completed
66,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,104,3,0,0,0,317,107,210,213,104,0,collision_intent:107;pi_entry:104;state:106,900,1,completed
66,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,105,0,79,27,0,0,0,290,105,185,210,80,0,collision_intent:105;pi_entry:80;state:105,920,9,completed
66,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,102,0,71,32,0,0,0,294,110,184,212,82,0,collision_intent:110;pi_clear_path:1;pi_entry:81;state:102,881,44,completed
67,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,106,0,103,4,0,0,0,319,108,211,214,105,0,collision_intent:108;pi_entry:105;state:106,879,25,completed
67,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,102,0,85,18,0,0,0,299,109,190,211,88,0,collision_intent:109;pi_entry:88;state:102,880,44,completed
67,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,87,21,0,0,0,297,107,190,214,83,0,collision_intent:107;pi_entry:83;state:107,897,30,completed
67,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,107,0,86,22,0,0,0,309,108,201,215,94,0,collision_intent:108;pi_clear_path:1;pi_entry:93;state:107,874,40,completed
68,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,106,0,95,12,0,0,0,310,106,204,212,98,0,collision_intent:106;pi_entry:98;state:106,925,5,completed
68,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,108,0,94,15,0,0,0,314,109,205,217,97,0,collision_intent:109;pi_entry:97;state:108,903,24,completed
68,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,107,0,79,29,0,0,0,308,107,201,214,94,0,collision_intent:107;pi_clear_path:1;pi_entry:93;state:107,885,47,completed
68,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,107,0,93,15,0,0,0,309,107,202,214,95,0,collision_intent:107;pi_entry:95;state:107,882,49,completed
69,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,115,0,86,30,0,0,0,333,122,211,237,96,0,collision_intent:122;pi_entry:96;state:115,965,33,completed
69,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,116,0,92,25,0,0,0,333,120,213,236,97,0,collision_intent:120;pi_entry:97;state:116,991,7,completed
69,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,112,0,87,26,0,0,0,327,116,211,228,99,0,collision_intent:116;pi_entry:99;state:112,954,50,completed
69,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,116,0,96,21,0,0,0,339,122,217,238,101,0,collision_intent:122;pi_entry:101;state:116,962,31,completed
70,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,105,0,82,24,0,0,0,314,107,207,212,102,0,collision_intent:107;pi_entry:102;state:105,865,71,completed
70,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,93,14,0,0,0,315,108,207,214,101,0,collision_intent:108;pi_entry:101;state:106,917,18,completed
70,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,89,18,0,0,0,303,108,195,214,89,0,collision_intent:108;pi_clear_path:2;pi_entry:87;state:106,939,9,completed
70,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,97,10,0,0,0,319,108,211,214,105,0,collision_intent:108;pi_entry:105;state:106,914,17,completed
71,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,120,0,103,18,0,0,0,350,121,229,241,109,0,collision_intent:121;pi_entry:109;state:120,977,31,completed
71,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,119,0,97,23,0,0,0,338,120,218,239,99,0,collision_intent:120;pi_entry:99;state:119,977,43,completed
71,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,118,0,78,41,0,0,0,330,121,209,239,91,0,collision_intent:121;pi_entry:91;state:118,990,37,completed
71,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,117,0,83,35,0,0,0,340,121,219,238,102,0,collision_intent:121;pi_entry:102;state:117,956,61,completed
72,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,98,0,86,13,0,0,0,292,101,191,199,93,0,collision_intent:101;pi_entry:93;state:98,888,12,completed
72,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,84,18,0,0,0,296,107,189,208,88,0,collision_intent:107;pi_entry:88;state:101,879,17,completed
72,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,102,0,97,6,0,0,0,299,103,196,205,94,0,collision_intent:103;pi_entry:94;state:102,879,15,completed
72,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,94,7,0,0,0,306,105,201,205,101,0,collision_intent:105;pi_entry:101;state:100,863,23,completed
73,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,94,0,89,6,0,0,0,285,97,188,191,94,0,collision_intent:97;pi_entry:94;state:94,826,24,completed
73,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,95,0,87,9,0,0,0,285,95,190,190,95,0,collision_intent:95;pi_entry:95;state:95,808,41,completed
73,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,95,0,91,5,0,0,0,280,96,184,191,89,0,collision_intent:96;pi_entry:89;state:95,830,24,completed
73,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,95,0,94,2,0,0,0,285,95,190,190,95,0,collision_intent:95;pi_clear_path:1;pi_entry:94;state:95,845,4,completed
74,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,103,0,91,13,0,0,0,308,106,202,209,99,0,collision_intent:106;pi_entry:99;state:103,844,37,completed
74,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,101,0,84,18,0,0,0,290,101,189,202,88,0,collision_intent:101;pi_entry:88;state:101,872,26,completed
74,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,103,0,99,5,0,0,0,300,103,197,206,94,0,collision_intent:103;pi_entry:94;state:103,883,5,completed
74,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,87,14,0,0,0,292,103,189,203,89,0,collision_intent:103;pi_entry:89;state:100,864,33,completed
75,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,110,0,105,6,0,0,0,326,112,214,222,104,0,collision_intent:112;pi_entry:104;state:110,963,9,completed
75,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,114,0,93,22,0,0,0,336,116,220,230,106,0,collision_intent:116;pi_entry:106;state:114,911,52,completed
75,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,110,0,83,28,0,0,0,324,116,208,226,98,0,collision_intent:116;pi_clear_path:1;pi_entry:97;state:110,944,30,completed
75,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,112,0,80,33,0,0,0,313,114,199,226,87,0,collision_intent:114;pi_entry:87;state:112,981,4,completed
76,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,113,0,113,1,0,0,0,335,113,222,226,109,0,collision_intent:113;pi_entry:109;state:113,938,15,completed
76,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,110,0,103,8,0,0,0,328,112,216,222,106,0,collision_intent:112;pi_entry:106;state:110,936,23,completed
76,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,109,0,54,56,0,0,0,306,113,193,222,84,0,collision_intent:113;pi_entry:84;state:109,902,79,completed
76,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,91,16,0,0,0,319,112,207,218,101,0,collision_intent:112;pi_entry:101;state:106,896,72,completed
77,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,156,0,153,4,0,0,0,461,157,304,313,148,0,collision_intent:157;pi_entry:148;state:156,942,38,completed
77,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,36,0,34,3,0,0,0,265,38,227,74,191,0,collision_intent:38;pi_entry:191;state:36,1135,41,completed
77,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,156,0,139,18,0,0,0,459,157,302,313,146,0,collision_intent:157;pi_entry:146;state:156,896,87,completed
77,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,37,0,35,3,0,0,0,257,40,217,77,180,0,collision_intent:40;pi_entry:180;state:37,1161,23,completed
78,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,60,0,61,0,0,0,0,277,61,216,121,156,0,collision_intent:61;pi_entry:156;state:60,1043,67,completed
78,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,140,0,130,11,0,0,0,417,144,273,284,133,0,collision_intent:144;pi_entry:133;state:140,955,16,completed
78,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,59,0,41,19,0,0,0,272,63,209,122,150,0,collision_intent:63;pi_entry:150;state:59,1049,66,completed
78,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,141,0,129,13,0,0,0,422,146,276,287,135,0,collision_intent:146;pi_entry:135;state:141,944,21,completed
79,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,101,0,78,24,0,0,0,299,103,196,204,95,0,collision_intent:103;pi_entry:95;state:101,873,38,completed
79,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,99,0,96,4,0,0,0,302,103,199,202,100,0,collision_intent:103;pi_entry:100;state:99,877,31,completed
79,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,105,0,97,9,0,0,0,310,105,205,210,100,0,collision_intent:105;pi_clear_path:1;pi_entry:99;state:105,896,4,completed
79,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,100,0,90,11,0,0,0,300,104,196,204,96,0,collision_intent:104;pi_entry:96;state:100,885,26,completed
80,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,117,0,97,21,0,0,0,333,117,216,234,99,0,collision_intent:117;pi_clear_path:1;pi_entry:98;state:117,978,1,completed
80,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,116,0,96,21,0,0,0,330,117,213,233,97,0,collision_intent:117;pi_entry:97;state:116,966,17,completed
80,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,109,0,77,33,0,0,0,321,114,207,223,98,0,collision_intent:114;pi_entry:98;state:109,936,55,completed
80,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,115,0,91,25,0,0,0,329,119,210,234,95,0,collision_intent:119;pi_entry:95;state:115,948,35,completed
81,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,111,0,111,1,0,0,0,332,112,220,223,109,0,collision_intent:112;pi_entry:109;state:111,915,15,completed
81,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,80,27,0,0,0,302,111,191,217,85,0,collision_intent:111;pi_clear_path:1;pi_entry:84;state:106,934,25,completed
81,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,108,0,98,11,0,0,0,322,110,212,218,104,0,collision_intent:110;pi_entry:104;state:108,928,11,completed
81,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,107,0,72,36,0,0,0,306,114,192,221,85,0,collision_intent:114;pi_clear_path:1;pi_entry:84;state:107,938,17,completed
82,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,120,0,103,18,0,0,0,349,126,223,246,103,0,collision_intent:126;pi_entry:103;state:120,987,30,completed
82,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,120,0,96,25,0,0,0,351,124,227,244,107,0,collision_intent:124;pi_entry:107;state:120,976,38,completed
82,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,119,0,84,36,0,0,0,342,121,221,240,102,0,collision_intent:121;pi_entry:102;state:119,953,71,completed
82,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,116,0,78,39,0,0,0,324,120,204,236,88,0,collision_intent:120;pi_entry:88;state:116,992,49,completed
83,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,102,0,76,27,0,0,0,301,106,195,208,93,0,collision_intent:106;pi_entry:93;state:102,922,32,completed
83,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,108,0,98,11,0,0,0,324,114,210,222,102,0,collision_intent:114;pi_entry:102;state:108,898,33,completed
83,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,106,0,87,20,0,0,0,313,108,205,214,99,0,collision_intent:108;pi_entry:99;state:106,893,48,completed
83,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,108,0,100,9,0,0,0,317,108,209,216,101,0,collision_intent:108;pi_entry:101;state:108,891,47,completed
84,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,107,0,93,15,0,0,0,314,111,203,218,96,0,collision_intent:111;pi_entry:96;state:107,913,32,completed
84,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,109,0,87,23,0,0,0,321,110,211,219,102,0,collision_intent:110;pi_entry:102;state:109,911,26,completed
84,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,111,0,95,17,0,0,0,319,112,207,223,96,0,collision_intent:112;pi_entry:96;state:111,913,26,completed
84,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,86,21,0,0,0,305,111,194,217,88,0,collision_intent:111;pi_clear_path:1;pi_entry:87;state:106,917,36,completed
85,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,105,0,90,16,0,0,0,314,111,203,216,98,0,collision_intent:111;pi_entry:98;state:105,914,14,completed
85,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,106,0,94,13,0,0,0,313,110,203,216,97,0,collision_intent:110;pi_entry:97;state:106,918,12,completed
85,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,109,0,93,17,0,0,0,310,109,201,218,92,0,collision_intent:109;pi_clear_path:1;pi_entry:91;state:109,911,22,completed
85,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,03,106,0,84,23,0,0,0,307,110,197,216,91,0,collision_intent:110;pi_clear_path:1;pi_entry:90;state:106,906,29,completed
86,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,00,113,0,99,15,0,0,0,334,120,214,233,101,0,collision_intent:120;pi_clear_path:1;pi_entry:100;state:113,952,9,completed
86,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,01,112,0,90,23,0,0,0,326,117,209,229,97,0,collision_intent:117;pi_entry:97;state:112,947,21,completed
86,PI,gilbert_elliot,pGG_0.99_pBB_0.81,19,361,4,,,pi_gilbert_elliott_drop_0_05_rho_0_8,,coverage,02,112,0,73,40,0,0,0,316,117,199,229,87,0,collision_intent:117;pi_entry:87;state:112,941,39,completed
