trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,38.490909670061875,38.490909670061875,00:2;01:2;02:0;03:1;04:0;05:1;06:1;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,11);(16,1);(13,5);(18,7);(4,10);(5,13);(2,14);(7,14)",489,0,completed
11,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,38.987166213591706,38.987166213591706,00:0;01:1;02:1;03:2;04:0;05:3;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,0);(12,4);(12,5);(18,5);(2,10);(18,12);(9,10);(9,17)",489,0,completed
12,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,32.59182730904342,32.59182730904342,00:1;01:2;02:2;03:0;04:0;05:1;06:2;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,0);(17,1);(14,10);(1,8);(8,11);(6,12);(14,11);(17,17)",392,0,completed
13,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,37.990852426138545,37.990852426138545,00:2;01:0;02:0;03:0;04:2;05:3;06:3;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,1);(1,4);(8,7);(1,8);(1,12);(7,16);(15,8);(2,18)",526,0,completed
14,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,35.70673666928034,35.70673666928034,00:2;01:0;02:0;03:2;04:1;05:1;06:4;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(9,0);(13,3);(12,5);(18,7);(4,10);(12,12);(15,17);(2,18)",451,0,completed
15,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,38.37207772618069,38.37207772618069,00:2;01:0;02:2;03:3;04:0;05:2;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,4);(1,3);(8,4);(15,0);(5,10);(18,17);(2,16);(2,17)",520,0,completed
16,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,43.77569999996671,43.77569999996671,00:2;01:1;02:1;03:1;04:2;05:1;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,1);(9,7);(1,5);(2,9);(18,18);(1,14);(5,16);(0,17)",623,0,completed
17,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,37.01264908290523,37.01264908290523,00:3;01:0;02:3;03:0;04:2;05:0;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,5);(1,3);(10,3);(2,8);(8,8);(8,11);(4,15);(17,18)",495,0,completed
18,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,43.610093266132644,43.610093266132644,00:0;01:2;02:0;03:3;04:2;05:1;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(7,9);(15,3);(1,6);(15,17);(18,10);(5,16);(1,16);(4,18)",572,0,completed
19,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,45.653117436262754,45.653117436262754,00:2;01:2;02:2;03:1;04:0;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(12,2);(15,5);(11,12);(2,8);(2,10);(2,13);(2,15);(18,9)",625,0,completed
20,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,41.5700783456948,41.5700783456948,00:3;01:1;02:1;03:1;04:2;05:0;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(16,5);(8,5);(5,5);(3,9);(11,16);(2,13);(2,15);(17,15)",552,0,completed
21,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,34.63914921207018,34.63914921207018,00:3;01:3;02:0;03:1;04:0;05:0;06:3;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(16,0);(18,6);(3,5);(6,8);(3,10);(3,13);(12,16);(2,18)",466,0,completed
22,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,28.558955084938916,28.558955084938916,00:3;01:0;02:0;03:2;04:0;05:2;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(15,0);(13,3);(3,5);(15,10);(2,10);(12,18);(4,16);(2,18)",360,0,completed
23,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,47.96767123948601,47.96767123948601,00:0;01:0;02:2;03:2;04:2;05:1;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(1,0);(2,3);(9,0);(14,16);(16,6);(3,14);(12,2);(9,18)",635,0,completed
24,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,38.70943167860234,38.70943167860234,00:3;01:0;02:1;03:2;04:1;05:2;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,0);(2,3);(5,7);(6,8);(2,10);(13,8);(2,15);(16,15)",518,0,completed
25,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,31.47734182158253,31.47734182158253,00:1;01:1;02:1;03:1;04:1;05:0;06:2;07:3,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,0);(1,2);(9,4);(7,9);(15,10);(5,13);(5,15);(16,15)",415,0,completed
26,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,38.80894553049244,38.80894553049244,00:1;01:2;02:1;03:3;04:0;05:1;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(2,7);(17,5);(8,7);(18,10);(1,10);(10,13);(12,12);(2,18)",510,0,completed
27,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,43.262810099519854,43.262810099519854,00:4;01:1;02:1;03:0;04:1;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(17,9);(9,6);(15,5);(3,8);(6,11);(1,13);(2,15);(13,15)",584,0,completed
28,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,33.00008076342672,33.00008076342672,00:1;01:2;02:3;03:1;04:2;05:0;06:1;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,0);(13,7);(7,7);(4,7);(15,15);(1,13);(4,16);(1,18)",448,0,completed
29,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,49.153401209119885,49.153401209119885,00:0;01:0;02:2;03:0;04:1;05:3;06:3;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(3,0);(5,3);(10,1);(5,8);(12,9);(18,2);(15,18);(7,18)",659,0,completed
30,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,38.88394389116871,38.88394389116871,00:0;01:2;02:2;03:0;04:0;05:2;06:3;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(2,0);(17,3);(3,4);(2,8);(2,10);(15,8);(13,17);(7,18)",527,0,completed
31,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,34.45566338809909,34.45566338809909,00:0;01:1;02:5;03:1;04:0;05:1;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(0,1);(0,2);(14,5);(12,8);(3,10);(8,9);(8,15);(6,18)",477,0,completed
32,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,38.56506201294018,38.56506201294018,00:2;01:1;02:1;03:0;04:0;05:4;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,0);(5,1);(4,5);(2,8);(1,14);(14,18);(16,8);(7,17)",511,0,completed
33,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,35.81633750290571,35.81633750290571,00:1;01:2;02:2;03:0;04:1;05:2;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(14,0);(3,2);(6,5);(1,9);(1,14);(15,6);(3,14);(17,17)",481,0,completed
34,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,31.609984846565105,31.609984846565105,00:4;01:0;02:1;03:0;04:2;05:2;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(11,3);(1,3);(6,0);(1,8);(12,7);(5,13);(1,15);(18,17)",422,0,completed
35,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,34.997846411646094,34.997846411646094,00:2;01:3;02:0;03:1;04:1;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(10,0);(18,6);(2,5);(2,8);(16,10);(1,13);(10,15);(8,9)",464,0,completed
36,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,45.31140917191291,45.31140917191291,00:1;01:2;02:0;03:1;04:1;05:0;06:4;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(7,2);(14,16);(2,6);(8,8);(2,9);(2,12);(15,14);(12,17)",616,0,completed
37,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,38.9646924375949,38.9646924375949,00:1;01:2;02:1;03:5;04:0;05:0;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,1);(10,3);(3,5);(17,6);(6,10);(7,11);(1,15);(0,17)",548,0,completed
38,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,33.27861661312274,33.27861661312274,00:0;01:3;02:1;03:2;04:0;05:2;06:2;07:0,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(8,0);(16,2);(7,6);(15,9);(1,10);(14,15);(5,10);(8,18)",417,0,completed
39,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,35.4130019596061,35.4130019596061,00:1;01:2;02:4;03:2;04:0;05:0;06:0;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(4,2);(12,3);(18,4);(12,8);(1,10);(3,13);(2,15);(16,17)",474,0,completed
40,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,39.1975080719067,39.1975080719067,00:2;01:1;02:1;03:1;04:1;05:2;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(6,5);(1,2);(2,4);(1,7);(13,9);(17,17);(1,15);(2,18)",558,0,completed
41,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,31.94917936962803,31.94917936962803,00:1;01:0;02:2;03:0;04:3;05:2;06:0;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(3,1);(2,4);(7,6);(2,7);(13,16);(11,12);(2,15);(5,18)",441,0,completed
42,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,37.03297168124745,37.03297168124745,00:3;01:0;02:0;03:3;04:1;05:0;06:1;07:2,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(18,4);(2,3);(2,5);(18,8);(17,10);(2,13);(10,16);(17,18)",471,0,completed
43,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,35.63864393908034,35.63864393908034,00:1;01:2;02:2;03:0;04:1;05:0;06:0;07:4,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(3,4);(15,3);(6,6);(5,7);(5,9);(10,16);(1,15);(16,13)",477,0,completed
44,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,55.39745298011177,55.39745298011177,00:0;01:2;02:1;03:1;04:1;05:3;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(2,0);(17,17);(12,5);(5,7);(3,12);(8,15);(3,14);(4,18)",796,0,completed
45,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,40.90168270235932,40.90168270235932,00:0;01:4;02:0;03:1;04:0;05:2;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(1,1);(18,10);(9,5);(1,9);(4,10);(11,17);(18,12);(5,18)",546,0,completed
46,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,36.81286750709541,36.81286750709541,00:2;01:0;02:0;03:2;04:1;05:3;06:1;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,0);(2,3);(2,5);(15,4);(4,9);(18,13);(2,16);(17,16)",480,0,completed
47,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,31.771428711300572,31.771428711300572,00:1;01:2;02:1;03:1;04:0;05:2;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(5,1);(9,7);(5,5);(3,9);(3,10);(12,10);(15,12);(4,18)",413,0,completed
48,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,42.37230413746425,42.37230413746425,00:2;01:2;02:1;03:0;04:0;05:2;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(13,3);(5,4);(10,5);(3,8);(2,10);(16,16);(9,10);(2,18)",576,0,completed
49,known_visit,PI,ideal,1.0,19,361,8,10,pi_g19_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,41.00762570773495,41.00762570773495,00:1;01:3;02:0;03:2;04:1;05:0;06:2;07:1,"(0,0);(0,3);(0,5);(0,8);(0,10);(0,13);(0,15);(0,18)","(7,1);(17,6);(1,6);(10,9);(1,12);(2,13);(9,15);(3,18)",571,0,completed
