trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,00,34,6,0,35,0,0,0,0,0,121,69,52,85,8,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,01,5,1,0,6,0,1,0,0,0,35,12,23,173,5,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,02,7,2,0,8,0,1,0,0,0,32,17,15,167,14,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,03,7,1,1,6,2,1,0,0,0,26,16,10,167,20,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,70,38,32,193,13,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,01,27,3,0,28,0,1,0,0,0,81,55,26,183,12,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,02,27,5,0,28,0,1,0,0,0,81,55,26,186,10,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,03,12,0,0,13,0,1,0,0,0,45,26,19,196,35,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,00,21,2,1,16,6,1,0,0,0,76,45,31,245,12,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,PI,rayleigh_style,-50.66,19,361,4,10,pi_h8_rayleigh_m50_66,known_visit_10target_300.csv,01,37,5,0,38,0,1,2,1,0,125,77,48,200,9,known_visit_horizon,commitment_horizon,8,h8,10,4
