trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
48,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,4,8,5,21.297203352690936,21.297203352690936,00,00,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
48,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,5,14,8,37.44153364458762,37.44153364458762,02,02,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
48,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,6,15,11,44.46370776722757,44.46370776722757,02,02,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
48,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,7,2,15,7.538534196102575,7.538534196102575,03,03,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
48,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,8,9,8,28.833628022134068,28.833628022134068,02,02,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
48,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,9,6,8,23.535477524327046,23.535477524327046,02,02,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
48,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,10,11,4,39.34062630751393,39.34062630751393,00,00,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,1,2,11,3.769909057910471,3.769909057910471,02,02,2,1,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,2,3,14,10.668291388390696,10.668291388390696,03,03,2,1,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,3,14,14,41.341864110410455,41.341864110410455,03,03,2,1,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
49,known_visit,HIPC,gilbert_elliot,0.4,19,361,4,10,hipc_gilbert_elliott_drop_0_60_rho_0_8,scenarios/known_visit_g19_t10_n500.csv,4,11,7,23.330826301519807,23.330826301519807,01,01,1,0,True,completed,known_core,known,hipc,3,,gilbert_elliott_drop_0_60_rho_0_8,runs/known_visit_core_500_ge_bursty_rho08/raw/hipc/gilbert_elliott_drop_0_60_rho_0_8,hipc_gilbert_elliott_drop_0_60_rho_0_8
