trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
17,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,53.15994810189404,53.15994810189404,00:1;01:1;02:0;03:1;04:0;05:1;06:1;07:1;08:3;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(10,12);(1,11);(10,11);(18,5);(15,9);(9,11);(6,12);(3,12);(23,16);(3,16);(6,17);(4,18);(22,23)",1151,0,completed
18,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,46.96982693682922,46.96982693682922,00:1;01:0;02:2;03:0;04:0;05:0;06:0;07:1;08:2;09:0;10:1;11:1;12:2,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(13,10);(12,3);(20,6);(5,6);(5,8);(4,10);(14,12);(17,19);(20,20);(5,18);(6,20);(4,21);(24,20)",987,0,completed
19,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,47.82349526446293,47.82349526446293,00:1;01:2;02:0;03:1;04:1;05:0;06:0;07:0;08:1;09:2;10:1;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,5);(24,5);(8,4);(18,6);(17,8);(5,10);(6,12);(8,14);(20,16);(17,17);(21,13);(4,22);(5,24)",1013,0,completed
20,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,7);(10,3);(21,19);(8,3);(12,12);(22,21);(22,4);(16,12);(19,12);(13,14)",10,True,67.57645208708429,67.57645208708429,00:0;01:4;02:1;03:0;04:1;05:0;06:1;07:0;08:2;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(10,1);(24,7);(16,12);(15,11);(13,14);(13,10);(15,12);(12,14);(22,21);(13,18);(12,20);(2,22);(19,12)",1451,0,completed
21,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,6);(8,14);(14,12);(21,0);(2,0);(23,6);(6,20);(1,3);(6,1);(16,19)",10,True,56.10532492315725,56.10532492315725,00:1;01:2;02:0;03:2;04:2;05:0;06:2;07:0;08:0;09:0;10:1;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(6,0);(6,1);(3,4);(8,14);(21,0);(3,10);(16,19);(4,14);(4,16);(5,18);(6,20);(4,22);(3,24)",1308,0,completed
22,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,24);(13,19);(22,5);(17,23);(18,16);(6,6);(23,8);(12,8);(11,11);(1,5)",10,True,55.971906781398495,55.971906781398495,00:0;01:0;02:1;03:1;04:3;05:1;06:0;07:1;08:1;09:0;10:0;11:0;12:2,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(6,7);(7,3);(14,5);(15,6);(22,5);(13,8);(12,12);(13,19);(18,16);(8,18);(11,20);(9,22);(17,23)",1193,0,completed
23,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,9);(17,17);(21,11);(24,6);(7,15);(15,9);(18,0);(13,12);(12,23);(3,13)",10,True,64.21491928635594,64.21491928635594,00:1;01:1;02:1;03:0;04:1;05:0;06:1;07:3;08:0;09:1;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(18,0);(15,9);(3,13);(8,6);(12,9);(14,10);(14,12);(24,6);(7,16);(17,17);(8,20);(9,22);(12,23)",1411,0,completed
24,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,14);(14,3);(19,23);(22,23);(6,15);(18,24);(20,16);(2,16);(9,4);(4,16)",10,True,64.9093023140131,64.9093023140131,00:1;01:1;02:1;03:0;04:0;05:0;06:1;07:0;08:3;09:0;10:1;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(9,4);(14,3);(19,14);(4,6);(7,8);(3,10);(6,17);(9,14);(20,16);(6,18);(18,24);(22,23);(4,24)",1472,0,completed
25,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,11);(23,9);(9,19);(17,21);(21,8);(5,4);(21,11);(2,10);(18,22);(17,9)",10,True,43.512577438285014,43.512577438285014,00:1;01:0;02:1;03:2;04:0;05:1;06:2;07:0;08:0;09:0;10:1;11:1;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(17,9);(4,2);(13,5);(23,9);(12,8);(6,10);(21,11);(5,14);(4,16);(4,18);(9,19);(18,22);(17,21)",908,0,completed
26,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,7);(4,6);(1,13);(7,8);(20,21);(13,6);(17,3);(14,1);(14,5);(14,13)",10,True,53.93037695732442,53.93037695732442,00:3;01:1;02:0;03:2;04:1;05:0;06:2;07:0;08:0;09:0;10:0;11:1;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(22,7);(14,5);(13,5);(13,6);(12,8);(12,10);(14,13);(9,14);(11,15);(8,17);(15,20);(20,21);(11,24)",1157,0,completed
27,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,4);(2,11);(21,7);(5,3);(3,19);(3,10);(20,8);(7,0);(4,19);(2,15)",10,True,43.19086862716613,43.19086862716613,00:1;01:1;02:3;03:0;04:0;05:1;06:1;07:1;08:0;09:2;10:0;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(7,0);(5,3);(21,7);(4,6);(3,9);(3,10);(3,11);(2,15);(2,16);(4,19);(3,20);(2,21);(3,24)",1035,0,completed
28,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,21);(20,18);(20,23);(23,3);(12,14);(20,19);(0,9);(4,4);(5,3);(13,8)",10,True,63.42541863545715,63.42541863545715,00:0;01:2;02:1;03:0;04:1;05:1;06:1;07:2;08:0;09:0;10:1;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(20,7);(23,3);(11,4);(8,6);(11,11);(14,8);(12,15);(20,19);(6,15);(18,18);(11,21);(18,22);(20,23)",1364,0,completed
29,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,20);(2,17);(23,18);(11,20);(1,21);(19,18);(10,19);(16,20);(8,16);(16,0)",10,True,76.39897320297132,76.39897320297132,00:1;01:2;02:0;03:0;04:0;05:0;06:0;07:2;08:1;09:0;10:1;11:2;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(16,0);(23,18);(3,4);(12,6);(3,8);(12,10);(4,12);(10,19);(3,17);(12,18);(11,20);(16,20);(20,20)",1759,0,completed
30,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,1);(19,11);(2,0);(23,14);(23,17);(19,13);(9,1);(13,4);(8,1);(24,11)",10,True,60.46632313313013,60.46632313313013,00:4;01:0;02:1;03:0;04:1;05:0;06:0;07:1;08:0;09:1;10:2;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(9,1);(8,2);(13,4);(8,5);(19,11);(8,10);(8,12);(19,13);(10,16);(23,17);(24,11);(5,22);(7,24)",1344,0,completed
31,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,1);(13,22);(10,8);(2,17);(3,23);(16,15);(19,20);(12,10);(2,3);(11,9)",10,True,45.52632266338906,45.52632266338906,00:2;01:1;02:1;03:0;04:2;05:0;06:1;07:0;08:0;09:0;10:1;11:2;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,17);(12,10);(4,3);(4,5);(11,9);(5,10);(16,15);(5,16);(12,15);(6,19);(19,20);(13,22);(7,24)",988,0,completed
32,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(13,4);(19,14);(18,4);(11,24);(15,8);(10,10);(12,5);(2,18);(24,19)",10,True,50.72927422368509,50.72927422368509,00:2;01:1;02:0;03:1;04:1;05:0;06:0;07:2;08:0;09:1;10:1;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(18,4);(12,6);(11,6);(10,10);(15,8);(9,10);(6,12);(24,19);(12,15);(13,18);(13,20);(5,22);(12,24)",1084,0,completed
33,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,3);(4,12);(23,0);(12,7);(3,14);(8,4);(20,8);(9,24);(23,6);(5,20)",10,True,48.060566387328095,48.060566387328095,00:0;01:2;02:0;03:2;04:0;05:1;06:1;07:1;08:1;09:0;10:1;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(5,0);(8,4);(3,4);(23,0);(3,8);(12,7);(4,12);(3,14);(20,8);(4,18);(5,20);(3,22);(9,24)",1093,0,completed
34,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,4);(12,5);(19,3);(8,0);(14,6);(17,10);(10,8);(20,10);(11,24);(3,3)",10,True,36.763701984089316,36.763701984089316,00:1;01:1;02:2;03:2;04:1;05:2;06:0;07:0;08:0;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,0);(8,3);(12,5);(19,3);(10,8);(20,10);(7,11);(3,12);(7,16);(8,18);(5,20);(5,22);(11,24)",783,0,completed
35,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(7,3);(14,16);(17,5);(9,24);(16,11);(14,8);(22,20);(17,7);(6,3)",10,True,45.69732906238087,45.69732906238087,00:0;01:1;02:2;03:2;04:0;05:1;06:0;07:0;08:2;09:0;10:0;11:1;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(8,2);(14,8);(8,3);(17,7);(10,8);(16,11);(10,12);(4,14);(22,20);(4,18);(5,20);(8,20);(10,24)",986,0,completed
36,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(6,11);(19,8);(15,15);(17,18);(18,8);(23,12);(18,18);(15,12);(15,13);(24,12)",10,True,38.77269251413067,38.77269251413067,00:0;01:0;02:0;03:2;04:0;05:3;06:3;07:0;08:1;09:0;10:1;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(7,0);(14,2);(18,6);(19,8);(14,12);(15,15);(24,12);(5,14);(17,18);(5,18);(18,18);(5,22);(5,24)",769,0,completed
37,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,4);(13,14);(23,2);(22,11);(13,5);(6,16);(5,11);(18,23);(19,8);(24,5)",10,True,59.7570953122575,59.7570953122575,00:1;01:1;02:2;03:0;04:1;05:1;06:1;07:1;08:1;09:0;10:0;11:0;12:1,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(10,4);(13,5);(23,2);(7,6);(19,8);(22,11);(8,10);(14,14);(7,16);(12,16);(3,20);(10,22);(18,23)",1303,0,completed
38,known_visit,ACBBA,ideal,1.0,25,625,13,10,acbba_g25_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,43.86720837285135,43.86720837285135,00:0;01:1;02:0;03:0;04:1;05:1;06:3;07:0;08:1;09:2;10:1;11:0;12:0,"(0,0);(0,2);(0,4);(0,6);(0,8);(0,10);(0,12);(0,14);(0,16);(0,18);(0,20);(0,22);(0,24)","(2,2);(8,2);(6,4);(3,10);(9,15);(3,13);(24,10);(7,14);(6,15);(14,18);(8,20);(4,22);(8,24)",983,0,completed
