trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
0,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,18);01:(15,8);02:(17,17);03:(13,1)",00:0;01:0;02:0;03:0,,completed
1,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,5);01:(12,18);02:(15,2);03:(16,18)",00:0;01:0;02:0;03:0,,completed
2,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(7,15);01:(7,16);02:(7,17);03:(3,7)",00:0;01:0;02:0;03:0,,completed
3,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,0);01:(17,8);02:(18,2);03:(18,11)",00:0;01:0;02:0;03:0,,completed
4,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,1);01:(16,15);02:(18,11);03:(14,0)",00:0;01:0;02:0;03:0,,completed
5,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,8);01:(4,7);02:(3,7);03:(4,15)",00:0;01:0;02:0;03:0,,completed
6,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,11);01:(8,0);02:(12,15);03:(12,17)",00:0;01:0;02:0;03:0,,completed
7,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,16);01:(17,17);02:(17,15);03:(18,16)",00:0;01:0;02:0;03:0,,completed
8,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,5);01:(3,4);02:(15,18);03:(6,6)",00:0;01:0;02:0;03:0,,completed
9,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,13);01:(9,5);02:(5,1);03:(10,5)",00:0;01:0;02:0;03:0,,completed
10,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,7);01:(17,6);02:(15,16);03:(18,18)",00:0;01:0;02:0;03:0,,completed
11,DGA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,dga_gilbert_elliott_drop_0_40_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,6);01:(3,6);02:(17,17);03:(3,7)",00:0;01:0;02:0;03:0,,completed
