trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,38.42873781079092,38.42873781079092,00:0;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(7,0);(2,11);(16,5);(17,17)",232,0,completed
1,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,24.405893833487536,24.405893833487536,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(0,8);(10,1);(6,9);(7,16)",144,0,completed
2,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,40.28237024815544,40.28237024815544,00:1;01:0;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(8,8);(4,6);(2,13);(11,5)",264,0,completed
3,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,36.701252765394656,36.701252765394656,00:0;01:2;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(1,16);(17,11);(5,14);(3,15)",225,0,completed
4,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,48.945327703117215,48.945327703117215,00:4;01:1;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,7);(16,4);(10,10);(10,11)",293,0,completed
5,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,37.20734722940351,37.20734722940351,00:2;01:0;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(4,4);(6,3);(17,11);(6,2)",222,0,completed
6,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,62.58070794080875,62.58070794080875,00:2;01:1;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(5,3);(5,4);(2,7);(15,5)",430,0,completed
7,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,32.678986149329894,32.678986149329894,00:1;01:1;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(12,7);(15,10);(18,10);(1,18)",185,0,completed
8,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,31.481278394063096,31.481278394063096,00:0;01:2;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(0,0);(13,5);(8,6);(12,11)",187,0,completed
9,known_visit,PI,bernoulli,drop_0.25,19,361,4,5,targets_5_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,36.98482698221947,36.98482698221947,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,15);(15,0);(11,5);(5,17)",218,0,completed
