trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,116,25,91,99,20,0,2,2,336,564,106,119,217,241,95,286,95,0.24480369515011546,3.393939393939394,3.142857142857143,0.8189655172413793,1.043956043956044,0.9595959595959596,clue:6;collision_intent:118;pi_entry:95;state:116;target:1,40,121,0.04040404040404044,completed
1,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,38,38,0,41,0,0,0,0,78,139,16,40,38,78,0,0,0,0.21333333333333335,1.9024390243902438,0.0,0.0,0.0,0.0,collision_intent:39;state:38;target:1,13,27,0.016260162601626105,completed
2,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,97,97,0,100,0,0,0,0,196,350,41,99,97,196,0,0,0,0.21243523316062177,1.96,0.0,0.0,0.0,0.0,collision_intent:98;state:97;target:1,33,67,0.006666666666666821,completed
3,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,84,35,49,85,2,0,3,2,247,407,86,89,158,182,65,176,65,0.2721518987341772,2.9058823529411764,3.5918367346938775,0.7738095238095238,1.3265306122448979,0.7647058823529411,clue:9;collision_intent:88;pi_entry:65;state:84;target:1,29,88,0.02352941176470602,completed
4,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,245,72,173,195,53,0,10,6,709,1189,227,256,453,504,205,565,205,0.25055187637969095,3.635897435897436,3.2658959537572256,0.8367346938775511,1.1849710982658959,1.0512820512820513,clue:3;collision_intent:255;pi_entry:205;state:245;target:1,83,242,0.05128205128205132,completed
5,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,47,47,0,50,0,0,0,0,95,158,30,48,47,95,0,0,0,0.3191489361702128,1.9,0.0,0.0,0.0,0.0,collision_intent:47;state:47;target:1,16,33,0.01333333333333342,completed
6,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,128,59,69,121,10,0,0,0,348,593,100,130,218,261,87,230,87,0.2304147465437788,2.87603305785124,3.3333333333333335,0.6796875,1.2608695652173914,0.71900826446281,clue:3;collision_intent:129;pi_entry:87;state:128;target:1,44,122,0.03305785123966953,completed
7,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,159,152,7,162,0,0,0,0,330,580,78,160,170,322,8,25,8,0.22941176470588234,2.037037037037037,3.5714285714285716,0.050314465408805034,1.1428571428571428,0.04938271604938271,clue:3;collision_intent:159;pi_entry:8;state:159;target:1,53,111,0.0,completed
8,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,136,71,65,132,7,0,0,0,367,623,109,137,230,281,86,225,86,0.23799126637554585,2.7803030303030303,3.4615384615384617,0.6323529411764706,1.323076923076923,0.6515151515151515,clue:8;collision_intent:136;pi_entry:86;state:136;target:1,46,129,0.030303030303030276,completed
9,dcta_parity_v1,custom,0690372b5c8441436ded53746c6b370f1aa18ebb7a7f2c9268e393591b984742,7dc2228f3c50b39b18dcc2d6aa0e782f452a5e52aac7edce7bf586c910277b48,PI,bernoulli,drop_0.25,25,625,3,220.0,208.333333,pi_g25_d220_bernoulli_drop_0_25,reruns\grid_density\scenarios\clips\scaling_grid25_trials50.csv,clue_search,1,1,0,4,0,0,0,0,5,6,1,4,1,5,0,0,0,1.0,1.25,0.0,0.0,0.0,0.0,collision_intent:3;state:1;target:1,1,3,0.16666666666666674,completed
