stage,environment,algorithm_key,algorithm,commitment_horizon,dga_iterations,comm_label,comm_model,comm_level,grid_size,target_cells_per_robot,robot_count,scenario_file,out_dir,run_id,expected_trials,command
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,19,85,5,scenarios/grid_known/g19_d85_t10_bernoulli_025_dga/task_1037_g19_d85_t10_bernoulli_025_dga_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density85/bernoulli_025/dga,g19_d85_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,19,50,8,scenarios/grid_known/g19_d50_t10_ideal_cbaa/task_1040_g19_d50_t10_ideal_cbaa_t00_24.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/ideal/cbaa,g19_d50_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,19,50,8,scenarios/grid_known/g19_d50_t10_ideal_acbba/task_1046_g19_d50_t10_ideal_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/ideal/acbba,g19_d50_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,19,50,8,scenarios/grid_known/g19_d50_t10_ideal_dmchba/task_1058_g19_d50_t10_ideal_dmchba_t10_19.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/ideal/dmchba,g19_d50_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,19,50,8,scenarios/grid_known/g19_d50_t10_ideal_hipc/task_1052_g19_d50_t10_ideal_hipc_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/ideal/hipc,g19_d50_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,19,50,8,scenarios/grid_known/g19_d50_t10_ideal_pi/task_1051_g19_d50_t10_ideal_pi_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/ideal/pi,g19_d50_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,19,50,8,scenarios/grid_known/g19_d50_t10_ideal_dga/task_1066_g19_d50_t10_ideal_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/ideal/dga,g19_d50_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,19,50,8,scenarios/grid_known/g19_d50_t10_bernoulli_025_cbaa/task_1068_g19_d50_t10_bernoulli_025_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/bernoulli_025/cbaa,g19_d50_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,19,50,8,scenarios/grid_known/g19_d50_t10_bernoulli_025_acbba/task_1071_g19_d50_t10_bernoulli_025_acbba_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/bernoulli_025/acbba,g19_d50_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,19,50,8,scenarios/grid_known/g19_d50_t10_bernoulli_025_dmchba/task_1084_g19_d50_t10_bernoulli_025_dmchba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/bernoulli_025/dmchba,g19_d50_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,19,50,8,scenarios/grid_known/g19_d50_t10_bernoulli_025_hipc/task_1083_g19_d50_t10_bernoulli_025_hipc_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/bernoulli_025/hipc,g19_d50_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,19,50,8,scenarios/grid_known/g19_d50_t10_bernoulli_025_pi/task_1074_g19_d50_t10_bernoulli_025_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/bernoulli_025/pi,g19_d50_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,19,50,8,scenarios/grid_known/g19_d50_t10_bernoulli_025_dga/task_1089_g19_d50_t10_bernoulli_025_dga_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid19/density50/bernoulli_025/dga,g19_d50_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,25,220,3,scenarios/grid_known/g25_d220_t10_ideal_cbaa/task_1095_g25_d220_t10_ideal_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/ideal/cbaa,g25_d220_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,25,220,3,scenarios/grid_known/g25_d220_t10_ideal_acbba/task_1100_g25_d220_t10_ideal_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/ideal/acbba,g25_d220_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,25,220,3,scenarios/grid_known/g25_d220_t10_ideal_dmchba/task_1115_g25_d220_t10_ideal_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,25,220,3,scenarios/grid_known/g25_d220_t10_ideal_hipc/task_1108_g25_d220_t10_ideal_hipc_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/ideal/hipc,g25_d220_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,25,220,3,scenarios/grid_known/g25_d220_t10_ideal_pi/task_1101_g25_d220_t10_ideal_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/ideal/pi,g25_d220_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,25,220,3,scenarios/grid_known/g25_d220_t10_ideal_dga/task_1120_g25_d220_t10_ideal_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,25,220,3,scenarios/grid_known/g25_d220_t10_bernoulli_025_cbaa/task_1121_g25_d220_t10_bernoulli_025_cbaa_t00_24.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/cbaa,g25_d220_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,25,220,3,scenarios/grid_known/g25_d220_t10_bernoulli_025_acbba/task_1123_g25_d220_t10_bernoulli_025_acbba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/acbba,g25_d220_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,25,220,3,scenarios/grid_known/g25_d220_t10_bernoulli_025_dmchba/task_1142_g25_d220_t10_bernoulli_025_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dmchba,g25_d220_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,25,220,3,scenarios/grid_known/g25_d220_t10_bernoulli_025_hipc/task_1137_g25_d220_t10_bernoulli_025_hipc_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/hipc,g25_d220_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,25,220,3,scenarios/grid_known/g25_d220_t10_bernoulli_025_pi/task_1132_g25_d220_t10_bernoulli_025_pi_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/pi,g25_d220_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,25,220,3,scenarios/grid_known/g25_d220_t10_bernoulli_025_dga/task_1147_g25_d220_t10_bernoulli_025_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density220/bernoulli_025/dga,g25_d220_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,25,140,5,scenarios/grid_known/g25_d140_t10_ideal_cbaa/task_1148_g25_d140_t10_ideal_cbaa_t00_24.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/ideal/cbaa,g25_d140_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,25,140,5,scenarios/grid_known/g25_d140_t10_ideal_acbba/task_1150_g25_d140_t10_ideal_acbba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/ideal/acbba,g25_d140_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,25,140,5,scenarios/grid_known/g25_d140_t10_ideal_dmchba/task_1169_g25_d140_t10_ideal_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/ideal/dmchba,g25_d140_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,25,140,5,scenarios/grid_known/g25_d140_t10_ideal_hipc/task_1160_g25_d140_t10_ideal_hipc_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/ideal/hipc,g25_d140_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,25,140,5,scenarios/grid_known/g25_d140_t10_ideal_pi/task_1157_g25_d140_t10_ideal_pi_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/ideal/pi,g25_d140_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,25,140,5,scenarios/grid_known/g25_d140_t10_ideal_dga/task_1172_g25_d140_t10_ideal_dga_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/ideal/dga,g25_d140_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,25,140,5,scenarios/grid_known/g25_d140_t10_bernoulli_025_cbaa/task_1176_g25_d140_t10_bernoulli_025_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/cbaa,g25_d140_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,25,140,5,scenarios/grid_known/g25_d140_t10_bernoulli_025_acbba/task_1181_g25_d140_t10_bernoulli_025_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/acbba,g25_d140_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,25,140,5,scenarios/grid_known/g25_d140_t10_bernoulli_025_dmchba/task_1193_g25_d140_t10_bernoulli_025_dmchba_t10_19.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,25,140,5,scenarios/grid_known/g25_d140_t10_bernoulli_025_hipc/task_1187_g25_d140_t10_bernoulli_025_hipc_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/hipc,g25_d140_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,25,140,5,scenarios/grid_known/g25_d140_t10_bernoulli_025_pi/task_1186_g25_d140_t10_bernoulli_025_pi_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/pi,g25_d140_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,25,140,5,scenarios/grid_known/g25_d140_t10_bernoulli_025_dga/task_1201_g25_d140_t10_bernoulli_025_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dga,g25_d140_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,25,85,8,scenarios/grid_known/g25_d85_t10_ideal_cbaa/task_1203_g25_d85_t10_ideal_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/ideal/cbaa,g25_d85_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,25,85,8,scenarios/grid_known/g25_d85_t10_ideal_acbba/task_1206_g25_d85_t10_ideal_acbba_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/ideal/acbba,g25_d85_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,25,85,8,scenarios/grid_known/g25_d85_t10_ideal_dmchba/task_1219_g25_d85_t10_ideal_dmchba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/ideal/dmchba,g25_d85_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,25,85,8,scenarios/grid_known/g25_d85_t10_ideal_hipc/task_1218_g25_d85_t10_ideal_hipc_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/ideal/hipc,g25_d85_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,25,85,8,scenarios/grid_known/g25_d85_t10_ideal_pi/task_1209_g25_d85_t10_ideal_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/ideal/pi,g25_d85_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,25,85,8,scenarios/grid_known/g25_d85_t10_ideal_dga/task_1224_g25_d85_t10_ideal_dga_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/ideal/dga,g25_d85_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,25,85,8,scenarios/grid_known/g25_d85_t10_bernoulli_025_cbaa/task_1229_g25_d85_t10_bernoulli_025_cbaa_t00_24.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/bernoulli_025/cbaa,g25_d85_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,25,85,8,scenarios/grid_known/g25_d85_t10_bernoulli_025_acbba/task_1235_g25_d85_t10_bernoulli_025_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/bernoulli_025/acbba,g25_d85_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,25,85,8,scenarios/grid_known/g25_d85_t10_bernoulli_025_dmchba/task_1250_g25_d85_t10_bernoulli_025_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/bernoulli_025/dmchba,g25_d85_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,25,85,8,scenarios/grid_known/g25_d85_t10_bernoulli_025_hipc/task_1243_g25_d85_t10_bernoulli_025_hipc_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/bernoulli_025/hipc,g25_d85_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,25,85,8,scenarios/grid_known/g25_d85_t10_bernoulli_025_pi/task_1236_g25_d85_t10_bernoulli_025_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/bernoulli_025/pi,g25_d85_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,25,85,8,scenarios/grid_known/g25_d85_t10_bernoulli_025_dga/task_1255_g25_d85_t10_bernoulli_025_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density85/bernoulli_025/dga,g25_d85_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,25,50,13,scenarios/grid_known/g25_d50_t10_ideal_cbaa/task_1257_g25_d50_t10_ideal_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/ideal/cbaa,g25_d50_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,25,50,13,scenarios/grid_known/g25_d50_t10_ideal_acbba/task_1258_g25_d50_t10_ideal_acbba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/ideal/acbba,g25_d50_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,25,50,13,scenarios/grid_known/g25_d50_t10_ideal_dmchba/task_1277_g25_d50_t10_ideal_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/ideal/dmchba,g25_d50_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,25,50,13,scenarios/grid_known/g25_d50_t10_ideal_hipc/task_1272_g25_d50_t10_ideal_hipc_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/ideal/hipc,g25_d50_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,25,50,13,scenarios/grid_known/g25_d50_t10_ideal_pi/task_1267_g25_d50_t10_ideal_pi_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/ideal/pi,g25_d50_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,25,50,13,scenarios/grid_known/g25_d50_t10_ideal_dga/task_1282_g25_d50_t10_ideal_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/ideal/dga,g25_d50_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,25,50,13,scenarios/grid_known/g25_d50_t10_bernoulli_025_cbaa/task_1284_g25_d50_t10_bernoulli_025_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/cbaa,g25_d50_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,25,50,13,scenarios/grid_known/g25_d50_t10_bernoulli_025_acbba/task_1285_g25_d50_t10_bernoulli_025_acbba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/acbba,g25_d50_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,25,50,13,scenarios/grid_known/g25_d50_t10_bernoulli_025_dmchba/task_1304_g25_d50_t10_bernoulli_025_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,25,50,13,scenarios/grid_known/g25_d50_t10_bernoulli_025_hipc/task_1295_g25_d50_t10_bernoulli_025_hipc_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/hipc,g25_d50_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,25,50,13,scenarios/grid_known/g25_d50_t10_bernoulli_025_pi/task_1292_g25_d50_t10_bernoulli_025_pi_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/pi,g25_d50_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,25,50,13,scenarios/grid_known/g25_d50_t10_bernoulli_025_dga/task_1307_g25_d50_t10_bernoulli_025_dga_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,34,220,6,scenarios/grid_known/g34_d220_t10_ideal_cbaa/task_1311_g34_d220_t10_ideal_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/ideal/cbaa,g34_d220_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,34,220,6,scenarios/grid_known/g34_d220_t10_ideal_acbba/task_1316_g34_d220_t10_ideal_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/ideal/acbba,g34_d220_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,220,6,scenarios/grid_known/g34_d220_t10_ideal_dmchba/task_1328_g34_d220_t10_ideal_dmchba_t10_19.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/ideal/dmchba,g34_d220_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,34,220,6,scenarios/grid_known/g34_d220_t10_ideal_hipc/task_1322_g34_d220_t10_ideal_hipc_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/ideal/hipc,g34_d220_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,34,220,6,scenarios/grid_known/g34_d220_t10_ideal_pi/task_1321_g34_d220_t10_ideal_pi_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/ideal/pi,g34_d220_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,34,220,6,scenarios/grid_known/g34_d220_t10_ideal_dga/task_1336_g34_d220_t10_ideal_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/ideal/dga,g34_d220_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,220,6,scenarios/grid_known/g34_d220_t10_bernoulli_025_cbaa/task_1338_g34_d220_t10_bernoulli_025_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/cbaa,g34_d220_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,34,220,6,scenarios/grid_known/g34_d220_t10_bernoulli_025_acbba/task_1341_g34_d220_t10_bernoulli_025_acbba_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/acbba,g34_d220_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,220,6,scenarios/grid_known/g34_d220_t10_bernoulli_025_dmchba/task_1354_g34_d220_t10_bernoulli_025_dmchba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dmchba,g34_d220_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,34,220,6,scenarios/grid_known/g34_d220_t10_bernoulli_025_hipc/task_1353_g34_d220_t10_bernoulli_025_hipc_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/hipc,g34_d220_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,34,220,6,scenarios/grid_known/g34_d220_t10_bernoulli_025_pi/task_1344_g34_d220_t10_bernoulli_025_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/pi,g34_d220_t10_bernoulli_025_pi,50,
grid_known,known,dga,DGA,3,25,bernoulli_025,bernoulli,0.25,34,220,6,scenarios/grid_known/g34_d220_t10_bernoulli_025_dga/task_1359_g34_d220_t10_bernoulli_025_dga_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density220/bernoulli_025/dga,g34_d220_t10_bernoulli_025_dga,50,
grid_known,known,cbaa,CBAA,,,ideal,ideal,1.0,34,140,9,scenarios/grid_known/g34_d140_t10_ideal_cbaa/task_1365_g34_d140_t10_ideal_cbaa_t25_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/ideal/cbaa,g34_d140_t10_ideal_cbaa,50,
grid_known,known,acbba,ACBBA,3,,ideal,ideal,1.0,34,140,9,scenarios/grid_known/g34_d140_t10_ideal_acbba/task_1370_g34_d140_t10_ideal_acbba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/ideal/acbba,g34_d140_t10_ideal_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,ideal,ideal,1.0,34,140,9,scenarios/grid_known/g34_d140_t10_ideal_dmchba/task_1385_g34_d140_t10_ideal_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/ideal/dmchba,g34_d140_t10_ideal_dmchba,50,
grid_known,known,hipc,HIPC,8,,ideal,ideal,1.0,34,140,9,scenarios/grid_known/g34_d140_t10_ideal_hipc/task_1378_g34_d140_t10_ideal_hipc_t20_29.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/ideal/hipc,g34_d140_t10_ideal_hipc,50,
grid_known,known,pi,PI,5,,ideal,ideal,1.0,34,140,9,scenarios/grid_known/g34_d140_t10_ideal_pi/task_1371_g34_d140_t10_ideal_pi_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/ideal/pi,g34_d140_t10_ideal_pi,50,
grid_known,known,dga,DGA,3,25,ideal,ideal,1.0,34,140,9,scenarios/grid_known/g34_d140_t10_ideal_dga/task_1390_g34_d140_t10_ideal_dga_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/ideal/dga,g34_d140_t10_ideal_dga,50,
grid_known,known,cbaa,CBAA,,,bernoulli_025,bernoulli,0.25,34,140,9,scenarios/grid_known/g34_d140_t10_bernoulli_025_cbaa/task_1391_g34_d140_t10_bernoulli_025_cbaa_t00_24.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/bernoulli_025/cbaa,g34_d140_t10_bernoulli_025_cbaa,50,
grid_known,known,acbba,ACBBA,3,,bernoulli_025,bernoulli,0.25,34,140,9,scenarios/grid_known/g34_d140_t10_bernoulli_025_acbba/task_1393_g34_d140_t10_bernoulli_025_acbba_t00_09.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/bernoulli_025/acbba,g34_d140_t10_bernoulli_025_acbba,50,
grid_known,known,dmchba,DMCHBA,3,,bernoulli_025,bernoulli,0.25,34,140,9,scenarios/grid_known/g34_d140_t10_bernoulli_025_dmchba/task_1412_g34_d140_t10_bernoulli_025_dmchba_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/bernoulli_025/dmchba,g34_d140_t10_bernoulli_025_dmchba,50,
grid_known,known,hipc,HIPC,8,,bernoulli_025,bernoulli,0.25,34,140,9,scenarios/grid_known/g34_d140_t10_bernoulli_025_hipc/task_1407_g34_d140_t10_bernoulli_025_hipc_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/bernoulli_025/hipc,g34_d140_t10_bernoulli_025_hipc,50,
grid_known,known,pi,PI,5,,bernoulli_025,bernoulli,0.25,34,140,9,scenarios/grid_known/g34_d140_t10_bernoulli_025_pi/task_1402_g34_d140_t10_bernoulli_025_pi_t40_49.csv,runs/known_visit_sensitivity_grid_density_50/raw/grid34/density140/bernoulli_025/pi,g34_d140_t10_bernoulli_025_pi,50,
