trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,19);(19,17);(5,6);(15,7);(18,8);(10,8);(22,4);(18,0);(16,19);(4,13)",10,True,71.37779184958872,71.37779184958872,00:3;01:3;02:0;03:0;04:1;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(18,0);(18,8);(1,7);(2,10);(5,13);(19,17);(16,19);(7,22)",989,0,completed
11,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,11);(6,17);(9,3);(9,13);(12,20);(2,14);(16,16);(20,1);(20,16);(12,19)",10,True,45.67000755803011,45.67000755803011,00:1;01:1;02:1;03:0;04:4;05:3;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(20,1);(9,3);(9,13);(1,10);(20,11);(12,20);(1,21);(1,24)",616,0,completed
12,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,15);(19,20);(4,24);(14,12);(9,13);(5,13);(14,13);(14,9);(13,3);(13,6)",10,True,41.64411965195803,41.64411965195803,00:2;01:0;02:0;03:3;04:1;05:2;06:1;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(13,6);(2,3);(1,8);(14,13);(5,14);(14,9);(19,20);(4,24)",547,0,completed
13,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,9);(15,5);(2,20);(2,18);(23,0);(16,9);(13,16);(22,12);(2,3);(12,19)",10,True,50.599968560899,50.599968560899,00:1;01:1;02:2;03:0;04:1;05:3;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(23,0);(2,3);(16,9);(1,10);(2,18);(22,9);(12,19);(1,24)",681,0,completed
14,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,19);(12,23);(23,21);(3,18);(1,5);(10,4);(12,2);(22,16);(22,11);(1,6)",10,True,54.51411208160197,54.51411208160197,00:2;01:0;02:2;03:0;04:3;05:2;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(12,2);(2,3);(1,5);(2,9);(23,21);(22,11);(12,23);(2,24)",742,0,completed
15,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,0);(3,20);(11,15);(12,22);(12,12);(7,23);(15,0);(19,18);(23,16);(20,8)",10,True,48.60677274688563,48.60677274688563,00:2;01:0;02:2;03:0;04:3;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(15,0);(3,3);(20,8);(5,10);(23,16);(3,20);(12,22);(1,24)",645,0,completed
16,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,8);(6,17);(5,12);(12,11);(18,17);(3,18);(16,16);(13,21);(11,3);(14,9)",10,True,59.639759648127146,59.639759648127146,00:1;01:0;02:0;03:2;04:2;05:1;06:1;07:3,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(11,3);(1,3);(3,7);(12,11);(18,17);(13,19);(3,18);(19,8)",811,0,completed
17,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,55.91076419884676,55.91076419884676,00:0;01:0;02:1;03:2;04:4;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(1,3);(17,5);(4,12);(22,23);(1,13);(8,10);(1,22)",778,0,completed
18,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,47.10845432666796,47.10845432666796,00:0;01:0;02:0;03:3;04:2;05:1;06:2;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(3,1);(3,7);(11,7);(20,6);(14,15);(2,20);(17,20);(24,20)",605,0,completed
19,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,54.46952861132002,54.46952861132002,00:1;01:2;02:2;03:3;04:1;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,5);(24,5);(18,6);(20,16);(21,13);(3,17);(2,21);(4,24)",719,0,completed
20,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,7);(10,3);(21,19);(8,3);(12,12);(22,21);(22,4);(16,12);(19,12);(13,14)",10,True,46.71225208797622,46.71225208797622,00:0;01:4;02:0;03:3;04:0;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(9,0);(24,7);(8,7);(19,12);(1,14);(13,14);(21,19);(2,24)",606,0,completed
21,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,6);(8,14);(14,12);(21,0);(2,0);(23,6);(6,20);(1,3);(6,1);(16,19)",10,True,83.87350255377504,83.87350255377504,00:2;01:1;02:1;03:0;04:2;05:1;06:0;07:3,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(6,1);(1,4);(1,6);(1,9);(16,15);(6,20);(3,21);(21,0)",1222,0,completed
22,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,24);(13,19);(22,5);(17,23);(18,16);(6,6);(23,8);(12,8);(11,11);(1,5)",10,True,47.90931178254449,47.90931178254449,00:0;01:2;02:1;03:1;04:2;05:0;06:2;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,0);(23,8);(6,6);(1,5);(12,8);(1,17);(18,16);(17,23)",639,0,completed
23,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,9);(17,17);(21,11);(24,6);(7,15);(15,9);(18,0);(13,12);(12,23);(3,13)",10,True,55.77586213264051,55.77586213264051,00:1;01:0;02:4;03:2;04:2;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(18,0);(3,3);(24,6);(17,17);(7,15);(1,17);(3,21);(12,19)",745,0,completed
24,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,14);(14,3);(19,23);(22,23);(6,15);(18,24);(20,16);(2,16);(9,4);(4,16)",10,True,60.923781364032074,60.923781364032074,00:3;01:0;02:1;03:0;04:3;05:2;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(20,16);(3,3);(12,3);(2,11);(22,23);(5,16);(2,21);(18,24)",823,0,completed
25,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,11);(23,9);(9,19);(17,21);(21,8);(5,4);(21,11);(2,10);(18,22);(17,9)",10,True,48.410982603417985,48.410982603417985,00:0;01:3;02:3;03:1;04:0;05:1;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(5,1);(17,9);(23,9);(2,10);(2,13);(16,21);(1,21);(17,21)",634,0,completed
26,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,7);(4,6);(1,13);(7,8);(20,21);(13,6);(17,3);(14,1);(14,5);(14,13)",10,True,48.47734935344353,48.47734935344353,00:3;01:2;02:2;03:2;04:0;05:0;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(22,7);(7,8);(14,6);(14,13);(6,14);(20,20);(1,17);(20,21)",584,0,completed
27,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,4);(2,11);(21,7);(5,3);(3,19);(3,10);(20,8);(7,0);(4,19);(2,15)",10,True,37.538394719457266,37.538394719457266,00:1;01:2;02:2;03:2;04:1;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(7,0);(5,3);(20,8);(2,11);(2,15);(2,17);(4,19);(2,24)",539,0,completed
28,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,21);(20,18);(20,23);(23,3);(12,14);(20,19);(0,9);(4,4);(5,3);(13,8)",10,True,50.820426723968616,50.820426723968616,00:0;01:0;02:2;03:3;04:0;05:3;06:1;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,0);(2,3);(5,3);(23,3);(1,14);(20,19);(5,21);(20,23)",682,0,completed
29,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,20);(2,17);(23,18);(11,20);(1,21);(19,18);(10,19);(16,20);(8,16);(16,0)",10,True,59.22461502624676,59.22461502624676,00:1;01:0;02:1;03:3;04:0;05:2;06:3;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(16,0);(3,3);(16,20);(23,18);(2,14);(8,16);(10,19);(2,24)",806,0,completed
30,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,1);(19,11);(2,0);(23,14);(23,17);(19,13);(9,1);(13,4);(8,1);(24,11)",10,True,57.77300719046543,57.77300719046543,00:4;01:0;02:3;03:0;04:1;05:0;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(9,1);(7,2);(24,11);(1,10);(19,13);(1,17);(1,21);(23,14)",784,0,completed
31,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,1);(13,22);(10,8);(2,17);(3,23);(16,15);(19,20);(12,10);(2,3);(11,9)",10,True,48.56959913752866,48.56959913752866,00:1;01:1;02:2;03:3;04:0;05:3;06:0;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(1,2);(10,3);(11,9);(19,20);(2,14);(13,22);(3,21);(2,24)",669,0,completed
32,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(13,4);(19,14);(18,4);(11,24);(15,8);(10,10);(12,5);(2,18);(24,19)",10,True,48.00699817447472,48.00699817447472,00:0;01:3;02:0;03:2;04:2;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,0);(18,4);(9,7);(15,8);(24,19);(2,18);(11,24);(3,24)",636,0,completed
33,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,3);(4,12);(23,0);(12,7);(3,14);(8,4);(20,8);(9,24);(23,6);(5,20)",10,True,67.0618190154279,67.0618190154279,00:0;01:4;02:0;03:1;04:1;05:2;06:1;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(9,0);(20,8);(2,7);(4,12);(4,14);(23,0);(5,20);(9,24)",943,0,completed
34,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,4);(12,5);(19,3);(8,0);(14,6);(17,10);(10,8);(20,10);(11,24);(3,3)",10,True,44.646215950103674,44.646215950103674,00:3;01:1;02:3;03:0;04:0;05:2;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(12,5);(3,3);(19,3);(9,9);(2,14);(20,10);(2,21);(11,24)",586,0,completed
35,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(7,3);(14,16);(17,5);(9,24);(16,11);(14,8);(22,20);(17,7);(6,3)",10,True,46.79659033022988,46.79659033022988,00:0;01:4;02:0;03:2;04:2;05:0;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(12,0);(17,7);(1,7);(16,11);(22,20);(1,17);(1,21);(8,20)",619,0,completed
36,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(6,11);(19,8);(15,15);(17,18);(18,8);(23,12);(18,18);(15,12);(15,13);(24,12)",10,True,49.394015629123714,49.394015629123714,00:0;01:0;02:4;03:0;04:0;05:3;06:2;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(19,1);(2,3);(24,12);(1,10);(2,14);(15,12);(18,18);(6,11)",633,0,completed
37,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,4);(13,14);(23,2);(22,11);(13,5);(6,16);(5,11);(18,23);(19,8);(24,5)",10,True,68.98213635007886,68.98213635007886,00:0;01:2;02:1;03:1;04:1;05:4;06:0;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(8,1);(22,8);(13,5);(5,11);(13,14);(23,2);(13,20);(18,23)",914,0,completed
38,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,55.17386398074327,55.17386398074327,00:1;01:2;02:1;03:2;04:1;05:0;06:0;07:3,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(5,2);(24,10);(9,15);(3,13);(3,14);(1,16);(1,20);(14,18)",765,0,completed
39,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,46.243096556583836,46.243096556583836,00:1;01:0;02:2;03:0;04:3;05:3;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(8,1);(6,3);(24,11);(5,15);(17,10);(19,19);(3,22);(3,24)",603,0,completed
40,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,44.13301380374183,44.13301380374183,00:1;01:3;02:2;03:1;04:0;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(11,0);(22,5);(13,12);(9,10);(6,14);(3,13);(22,20);(2,24)",574,0,completed
41,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,40.65860952096482,40.65860952096482,00:1;01:0;02:3;03:2;04:0;05:2;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(11,6);(1,3);(12,17);(7,14);(1,14);(7,24);(22,21);(1,24)",531,0,completed
42,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,44.801779664151695,44.801779664151695,00:2;01:0;02:1;03:1;04:1;05:0;06:3;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(24,3);(1,4);(1,8);(3,12);(18,15);(1,19);(22,22);(8,20)",598,0,completed
43,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,56.08077323367535,56.08077323367535,00:0;01:2;02:1;03:1;04:0;05:2;06:2;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,0);(15,8);(5,8);(4,11);(4,13);(14,15);(8,19);(24,15)",755,0,completed
44,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,70.10385747428103,70.10385747428103,00:0;01:0;02:2;03:1;04:0;05:3;06:3;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,0);(4,3);(22,11);(4,11);(8,23);(24,0);(24,19);(7,23)",941,0,completed
45,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,54.087047955382964,54.087047955382964,00:0;01:1;02:0;03:3;04:1;05:1;06:3;07:1,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(2,1);(2,5);(2,8);(20,8);(2,11);(23,20);(19,10);(2,22)",739,0,completed
46,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,50.2669150915991,50.2669150915991,00:1;01:0;02:5;03:0;04:1;05:1;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(14,2);(1,3);(17,10);(2,10);(11,15);(16,16);(23,14);(2,24)",663,0,completed
47,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,52.270288030843965,52.270288030843965,00:1;01:0;02:1;03:2;04:2;05:2;06:0;07:2,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(9,0);(3,3);(8,7);(15,4);(14,15);(12,21);(1,21);(24,21)",679,0,completed
48,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,65.64392158107276,65.64392158107276,00:1;01:2;02:2;03:0;04:0;05:4;06:1;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(3,2);(9,9);(15,0);(1,10);(1,13);(23,6);(20,21);(2,24)",891,0,completed
49,known_visit,PI,ideal,1.0,25,625,8,10,pi_g25_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,49.73318507889776,49.73318507889776,00:2;01:2;02:2;03:1;04:1;05:0;06:2;07:0,"(0,0);(0,3);(0,7);(0,10);(0,14);(0,17);(0,21);(0,24)","(14,1);(20,3);(23,14);(5,11);(3,12);(5,17);(15,16);(5,24)",650,0,completed
