trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,46.11633133249183,46.11633133249183,3,3,3,103,27,102,5,6,0,0,0,0.0,0,240,0,323,806,160,105,218,212,111,0.2457757296466974,16.15,5.55,collision_intent:105;hipc_clear_bundle:3;hipc_entry:108;state:107,0.19999999999999996,0.0490196078431373,69,103.8501,4.9177,88.4776,4.581,69,15.3725,0.5018,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,43.15502246405628,43.15502246405628,1,1,1,88,25,90,2,2,0,0,0,0.0,0,242,0,271,681,129,90,181,182,89,0.2388888888888889,13.55,4.45,collision_intent:90;hipc_clear_bundle:2;hipc_entry:87;state:92,0.07499999999999996,0.07777777777777772,91,175.523,7.0192,147.6775,6.6031,91,27.8455,0.4534,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,47.1404840920939,47.1404840920939,0,0,0,107,27,109,2,4,1,1,0,0.0,0,245,0,317,790,159,108,209,219,98,0.2544,15.85,4.9,collision_intent:108;hipc_entry:98;state:111,0.125,0.016055045871559592,51,104.6352,4.8269,90.9145,4.3853,51,13.7207,0.5611,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.688564118173595,48.688564118173595,2,2,2,100,28,98,6,7,0,0,0,0.0,0,270,0,310,771,157,102,208,206,104,0.25241157556270094,15.5,5.2,collision_intent:102;hipc_clear_bundle:1;hipc_entry:103;state:104,0.19999999999999996,0.12755102040816335,94,119.881,6.1125,97.5892,5.6851,94,22.2918,0.454,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.39910545823037,59.39910545823037,4,4,4,118,34,110,12,5,0,0,0,0.0,0,336,0,361,912,169,122,239,244,117,0.23636363636363636,18.05,5.85,collision_intent:122;hipc_clear_bundle:4;hipc_entry:113;state:122,0.19999999999999996,0.09545454545454546,118,148.9538,5.1181,118.6799,4.8108,118,30.2739,0.5038,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.48482758413986,59.48482758413986,5,5,5,127,34,114,17,3,1,1,0,0.0,0,321,0,374,916,204,129,245,260,114,0.2783083219645293,18.7,5.7,collision_intent:129;hipc_clear_bundle:1;hipc_entry:113;state:131,0.25,0.03947368421052633,87,131.7665,6.2334,107.8969,5.752,87,23.8696,0.4814,completed
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.63688674521219,51.63688674521219,3,3,3,112,30,111,5,8,0,0,0,0.0,0,280,0,329,807,177,114,215,230,99,0.2757009345794392,16.45,4.95,collision_intent:114;hipc_clear_bundle:2;hipc_entry:97;state:116,0.17500000000000004,0.05180180180180183,77,142.4706,7.2464,121.8775,6.7765,77,20.5931,0.4794,completed
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,94.4583878503336,94.4583878503336,9,9,9,181,54,159,26,6,1,1,0,0.0,0,527,0,515,1307,236,185,330,370,145,0.2388663967611336,25.75,7.25,collision_intent:185;hipc_clear_bundle:4;hipc_entry:141;state:185,0.17500000000000004,0.07704402515723263,180,187.5845,7.8715,147.1552,7.4331,180,40.4293,0.4761,completed
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,71.18774475334241,71.18774475334241,9,9,9,163,41,143,24,5,3,2,1,5.0,1,372,0,449,1122,223,166,283,333,116,0.2632821723730815,22.45,5.8,collision_intent:166;hipc_entry:116;state:167,0.19999999999999996,0.06468531468531458,65,112.4366,6.7556,95.134,6.3461,65,17.3026,0.4324,completed
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,67.16813896084815,67.16813896084815,6,6,6,139,39,123,20,8,2,2,0,0.0,0,371,0,426,1066,210,145,281,288,138,0.2497027348394768,21.3,6.9,collision_intent:145;hipc_clear_bundle:3;hipc_entry:135;state:143,0.30000000000000004,0.1077235772357723,106,112.4378,7.2711,89.4495,6.8353,106,22.9883,0.4786,completed
