trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,45.47166449135273,45.47166449135273,3,3,3,104,27,104,4,1,1,1,0,0.0,0,241,0,241,616,105,106,135,214,27,0.26054590570719605,12.05,1.35,collision_intent:106;pi_entry:27;state:108,0.07499999999999996,0.033653846153846256,55,38.7375,1.8542,32.2304,1.4613,27,6.5071,0.3929,completed
1,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,81.74691797130649,81.74691797130649,13,13,13,187,47,145,46,3,1,1,0,0.0,0,417,0,411,1048,183,187,224,378,33,0.27313432835820894,20.55,1.65,collision_intent:187;pi_entry:33;state:191,0.1499999999999999,0.08793103448275863,63,55.6839,1.7758,46.1248,1.3994,33,9.5591,0.3871,completed
2,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,69.11196027819284,69.11196027819284,6,6,6,156,40,133,27,4,8,6,1,5.0,1,364,0,358,914,159,161,197,321,37,0.26949152542372884,17.9,1.85,collision_intent:161;pi_clear_path:2;pi_entry:35;state:160,0.32499999999999996,0.08082706766917291,70,58.0761,1.7672,48.1612,1.2939,35,9.9149,0.5912,completed
3,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,72.46728775508126,72.46728775508126,11,11,11,153,42,130,27,4,0,0,0,0.0,0,383,0,350,908,139,156,194,313,37,0.24006908462867013,17.5,1.85,collision_intent:156;pi_clear_path:4;pi_entry:33;state:157,0.19999999999999996,0.17307692307692313,110,66.8534,1.7229,52.3863,1.3504,73,14.4671,0.3885,completed
4,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.91347680876031,66.91347680876031,11,11,11,149,38,123,30,0,1,1,0,0.0,0,349,0,337,869,139,150,187,303,34,0.24910394265232974,16.85,1.7,collision_intent:150;pi_clear_path:1;pi_entry:33;state:153,0.25,0.11991869918699183,71,51.7271,1.799,41.6121,1.396,40,10.115,0.403,completed
5,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.08457070102534,54.08457070102534,6,6,6,125,32,111,18,1,2,2,0,0.0,0,291,0,289,749,115,128,161,257,32,0.23958333333333334,14.45,1.6,collision_intent:128;pi_entry:32;state:129,0.17500000000000004,0.09684684684684686,60,57.5191,1.6407,47.9018,1.272,32,9.6173,0.3687,completed
6,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,67.10865670960018,67.10865670960018,13,13,13,150,39,130,24,2,3,1,1,5.0,1,357,0,342,866,159,152,190,306,36,0.27943760984182775,17.1,1.8,collision_intent:152;pi_clear_path:2;pi_entry:34;state:154,0.30000000000000004,0.09615384615384626,80,57.0639,1.977,46.9251,1.5132,43,10.1388,0.4753,completed
7,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,64.580352260034,64.580352260034,6,6,6,147,37,129,22,2,0,0,0,0.0,0,336,0,328,843,139,147,181,298,30,0.25693160813308685,16.4,1.5,collision_intent:147;pi_entry:30;state:151,0.07499999999999996,0.056201550387597,61,47.8929,1.8324,39.902,1.3889,30,7.9909,0.4462,completed
8,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.731800558526054,54.731800558526054,6,6,6,123,32,104,23,1,7,7,0,0.0,0,295,0,284,720,130,128,156,255,29,0.27896995708154504,14.2,1.45,collision_intent:128;pi_entry:29;state:127,0.25,0.11538461538461542,62,42.4885,1.7433,35.3499,1.3458,29,7.1386,0.3975,completed
9,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.96325081665927,54.96325081665927,6,6,6,125,32,111,18,2,2,2,0,0.0,0,292,0,289,735,127,129,160,258,31,0.26569037656903766,14.45,1.55,collision_intent:129;pi_entry:31;state:129,0.1499999999999999,0.0923423423423424,61,53.2006,2.1282,44.1955,1.6145,31,9.0051,0.5137,completed
10,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,62.86767509988324,62.86767509988324,9,9,9,143,37,119,28,0,2,2,0,0.0,0,328,0,322,831,133,143,179,290,32,0.2485981308411215,16.1,1.6,collision_intent:143;pi_entry:32;state:147,0.32499999999999996,0.09033613445378141,65,41.7585,1.358,34.6369,1.0074,32,7.1216,0.3506,completed
11,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,78.37351307776088,78.37351307776088,5,5,5,168,45,142,30,5,7,7,0,0.0,0,418,0,379,986,150,172,207,344,35,0.24193548387096775,18.95,1.75,collision_intent:172;pi_clear_path:1;pi_entry:34;state:172,0.19999999999999996,0.045774647887323994,95,66.7196,1.9041,52.2007,1.514,67,14.5189,0.4094,completed
12,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,68.59242318701996,68.59242318701996,8,8,8,154,39,136,22,3,8,6,1,5.0,1,355,0,351,913,136,159,192,317,34,0.23693379790940766,17.55,1.7,collision_intent:159;pi_entry:34;state:158,0.19999999999999996,0.0625,66,64.9028,1.9593,54.7089,1.5303,34,10.1939,0.4387,completed
13,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.19487434598842,48.19487434598842,2,2,2,111,28,111,4,1,1,1,0,0.0,0,250,0,253,655,102,112,141,227,26,0.24228028503562946,12.65,1.3,collision_intent:112;pi_entry:26;state:115,0.10000000000000009,0.029279279279279313,56,51.6498,1.8734,44.0824,1.4988,26,7.5674,0.3746,completed
14,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,64.72201888373718,64.72201888373718,7,7,7,147,38,135,16,2,1,1,0,0.0,0,331,0,332,842,151,148,184,299,33,0.2750455373406193,16.6,1.65,collision_intent:148;pi_clear_path:1;pi_entry:32;state:151,0.1499999999999999,0.061111111111111116,56,52.8087,1.7941,43.5036,1.3424,32,9.3051,0.4524,completed
