trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,1,18,9,70.50190604770937,70.50190604770937,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,2,8,12,43.00071307503588,43.00071307503588,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,3,16,10,64.72129523957489,64.72129523957489,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,4,4,10,9.062531199433895,9.062531199433895,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,5,6,1,10.482753968706382,10.482753968706382,00,00,2,1,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,6,4,8,12.435194326471379,12.435194326471379,02,02,1,0,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,7,17,1,29.66162616651541,29.66162616651541,00,00,1,0,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,8,3,4,7.467371395963865,7.467371395963865,01,01,1,0,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,9,12,1,21.069171187697293,21.069171187697293,00,00,2,1,True,known_visit_core_500,10,4,8
0,known_visit,HIPC,rayleigh_style,-37.79,19,361,4,10,hipc_rayleigh_style_sens_neg37_79,known_visit_g19_t10_n500.csv,10,11,9,53.938886787690635,53.938886787690635,02,02,1,0,True,known_visit_core_500,10,4,8
