trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status
0,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,130,81,49,116,15,0,0,0,323,0,0,131,192,263,60,161,60,0.0,2.7844827586206895,3.2857142857142856,0.46153846153846156,1.2244897959183674,0.5172413793103449,clue:2;collision_intent:130;pi_entry:60;state:130;target:1,130,323,0.0,completed
1,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,196,126,70,185,12,0,0,0,508,0,0,197,311,396,112,256,112,0.0,2.745945945945946,3.657142857142857,0.5714285714285714,1.6,0.6054054054054054,clue:3;collision_intent:196;pi_entry:112;state:196;target:1,196,508,0.0,completed
2,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,177,64,113,165,13,0,0,0,544,0,0,178,366,358,186,416,186,0.0,3.296969696969697,3.6814159292035398,1.0508474576271187,1.6460176991150441,1.1272727272727272,clue:3;collision_intent:177;pi_entry:186;state:177;target:1,177,544,0.0,completed
3,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,76,69,7,77,0,0,0,0,169,0,0,77,92,155,14,31,14,0.0,2.1948051948051948,4.428571428571429,0.18421052631578946,2.0,0.18181818181818182,clue:2;collision_intent:76;pi_entry:14;state:76;target:1,76,169,0.0,completed
4,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,1,1,0,2,0,0,0,0,3,0,0,2,1,3,0,0,0,0.0,1.5,0.0,0.0,0.0,0.0,collision_intent:1;state:1;target:1,1,3,0.0,completed
5,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,12,12,0,13,0,0,0,0,25,0,0,13,12,25,0,0,0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,collision_intent:12;state:12;target:1,12,25,0.0,completed
6,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,25,25,0,26,0,0,0,0,51,0,0,26,25,51,0,0,0,0.0,1.9615384615384615,0.0,0.0,0.0,0.0,collision_intent:25;state:25;target:1,25,51,0.0,completed
7,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,100,79,21,101,0,0,0,0,232,0,0,101,131,202,30,74,30,0.0,2.297029702970297,3.5238095238095237,0.3,1.4285714285714286,0.297029702970297,clue:1;collision_intent:100;pi_entry:30;state:100;target:1,100,232,0.0,completed
8,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,11,11,0,12,0,0,0,0,23,0,0,12,11,23,0,0,0,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,collision_intent:11;state:11;target:1,11,23,0.0,completed
9,dcta_parity_v1,custom,95fe4e46f3c15da64ab8656605a5093c082d79e6c7f43859e3752dc255ac3760,2e16b45d85197d093ced9da2c3d2ff8f1d35a252c10278fc936bff1dcc2782e6,PI,ideal,1.0,14,196,1,220.0,196.0,pi_g14_d220_ideal,reruns\grid_density\scenarios\clips\scaling_grid14_trials50.csv,clue_search,17,17,0,18,0,0,0,0,35,0,0,18,17,35,0,0,0,0.0,1.9444444444444444,0.0,0.0,0.0,0.0,collision_intent:17;state:17;target:1,17,35,0.0,completed
