trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,75.2699873623673,75.2699873623673,0,0,0,170,45,193,1,3,1,1,0,0.0,0,3391,0,479,10994,0,194,285,388,91,0.0,47.9,9.1,collision_intent:194;pi_clear_path:28;pi_entry:63;state:194,0.7833333333333332,0.6297495682210708,3091,4748.8765,3.6626,3073.571,2.62,3109,1675.3055,0.8981,completed
1,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,75.41940227098742,75.41940227098742,0,0,0,176,44,197,3,13,0,0,0,0.0,0,3395,0,539,12374,0,199,340,399,140,0.0,53.9,14.0,collision_intent:199;pi_clear_path:41;pi_entry:99;state:200,0.8083333333333333,0.5822758037225042,3100,6003.4599,4.7075,3917.927,3.3634,3131,2085.5329,3.314,completed
2,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,79.57171628382366,79.57171628382366,0,0,0,195,47,219,0,25,0,0,0,0.0,0,3568,0,643,14766,0,227,416,446,197,0.0,64.3,19.7,collision_intent:227;pi_clear_path:59;pi_entry:138;state:219,0.8166666666666667,0.5062785388127853,3265,6135.9856,4.3712,3927.8534,2.7998,3324,2208.1322,1.0259,completed
3,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,75.90338981707846,75.90338981707846,0,0,0,140,45,163,1,12,0,0,0,0.0,0,3463,0,443,10166,0,164,279,328,115,0.0,44.3,11.5,collision_intent:164;pi_clear_path:37;pi_entry:78;state:164,0.8083333333333333,0.5626278118609407,3237,5332.7134,4.4894,3366.0451,2.8421,3260,1966.6683,0.9355,completed
4,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,64.98963042698365,64.98963042698365,0,0,0,183,38,207,0,7,1,1,0,0.0,0,2883,0,549,12604,0,213,336,420,129,0.0,54.9,12.9,collision_intent:213;pi_clear_path:32;pi_entry:97;state:207,0.825,0.5770933977455717,2577,4971.2585,4.4229,3286.3555,2.6797,2610,1684.903,1.0216,completed
5,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,100.72003383225609,100.72003383225609,0,0,0,191,59,215,0,9,3,3,0,0.0,0,4588,0,556,12765,0,222,334,437,119,0.0,55.6,11.9,collision_intent:222;pi_clear_path:35;pi_entry:84;state:215,0.7583333333333333,0.6001937984496124,4257,7207.6253,4.5657,4585.5068,2.7961,4288,2622.1185,1.0921,completed
6,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,65.38262870229221,65.38262870229221,0,0,0,158,39,181,1,7,3,2,1,5.0,1,2936,0,482,11063,0,190,292,372,110,0.0,48.2,11.0,collision_intent:190;pi_clear_path:36;pi_entry:74;state:182,0.7583333333333333,0.587246777163904,2669,4987.3547,4.2802,3225.3539,2.6841,2695,1762.0008,1.0694,completed
7,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,75.30888740848037,75.30888740848037,0,0,0,172,44,196,0,8,0,0,0,0.0,0,3389,0,506,11615,0,197,309,393,113,0.0,50.6,11.3,collision_intent:197;pi_clear_path:32;pi_entry:81;state:196,0.7833333333333332,0.6067176870748299,3093,5539.1057,3.2943,3600.2761,2.0987,3114,1938.8296,0.9992,completed
8,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,87.30237373972423,87.30237373972423,0,0,0,180,52,201,3,14,0,0,0,0.0,0,3954,0,541,12420,0,214,327,418,123,0.0,54.1,12.3,collision_intent:214;pi_clear_path:37;pi_entry:86;state:204,0.825,0.5934908789386402,3650,6346.2763,6.3756,4082.6513,2.5314,3681,2263.625,4.6576,completed
9,known_visit,PI,ideal,1.0,34,1156,24,10,pi_g34_d50_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,True,75.91519603175936,75.91519603175936,0,0,0,192,45,215,1,20,5,3,1,5.0,1,3397,0,592,13593,0,222,370,438,154,0.0,59.2,15.4,collision_intent:222;pi_clear_path:44;pi_entry:110;state:216,0.8416666666666666,0.5567829457364339,3071,5454.3798,11.7462,3552.7074,7.6992,3108,1901.6724,4.047,completed
