trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,00,15,2,1,14,2,0,0,0,0,39,32,7,153,26,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,01,15,2,1,14,2,0,0,0,0,40,32,8,150,28,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,02,18,4,0,19,0,0,24,1,0,67,38,29,138,13,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,03,30,2,1,28,3,0,2,2,0,73,64,9,117,29,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,00,31,3,1,26,6,0,0,0,0,73,63,10,145,23,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,01,31,4,0,32,0,0,0,0,0,70,63,7,150,22,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,02,21,1,1,21,1,0,0,0,0,50,44,6,168,23,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,03,19,2,0,20,0,0,0,0,0,49,40,9,170,22,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,00,32,4,1,26,7,0,0,0,0,77,66,11,216,35,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,01,40,2,1,37,4,2,3,3,0,101,84,17,199,29,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,02,40,3,1,30,11,1,2,2,0,92,82,10,204,34,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,03,24,1,3,14,11,0,0,0,0,61,50,11,231,38,known_visit_horizon,commitment_horizon,2,h2,10,4
