trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,36.94696480923524,36.94696480923524,0,0,0,55,22,59,0,5,0,0,230,0,118,351,0,59,59,118,0,0.0,11.8,0.0,collision_intent:59;state:59,0.25,0.23305084745762716,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,33.343691279167246,33.343691279167246,0,0,0,74,20,78,0,3,0,0,172,0,154,459,0,76,78,154,0,0.0,15.4,0.0,collision_intent:76;state:78,0.10000000000000009,0.03205128205128216,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,36.93636842863804,36.93636842863804,0,0,0,76,22,80,0,2,0,0,201,0,159,474,0,79,80,159,0,0.0,15.9,0.0,collision_intent:79;state:80,0.10000000000000009,0.0625,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,37.90948613446907,37.90948613446907,0,0,0,62,22,66,0,1,0,0,228,0,134,399,0,68,66,134,0,0.0,13.4,0.0,collision_intent:68;state:66,0.30000000000000004,0.21212121212121215,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,35.43050128875338,35.43050128875338,0,0,0,73,21,77,0,2,0,0,190,0,154,459,0,77,77,154,0,0.0,15.4,0.0,collision_intent:77;state:77,0.25,0.06168831168831179,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,33.21588073814423,33.21588073814423,0,0,0,77,20,81,0,1,0,0,173,0,160,477,0,79,81,160,0,0.0,16.0,0.0,collision_intent:79;state:81,0.1499999999999999,0.0092592592592593,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,35.25863303756763,35.25863303756763,0,0,0,77,21,81,0,5,0,0,180,0,162,483,0,81,81,162,0,0.0,16.2,0.0,collision_intent:81;state:81,0.1499999999999999,0.04012345679012341,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,52.02673686539514,52.02673686539514,1,1,1,90,30,93,1,3,0,0,303,0,188,561,0,94,94,188,0,0.0,18.8,0.0,collision_intent:94;state:94,0.10000000000000009,0.08333333333333326,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,35.0147316029295,35.0147316029295,0,0,0,72,21,76,0,1,0,0,190,0,150,447,0,74,76,150,0,0.0,15.0,0.0,collision_intent:74;state:76,0.30000000000000004,0.07236842105263164,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,37.22163322491299,37.22163322491299,0,0,0,75,22,79,0,3,0,0,206,0,157,468,0,78,79,157,0,0.0,15.7,0.0,collision_intent:78;state:79,0.25,0.09810126582278489,known_visit_horizon,commitment_horizon,3,h3,10,4
10,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,36.76293699001973,36.76293699001973,0,0,0,71,21,73,2,1,0,0,207,0,151,450,0,76,75,151,0,0.0,15.1,0.0,collision_intent:76;state:75,0.10000000000000009,0.06506849315068486,known_visit_horizon,commitment_horizon,3,h3,10,4
11,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,35.59181178445375,35.59181178445375,0,0,0,72,21,75,1,1,0,0,194,0,153,456,0,77,76,153,0,0.0,15.3,0.0,collision_intent:77;state:76,0.10000000000000009,0.050000000000000044,known_visit_horizon,commitment_horizon,3,h3,10,4
12,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,35.62873575751086,35.62873575751086,0,0,0,68,21,72,0,0,0,0,202,0,145,430,0,73,72,145,0,0.0,14.5,0.0,collision_intent:73;state:72,0.10000000000000009,0.11111111111111116,known_visit_horizon,commitment_horizon,3,h3,10,4
13,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,38.21292918475543,38.21292918475543,0,0,0,74,23,78,0,2,0,0,210,0,158,471,0,80,78,158,0,0.0,15.8,0.0,collision_intent:80;state:78,0.25,0.11538461538461542,known_visit_horizon,commitment_horizon,3,h3,10,4
14,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,38.815566573988605,38.815566573988605,0,0,0,69,23,73,0,1,0,0,224,0,145,432,0,72,73,145,0,0.0,14.5,0.0,collision_intent:72;state:73,0.10000000000000009,0.10616438356164393,known_visit_horizon,commitment_horizon,3,h3,10,4
15,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,24.69985429209642,24.69985429209642,0,0,0,50,15,53,1,1,1,1,137,0,108,321,0,54,54,108,0,0.0,10.8,0.0,collision_intent:54;state:54,0.25,0.11792452830188682,known_visit_horizon,commitment_horizon,3,h3,10,4
16,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,29.27872039168524,29.27872039168524,0,0,0,60,18,64,0,5,0,0,159,0,126,375,0,62,64,126,0,0.0,12.6,0.0,collision_intent:62;state:64,0.10000000000000009,0.0859375,known_visit_horizon,commitment_horizon,3,h3,10,4
17,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,40.312117381262176,40.312117381262176,0,0,0,76,24,80,0,2,2,1,227,0,162,483,0,82,80,162,0,0.0,16.2,0.0,collision_intent:82;state:80,0.25,0.07499999999999996,known_visit_horizon,commitment_horizon,3,h3,10,4
18,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,38.79571128773352,38.79571128773352,0,0,0,80,23,84,0,3,0,0,210,0,168,501,0,84,84,168,0,0.0,16.8,0.0,collision_intent:84;state:84,0.25,0.08333333333333326,known_visit_horizon,commitment_horizon,3,h3,10,4
19,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,31.400974831644977,31.400974831644977,0,0,0,63,19,67,0,3,0,0,172,0,133,396,0,66,67,133,0,0.0,13.3,0.0,collision_intent:66;state:67,0.10000000000000009,0.05597014925373145,known_visit_horizon,commitment_horizon,3,h3,10,4
20,known_visit,DMCHBA,ideal,1.0,19,361,4,10,dmchba_h3_ideal,known_visit_10target_300.csv,10,True,32.95493476939826,32.95493476939826,0,0,0,60,20,62,2,0,0,0,191,0,128,381,0,64,64,128,0,0.0,12.8,0.0,collision_intent:64;state:64,0.10000000000000009,0.09677419354838701,known_visit_horizon,commitment_horizon,3,h3,10,4
