trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,19);(19,17);(5,6);(15,7);(18,8);(10,8);(22,4);(18,0);(16,19);(4,13)",10,True,44.23186693293276,44.23186693293276,00:2;01:3;02:2;03:1;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(22,4);(18,8);(10,8);(7,19);(19,17)",318,0,completed
11,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,11);(6,17);(9,3);(9,13);(12,20);(2,14);(16,16);(20,1);(20,16);(12,19)",10,True,52.624577878967465,52.624577878967465,00:2;01:1;02:5;03:1;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(20,1);(9,13);(20,11);(12,19);(12,20)",396,0,completed
12,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,15);(19,20);(4,24);(14,12);(9,13);(5,13);(14,13);(14,9);(13,3);(13,6)",10,True,45.77107247700704,45.77107247700704,00:3;01:2;02:1;03:2;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(14,13);(14,10);(13,11);(13,13);(19,19)",325,0,completed
13,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,9);(15,5);(2,20);(2,18);(23,0);(16,9);(13,16);(22,12);(2,3);(12,19)",10,True,62.33277761103968,62.33277761103968,00:3;01:1;02:0;03:4;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(23,0);(18,9);(20,12);(22,9);(15,19)",454,0,completed
14,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,19);(12,23);(23,21);(3,18);(1,5);(10,4);(12,2);(22,16);(22,11);(1,6)",10,True,62.20430303372631,62.20430303372631,00:1;01:5;02:0;03:3;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(12,2);(22,16);(14,12);(23,21);(12,22)",486,0,completed
15,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,0);(3,20);(11,15);(12,22);(12,12);(7,23);(15,0);(19,18);(23,16);(20,8)",10,True,52.24107357279716,52.24107357279716,00:2;01:2;02:3;03:1;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(16,0);(20,8);(23,16);(4,22);(12,22)",393,0,completed
16,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,8);(6,17);(5,12);(12,11);(18,17);(3,18);(16,16);(13,21);(11,3);(14,9)",10,True,44.888062409801364,44.888062409801364,00:1;01:0;02:4;03:2;04:3,"(0,0);(0,6);(0,12);(0,18);(0,24)","(11,5);(13,5);(19,8);(13,21);(18,17)",328,0,completed
17,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,11);(4,12);(1,15);(8,10);(1,13);(22,23);(10,12);(23,16);(17,15);(17,5)",10,True,45.10774068244507,45.10774068244507,00:1;01:2;02:3;03:3;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(1,11);(17,5);(10,12);(23,16);(22,23)",315,0,completed
18,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,17);(24,20);(14,15);(22,23);(3,21);(17,20);(20,6);(12,10);(2,20);(16,8)",10,True,56.226675940454214,56.226675940454214,00:0;01:1;02:3;03:2;04:4,"(0,0);(0,6);(0,12);(0,18);(0,24)","(16,3);(8,21);(20,6);(22,15);(22,23)",398,0,completed
19,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(18,6);(17,8);(17,17);(20,16);(21,13);(7,17);(2,5);(24,5);(20,4);(4,24)",10,True,48.87722833919836,48.87722833919836,00:2;01:2;02:1;03:3;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(24,5);(18,6);(21,13);(17,8);(20,16)",325,0,completed
20,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,7);(10,3);(21,19);(8,3);(12,12);(22,21);(22,4);(16,12);(19,12);(13,14)",10,True,59.01257510573215,59.01257510573215,00:4;01:0;02:4;03:1;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(24,7);(19,6);(21,19);(13,12);(22,21)",428,0,completed
21,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,6);(8,14);(14,12);(21,0);(2,0);(23,6);(6,20);(1,3);(6,1);(16,19)",10,True,52.42938331002576,52.42938331002576,00:4;01:2;02:2;03:1;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(23,6);(2,1);(16,19);(8,14);(6,20)",420,0,completed
22,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,24);(13,19);(22,5);(17,23);(18,16);(6,6);(23,8);(12,8);(11,11);(1,5)",10,True,44.75207644071044,44.75207644071044,00:2;01:3;02:1;03:2;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(12,8);(23,8);(11,11);(18,16);(17,23)",320,0,completed
23,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,9);(17,17);(21,11);(24,6);(7,15);(15,9);(18,0);(13,12);(12,23);(3,13)",10,True,63.71538319437857,63.71538319437857,00:3;01:3;02:0;03:2;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(21,11);(13,12);(11,18);(8,15);(17,17)",485,0,completed
24,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(19,14);(14,3);(19,23);(22,23);(6,15);(18,24);(20,16);(2,16);(9,4);(4,16)",10,True,42.11252813038715,42.11252813038715,00:2;01:0;02:1;03:4;04:3,"(0,0);(0,6);(0,12);(0,18);(0,24)","(14,3);(6,9);(15,15);(19,14);(22,23)",300,0,completed
25,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(12,11);(23,9);(9,19);(17,21);(21,8);(5,4);(21,11);(2,10);(18,22);(17,9)",10,True,51.050111676111044,51.050111676111044,00:2;01:3;02:2;03:1;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(17,9);(23,9);(21,11);(9,19);(17,21)",365,0,completed
26,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,7);(4,6);(1,13);(7,8);(20,21);(13,6);(17,3);(14,1);(14,5);(14,13)",10,True,38.85822379940568,38.85822379940568,00:2;01:3;02:3;03:1;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(17,3);(22,7);(14,5);(14,13);(20,21)",251,0,completed
27,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,4);(2,11);(21,7);(5,3);(3,19);(3,10);(20,8);(7,0);(4,19);(2,15)",10,True,50.871936072925024,50.871936072925024,00:1;01:3;02:3;03:2;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(10,0);(21,7);(20,8);(4,16);(2,15)",394,0,completed
28,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,21);(20,18);(20,23);(23,3);(12,14);(20,19);(0,9);(4,4);(5,3);(13,8)",10,True,47.67253794756302,47.67253794756302,00:1;01:2;02:3;03:3;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(6,6);(23,3);(12,14);(20,18);(20,23)",335,0,completed
29,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(20,20);(2,17);(23,18);(11,20);(1,21);(19,18);(10,19);(16,20);(8,16);(16,0)",10,True,68.85871676374695,68.85871676374695,00:3;01:1;02:2;03:3;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(23,18);(7,18);(13,19);(16,20);(20,20)",530,0,completed
30,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,1);(19,11);(2,0);(23,14);(23,17);(19,13);(9,1);(13,4);(8,1);(24,11)",10,True,51.54602658711698,51.54602658711698,00:4;01:2;02:2;03:2;04:0,"(0,0);(0,6);(0,12);(0,18);(0,24)","(19,1);(19,13);(24,11);(23,14);(15,24)",358,0,completed
31,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(1,1);(13,22);(10,8);(2,17);(3,23);(16,15);(19,20);(12,10);(2,3);(11,9)",10,True,45.046525957435854,45.046525957435854,00:2;01:3;02:2;03:1;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(2,3);(12,10);(19,20);(10,15);(13,22)",355,0,completed
32,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(13,4);(19,14);(18,4);(11,24);(15,8);(10,10);(12,5);(2,18);(24,19)",10,True,56.039074666230384,56.039074666230384,00:2;01:2;02:2;03:3;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(17,4);(18,4);(19,14);(24,19);(13,24)",414,0,completed
33,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(4,3);(4,12);(23,0);(12,7);(3,14);(8,4);(20,8);(9,24);(23,6);(5,20)",10,True,77.01075961866857,77.01075961866857,00:1;01:2;02:3;03:3;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(7,3);(12,7);(20,8);(23,0);(9,24)",629,0,completed
34,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,4);(12,5);(19,3);(8,0);(14,6);(17,10);(10,8);(20,10);(11,24);(3,3)",10,True,47.97558524894177,47.97558524894177,00:2;01:4;02:3;03:0;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(11,4);(19,3);(20,10);(16,16);(14,22)",349,0,completed
35,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,20);(7,3);(14,16);(17,5);(9,24);(16,11);(14,8);(22,20);(17,7);(6,3)",10,True,54.65425243585369,54.65425243585369,00:3;01:2;02:1;03:3;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(17,5);(17,7);(16,11);(22,20);(9,21)",411,0,completed
36,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(6,11);(19,8);(15,15);(17,18);(18,8);(23,12);(18,18);(15,12);(15,13);(24,12)",10,True,50.931674600899655,50.931674600899655,00:1;01:2;02:5;03:2;04:0,"(0,0);(0,6);(0,12);(0,18);(0,24)","(6,11);(19,8);(24,12);(20,18);(17,24)",370,0,completed
37,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(8,4);(13,14);(23,2);(22,11);(13,5);(6,16);(5,11);(18,23);(19,8);(24,5)",10,True,59.95687131310533,59.95687131310533,00:2;01:3;02:2;03:2;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(24,5);(19,8);(13,12);(22,11);(18,21)",434,0,completed
38,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,18);(5,2);(14,18);(3,13);(21,11);(1,15);(24,10);(3,12);(9,15);(8,20)",10,True,54.25577670019504,54.25577670019504,00:1;01:1;02:5;03:1;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(8,10);(7,18);(24,10);(4,16);(14,18)",416,0,completed
39,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(23,8);(8,1);(3,22);(17,10);(19,19);(3,16);(10,17);(24,11);(13,18);(12,16)",10,True,55.78644279588193,55.78644279588193,00:1;01:3;02:2;03:2;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(11,9);(24,11);(10,17);(19,19);(12,16)",419,0,completed
40,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(10,10);(17,3);(11,0);(9,10);(13,12);(22,5);(5,4);(3,13);(12,21);(22,20)",10,True,45.56068270298083,45.56068270298083,00:3;01:1;02:3;03:2;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(22,5);(14,4);(13,12);(22,20);(3,13)",322,0,completed
41,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(7,24);(11,6);(8,12);(22,21);(11,22);(11,9);(12,17);(4,23);(12,12);(7,14)",10,True,41.77466817479517,41.77466817479517,00:0;01:3;02:2;03:2;04:3,"(0,0);(0,6);(0,12);(0,18);(0,24)","(11,0);(12,12);(12,17);(7,14);(22,21)",300,0,completed
42,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,22);(1,8);(3,12);(18,15);(4,21);(1,20);(18,3);(24,3);(8,20);(16,23)",10,True,47.39060798364122,47.39060798364122,00:2;01:1;02:2;03:2;04:3,"(0,0);(0,6);(0,12);(0,18);(0,24)","(24,3);(1,13);(18,15);(8,20);(22,22)",351,0,completed
43,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(5,8);(24,15);(12,20);(20,16);(15,8);(14,15);(8,19);(17,2);(8,20);(4,11)",10,True,52.69933227600972,52.69933227600972,00:1;01:2;02:4;03:3;04:0,"(0,0);(0,6);(0,12);(0,18);(0,24)","(17,2);(15,8);(24,15);(13,20);(8,21)",400,0,completed
44,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(22,11);(9,7);(22,21);(7,23);(11,21);(24,19);(16,14);(24,0);(21,0);(4,11)",10,True,53.01340005847133,53.01340005847133,00:2;01:2;02:1;03:2;04:3,"(0,0);(0,6);(0,12);(0,18);(0,24)","(24,0);(22,11);(17,11);(16,14);(24,19)",364,0,completed
45,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(2,5);(2,11);(10,7);(23,20);(2,9);(20,8);(19,12);(19,10);(2,22);(3,21)",10,True,46.37421977685644,46.37421977685644,00:1;01:4;02:2;03:1;04:2,"(0,0);(0,6);(0,12);(0,18);(0,24)","(17,7);(19,12);(14,9);(23,20);(14,21)",323,0,completed
46,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(9,6);(14,5);(17,10);(10,17);(19,6);(11,15);(15,5);(23,14);(14,2);(22,19)",10,True,48.817393609911534,48.817393609911534,00:1;01:5;02:1;03:2;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(14,2);(17,10);(14,15);(23,14);(10,17)",352,0,completed
47,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(24,21);(19,12);(8,23);(16,24);(15,4);(9,0);(13,4);(12,21);(14,15);(8,7)",10,True,49.11925515594602,49.11925515594602,00:3;01:2;02:1;03:1;04:3,"(0,0);(0,6);(0,12);(0,18);(0,24)","(15,5);(14,15);(19,12);(24,21);(16,24)",347,0,completed
48,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(15,1);(24,12);(22,14);(1,6);(23,6);(3,2);(19,21);(14,12);(9,9);(20,17)",10,True,52.42692863088228,52.42692863088228,00:2;01:2;02:3;03:2;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(23,5);(10,11);(23,6);(22,14);(19,19)",353,0,completed
49,known_visit,ACBBA,ideal,1.0,25,625,5,10,acbba_g25_d140_ideal,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,"(3,12);(23,14);(12,1);(5,11);(20,3);(14,1);(22,13);(15,16);(16,22);(14,3)",10,True,45.81297408623089,45.81297408623089,00:2;01:2;02:4;03:1;04:1,"(0,0);(0,6);(0,12);(0,18);(0,24)","(20,2);(20,3);(23,14);(15,16);(16,22)",319,0,completed
