trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,failure_type,failure_message
0,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,159,0,115,45,0,0,0,584,165,419,324,260,0,collision_intent:165;dga_entry:260;state:159,1149,295,completed,,
0,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,148,0,101,48,0,0,0,514,161,353,309,205,0,collision_intent:161;dga_entry:205;state:148,1268,247,completed,,
0,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,158,0,99,60,0,0,0,455,167,288,325,130,0,collision_intent:167;dga_entry:130;state:158,1175,398,completed,,
0,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,158,0,46,113,0,0,0,477,164,313,322,155,0,collision_intent:164;dga_entry:155;state:158,1262,290,completed,,
1,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,186,0,49,138,0,0,0,538,197,341,383,155,0,collision_intent:197;dga_entry:155;state:186,1372,378,completed,,
1,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,188,0,103,86,0,0,0,607,194,413,382,225,0,collision_intent:194;dga_entry:225;state:188,1347,334,completed,,
1,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,188,0,116,73,0,0,0,624,196,428,384,240,0,collision_intent:196;dga_entry:240;state:188,1338,327,completed,,
1,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,190,0,93,98,0,0,0,520,196,324,386,134,0,collision_intent:196;dga_entry:134;state:190,1391,377,completed,,
2,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,194,0,101,94,0,0,0,630,196,434,390,240,0,collision_intent:196;dga_entry:240;state:194,1350,330,completed,,
2,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,180,0,84,97,0,0,0,625,190,435,370,255,0,collision_intent:190;dga_entry:255;state:180,1355,330,completed,,
2,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,184,0,95,90,0,0,0,523,194,329,378,145,0,collision_intent:194;dga_entry:145;state:184,1356,432,completed,,
2,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,189,0,81,109,0,0,0,533,194,339,383,150,0,collision_intent:194;dga_entry:150;state:189,1442,335,completed,,
3,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,221,0,168,54,0,0,0,683,222,461,443,240,0,collision_intent:222;dga_entry:240;state:221,935,291,completed,,
3,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,214,0,86,129,0,0,0,590,216,374,430,160,0,collision_intent:216;dga_entry:160;state:214,1085,234,completed,,
3,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,93,0,54,40,0,0,0,283,95,188,188,95,0,collision_intent:95;dga_entry:95;state:93,1358,267,completed,,
3,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,92,0,53,40,0,0,0,353,96,257,188,165,0,collision_intent:96;dga_entry:165;state:92,1220,335,completed,,
4,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,76,0,66,11,0,0,0,292,81,211,157,135,0,collision_intent:81;dga_entry:135;state:76,1044,285,completed,,
4,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,267,0,192,76,0,0,0,711,269,442,536,175,0,collision_intent:269;dga_entry:175;state:267,731,180,completed,,
4,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,107,0,43,65,0,0,0,306,109,197,216,90,0,collision_intent:109;dga_entry:90;state:107,1000,315,completed,,
4,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,83,0,60,24,0,0,0,313,85,228,168,145,0,collision_intent:85;dga_entry:145;state:83,1051,258,completed,,
5,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,157,0,101,57,0,0,0,543,161,382,318,225,0,collision_intent:161;dga_entry:225;state:157,1216,316,completed,,
5,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,160,0,116,45,0,0,0,561,161,400,321,240,0,collision_intent:161;dga_entry:240;state:160,1206,309,completed,,
5,DGA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dga_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,156,0,92,65,0,0,0,507,161,346,317,190,0,collision_intent:161;dga_entry:190;state:156,1208,360,completed,,
