trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,00,3,1,0,4,0,0,0,0,0,35,8,27,187,0,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,01,19,4,0,20,0,0,0,0,0,63,39,24,159,0,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,02,20,3,0,21,0,1,0,0,0,64,41,23,159,0,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,03,20,2,0,21,0,0,0,0,0,61,41,20,161,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,38,38,0,141,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,51,41,10,128,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,02,21,3,0,22,0,1,0,0,0,53,43,10,127,0,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,03,13,2,0,14,0,0,0,0,0,38,28,10,141,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,00,20,4,0,21,0,0,0,0,0,71,42,29,188,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,01,20,2,0,21,0,1,0,0,0,69,42,27,190,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,02,13,2,0,14,0,0,0,0,0,53,28,25,206,0,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,03,22,2,0,23,0,1,0,0,0,67,45,22,193,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,00,15,1,0,16,0,0,0,0,0,46,32,14,132,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,50,41,9,129,0,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_h3_ideal,known_visit_10target_300.csv,02,9,4,0,10,0,0,0,0,0,39,20,19,139,0,known_visit_horizon,commitment_horizon,3,h3,10,4
