trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,42.37830902579249,42.37830902579249,00:3;01:0;02:2;03:4;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,7);(10,4);(15,11);(7,16);(6,17)",333,0,completed
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,37.45662952126412,37.45662952126412,00:0;01:4;02:2;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,2);(18,5);(7,5);(18,12);(9,17)",265,0,completed
12,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,36.23308935831338,36.23308935831338,00:3;01:2;02:1;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,1);(13,7);(14,11);(6,12);(17,17)",259,0,completed
13,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,39.54374931073776,39.54374931073776,00:0;01:2;02:2;03:5;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(8,0);(13,1);(2,13);(15,8);(7,16)",322,0,completed
14,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,44.47514907757389,44.47514907757389,00:2;01:0;02:4;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,0);(4,10);(18,7);(14,14);(15,17)",338,0,completed
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,42.6694725933072,42.6694725933072,00:1;01:3;02:3;03:3;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(2,3);(7,5);(15,0);(18,17);(5,18)",323,0,completed
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,36.356291426949674,36.356291426949674,00:2;01:1;02:3;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,1);(1,13);(10,11);(18,18);(16,17)",260,0,completed
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,29.87878948535904,29.87878948535904,00:2;01:3;02:3;03:1;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(5,2);(13,1);(14,5);(3,15);(17,18)",219,0,completed
18,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,52.90201587939787,52.90201587939787,00:0;01:2;02:3;03:4;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,0);(16,4);(15,17);(4,18);(8,18)",417,0,completed
19,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,42.91026571197859,42.91026571197859,00:1;01:3;02:4;03:2;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,1);(15,5);(17,13);(11,12);(2,8)",323,0,completed
20,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,38.14221659968032,38.14221659968032,00:1;01:4;02:1;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(10,0);(18,1);(5,8);(11,16);(17,15)",287,0,completed
21,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,44.619285127610745,44.619285127610745,00:4;01:2;02:1;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,6);(13,1);(6,8);(4,17);(12,16)",356,0,completed
22,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,34.40345317883196,34.40345317883196,00:3;01:0;02:2;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,0);(12,4);(15,10);(12,18);(2,18)",261,0,completed
23,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,31.794354886719287,31.794354886719287,00:2;01:2;02:2;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,0);(12,2);(16,6);(14,16);(10,16)",229,0,completed
24,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,38.79584880254841,38.79584880254841,00:3;01:2;02:2;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,0);(6,8);(2,8);(13,4);(16,15)",285,0,completed
25,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,34.59623400432169,34.59623400432169,00:2;01:1;02:2;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,4);(2,8);(15,10);(5,15);(16,15)",265,0,completed
26,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,45.77713515674399,45.77713515674399,00:1;01:1;02:3;03:5;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(10,1);(17,5);(12,12);(18,10);(10,18)",348,0,completed
27,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,47.17653295967037,47.17653295967037,00:2;01:4;02:1;03:3;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,2);(17,9);(10,14);(13,15);(5,16)",365,0,completed
28,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,37.203284152765214,37.203284152765214,00:2;01:2;02:3;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,5);(13,7);(7,7);(15,15);(9,10)",275,0,completed
29,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,45.313855186070434,45.313855186070434,00:3;01:1;02:2;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,9);(11,5);(13,11);(7,15);(15,14)",349,0,completed
30,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,36.84009771502064,36.84009771502064,00:2;01:2;02:2;03:4;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,3);(3,4);(16,13);(13,17);(3,15)",277,0,completed
31,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,31.388847986263183,31.388847986263183,00:1;01:5;02:1;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(8,4);(14,5);(10,8);(4,13);(8,15)",244,0,completed
32,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,37.564422893949725,37.564422893949725,00:3;01:1;02:1;03:1;04:4,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,0);(1,16);(16,8);(8,16);(14,15)",266,0,completed
33,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,33.58177703913305,33.58177703913305,00:3;01:2;02:2;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,0);(2,2);(15,6);(2,14);(17,17)",248,0,completed
34,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,31.326001933452922,31.326001933452922,00:2;01:3;02:2;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(6,0);(12,2);(14,9);(5,13);(18,17)",233,0,completed
35,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,40.05038038452604,40.05038038452604,00:5;01:0;02:3;03:2;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,6);(6,0);(16,10);(10,15);(7,18)",297,0,completed
36,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,36.10174222260774,36.10174222260774,00:1;01:0;02:2;03:2;04:5,"(0,0);(0,4);(0,9);(0,14);(0,18)","(7,8);(14,4);(8,12);(13,13);(15,14)",253,0,completed
37,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,40.284393404574466,40.284393404574466,00:2;01:3;02:4;03:0;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(3,6);(17,6);(12,10);(7,13);(0,14)",322,0,completed
38,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,33.655075991163535,33.655075991163535,00:3;01:3;02:1;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(16,2);(15,9);(13,10);(5,6);(14,15)",229,0,completed
39,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,38.958725296781736,38.958725296781736,00:2;01:3;02:4;03:0;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(5,3);(13,7);(18,4);(6,14);(16,17)",291,0,completed
40,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,29.88308814754405,29.88308814754405,00:1;01:4;02:1;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(2,4);(13,9);(1,7);(2,18);(17,17)",243,0,completed
41,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,24.50070910477707,24.50070910477707,00:1;01:2;02:1;03:3;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(3,1);(7,6);(8,15);(12,13);(13,16)",181,0,completed
42,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,33.51962261152571,33.51962261152571,00:0;01:3;02:4;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,2);(18,4);(17,10);(10,16);(17,18)",227,0,completed
43,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,45.61037712385555,45.61037712385555,00:2;01:3;02:1;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,3);(6,6);(5,9);(16,13);(2,17)",378,0,completed
44,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,54.42724389855786,54.42724389855786,00:0;01:3;02:1;03:3;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(4,0);(17,17);(3,12);(4,18);(12,8)",429,0,completed
45,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,42.18446282352666,42.18446282352666,00:0;01:1;02:4;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(4,0);(11,3);(18,10);(5,16);(17,16)",333,0,completed
46,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,38.20000153399885,38.20000153399885,00:2;01:0;02:3;03:5;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,0);(2,14);(16,4);(18,13);(17,17)",256,0,completed
47,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,40.92414482367659,40.92414482367659,00:1;01:3;02:5;03:0;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(4,10);(13,8);(15,12);(6,14);(3,18)",316,0,completed
48,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,36.297032098327904,36.297032098327904,00:2;01:3;02:1;03:0;04:4,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,3);(10,5);(9,10);(4,11);(16,16)",280,0,completed
49,known_visit,HIPC,bernoulli,drop_0.25,19,361,5,10,hipc_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,151.99527165241682,151.99527165241682,00:3;01:1;02:2;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,6);(3,4);(9,14);(6,14);(10,9)",1405,4,completed
