trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,33.20531978558626,33.20531978558626,00:0;01:1;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(1,0);(16,5);(10,12);(18,18)",203,0,completed
1,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,17.268978353421357,17.268978353421357,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,1);(0,8);(6,10);(7,16)",104,0,completed
2,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,26.58632739222794,26.58632739222794,00:0;01:3;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(11,5);(7,14);(1,18)",182,0,completed
3,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,29.72393977307909,29.72393977307909,00:0;01:1;02:1;03:3,"(0,0);(0,6);(0,12);(0,18)","(0,0);(7,6);(17,11);(3,15)",200,0,completed
4,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,33.20362177901747,33.20362177901747,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,4);(18,8);(10,9);(0,17)",199,0,completed
5,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,29.68301908904971,29.68301908904971,00:2;01:1;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(4,4);(13,10);(17,11);(6,13)",169,0,completed
6,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,32.93008928193972,32.93008928193972,00:3;01:1;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(5,3);(15,5);(18,10);(0,18)",205,0,completed
7,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,32.98554411005828,32.98554411005828,00:0;01:2;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(11,9);(18,10);(1,18)",217,0,completed
8,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,24.27363765570626,24.27363765570626,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,9);(12,3);(12,11);(0,18)",146,0,completed
9,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,23.82724816938612,23.82724816938612,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(15,0);(0,2);(11,11);(9,14)",136,0,completed
10,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,29.44745690351407,29.44745690351407,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(6,4);(17,7);(2,9);(0,18)",195,0,completed
11,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,32.47249263484366,32.47249263484366,00:1;01:2;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(2,1);(18,8);(5,10);(1,18)",221,0,completed
12,known_visit,DGA_iter_25,ideal,1.0,19,361,4,5,targets_5_dga_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,32.02576067783654,32.02576067783654,00:3;01:0;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,3);(0,6);(18,11);(2,14)",200,0,completed
