trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,failure_type,failure_message
0,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,12);01:(17,17);02:(18,11);03:(14,3)",00:0;01:0;02:0;03:0,,completed,,
1,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,15);01:(16,2);02:(18,8);03:(17,18)",00:0;01:0;02:0;03:0,,completed,,
2,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,2);01:(10,18);02:(4,5);03:(8,0)",00:0;01:0;02:0;03:0,,completed,,
3,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,18);01:(12,13);02:(12,11);03:(18,1)",00:0;01:0;02:0;03:0,,completed,,
4,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,17);01:(9,6);02:(13,16);03:(18,18)",00:0;01:0;02:0;03:0,,completed,,
5,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,17);01:(15,18);02:(10,6);03:(15,13)",00:0;01:0;02:0;03:0,,completed,,
6,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,12);01:(1,17);02:(1,11);03:(1,12)",00:0;01:0;02:0;03:0,,completed,,
7,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,14);01:(18,16);02:(10,6);03:(11,8)",00:0;01:0;02:0;03:0,,completed,,
8,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,12);01:(15,13);02:(18,0);03:(8,13)",00:0;01:0;02:0;03:0,,completed,,
9,ACBBA,gilbert_elliot,pGG_0.9_pBB_0.9,19,361,4,,,acbba_gilbert_elliott_drop_0_50_rho_0_8,,coverage,,,,,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,13);01:(12,17);02:(1,0);03:(4,11)",00:0;01:0;02:0;03:0,,completed,,
